"Plot Title: 20432185_TidbiTv2_LOGGER1"
"#","Date Time, GMT-07:00","Avg: Temperature, °C (LGR S/N: 20432185)","Coupler Detached (LGR S/N: 20432185)","Coupler Attached (LGR S/N: 20432185)","Stopped (LGR S/N: 20432185)","End Of File (LGR S/N: 20432185)"
123,11/20/18 06:04:00 AM,11.200,,,,
124,11/20/18 06:14:00 AM,11.200,,,,
125,11/20/18 06:24:00 AM,11.200,,,,
126,11/20/18 06:34:00 AM,11.175,,,,
127,11/20/18 06:44:00 AM,11.175,,,,
128,11/20/18 06:54:00 AM,11.175,,,,
129,11/20/18 07:04:00 AM,11.200,,,,
130,11/20/18 07:14:00 AM,11.200,,,,
131,11/20/18 07:24:00 AM,11.200,,,,
132,11/20/18 07:34:00 AM,11.175,,,,
133,11/20/18 07:44:00 AM,11.175,,,,
134,11/20/18 07:54:00 AM,11.151,,,,
135,11/20/18 08:04:00 AM,11.151,,,,
136,11/20/18 08:14:00 AM,11.151,,,,
137,11/20/18 08:24:00 AM,11.151,,,,
138,11/20/18 08:34:00 AM,11.151,,,,
139,11/20/18 08:44:00 AM,11.127,,,,
140,11/20/18 08:54:00 AM,11.127,,,,
141,11/20/18 09:04:00 AM,11.127,,,,
142,11/20/18 09:14:00 AM,11.151,,,,
143,11/20/18 09:24:00 AM,11.151,,,,
144,11/20/18 09:34:00 AM,11.151,,,,
145,11/20/18 09:44:00 AM,11.151,,,,
146,11/20/18 09:54:00 AM,11.175,,,,
147,11/20/18 10:04:00 AM,11.175,,,,
148,11/20/18 10:14:00 AM,11.175,,,,
149,11/20/18 10:24:00 AM,11.175,,,,
150,11/20/18 10:34:00 AM,11.200,,,,
151,11/20/18 10:44:00 AM,11.200,,,,
152,11/20/18 10:54:00 AM,11.224,,,,
153,11/20/18 11:04:00 AM,11.224,,,,
154,11/20/18 11:14:00 AM,11.248,,,,
155,11/20/18 11:24:00 AM,11.273,,,,
156,11/20/18 11:34:00 AM,11.297,,,,
157,11/20/18 11:44:00 AM,11.297,,,,
158,11/20/18 11:54:00 AM,11.321,,,,
159,11/20/18 12:04:00 PM,11.346,,,,
160,11/20/18 12:14:00 PM,11.370,,,,
161,11/20/18 12:24:00 PM,11.370,,,,
162,11/20/18 12:34:00 PM,11.370,,,,
163,11/20/18 12:44:00 PM,11.394,,,,
164,11/20/18 12:54:00 PM,11.394,,,,
165,11/20/18 01:04:00 PM,11.419,,,,
166,11/20/18 01:14:00 PM,11.419,,,,
167,11/20/18 01:24:00 PM,11.443,,,,
168,11/20/18 01:34:00 PM,11.443,,,,
169,11/20/18 01:44:00 PM,11.467,,,,
170,11/20/18 01:54:00 PM,11.467,,,,
171,11/20/18 02:04:00 PM,11.467,,,,
172,11/20/18 02:14:00 PM,11.467,,,,
173,11/20/18 02:24:00 PM,11.467,,,,
174,11/20/18 02:34:00 PM,11.467,,,,
175,11/20/18 02:44:00 PM,11.467,,,,
176,11/20/18 02:54:00 PM,11.467,,,,
177,11/20/18 03:04:00 PM,11.467,,,,
178,11/20/18 03:14:00 PM,11.467,,,,
179,11/20/18 03:24:00 PM,11.492,,,,
180,11/20/18 03:34:00 PM,11.492,,,,
181,11/20/18 03:44:00 PM,11.467,,,,
182,11/20/18 03:54:00 PM,11.492,,,,
183,11/20/18 04:04:00 PM,11.467,,,,
184,11/20/18 04:14:00 PM,11.467,,,,
185,11/20/18 04:24:00 PM,11.467,,,,
186,11/20/18 04:34:00 PM,11.467,,,,
187,11/20/18 04:44:00 PM,11.467,,,,
188,11/20/18 04:54:00 PM,11.443,,,,
189,11/20/18 05:04:00 PM,11.443,,,,
190,11/20/18 05:14:00 PM,11.443,,,,
191,11/20/18 05:24:00 PM,11.443,,,,
192,11/20/18 05:34:00 PM,11.443,,,,
193,11/20/18 05:44:00 PM,11.419,,,,
194,11/20/18 05:54:00 PM,11.419,,,,
195,11/20/18 06:04:00 PM,11.419,,,,
