"Plot Title: 20454092_DO_logger"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)","Coupler Attached (LGR S/N: 20454092)","Coupler Detached (LGR S/N: 20454092)","Stopped (LGR S/N: 20454092)","End Of File (LGR S/N: 20454092)"
121,04/17/19 05:15:49 AM,11.56,9.26,0.00,0.0,,,,
122,04/17/19 05:25:49 AM,11.54,9.26,0.00,0.0,,,,
123,04/17/19 05:35:49 AM,11.56,9.26,0.00,0.0,,,,
124,04/17/19 05:45:49 AM,11.56,9.26,0.00,0.0,,,,
125,04/17/19 05:55:49 AM,11.55,9.28,0.00,0.0,,,,
126,04/17/19 06:05:49 AM,11.56,9.28,0.00,0.0,,,,
127,04/17/19 06:15:49 AM,11.56,9.28,0.00,0.0,,,,
128,04/17/19 06:25:49 AM,11.55,9.28,0.00,0.0,,,,
129,04/17/19 06:35:49 AM,11.56,9.28,0.00,0.0,,,,
130,04/17/19 06:45:49 AM,11.57,9.26,0.00,0.0,,,,
131,04/17/19 06:55:49 AM,11.55,9.26,0.00,0.0,,,,
132,04/17/19 07:05:49 AM,11.57,9.24,0.00,0.0,,,,
133,04/17/19 07:15:49 AM,11.58,9.24,0.00,0.0,,,,
134,04/17/19 07:25:49 AM,11.57,9.24,0.00,0.0,,,,
135,04/17/19 07:35:49 AM,11.56,9.24,0.00,0.0,,,,
136,04/17/19 07:45:49 AM,11.56,9.26,0.00,0.0,,,,
137,04/17/19 07:55:49 AM,11.57,9.26,0.00,0.0,,,,
138,04/17/19 08:05:49 AM,11.59,9.26,0.00,0.0,,,,
139,04/17/19 08:15:49 AM,11.58,9.26,0.00,0.0,,,,
140,04/17/19 08:25:49 AM,11.58,9.26,0.00,0.0,,,,
141,04/17/19 08:35:49 AM,11.58,9.28,0.00,0.0,,,,
142,04/17/19 08:45:49 AM,11.59,9.28,0.00,0.0,,,,
143,04/17/19 08:55:49 AM,11.58,9.30,0.00,0.0,,,,
144,04/17/19 09:05:49 AM,11.59,9.32,0.00,0.0,,,,
145,04/17/19 09:15:49 AM,11.58,9.34,0.00,0.0,,,,
146,04/17/19 09:25:49 AM,11.59,9.38,0.00,0.0,,,,
147,04/17/19 09:35:49 AM,11.57,9.40,0.00,0.0,,,,
148,04/17/19 09:45:49 AM,11.56,9.44,0.00,0.0,,,,
149,04/17/19 09:55:49 AM,11.55,9.48,0.00,0.0,,,,
150,04/17/19 10:05:49 AM,11.55,9.50,0.00,0.0,,,,
151,04/17/19 10:15:49 AM,11.55,9.50,0.00,0.0,,,,
152,04/17/19 10:25:49 AM,11.55,9.52,0.00,0.0,,,,
153,04/17/19 10:35:49 AM,11.54,9.54,0.00,0.0,,,,
154,04/17/19 10:45:49 AM,11.55,9.54,0.00,0.0,,,,
155,04/17/19 10:55:49 AM,11.54,9.54,0.00,0.0,,,,
156,04/17/19 11:05:49 AM,11.54,9.56,0.00,0.0,,,,
157,04/17/19 11:15:49 AM,11.55,9.56,0.00,0.0,,,,
158,04/17/19 11:25:49 AM,11.54,9.56,0.00,0.0,,,,
159,04/17/19 11:35:49 AM,11.54,9.56,0.00,0.0,,,,
160,04/17/19 11:45:49 AM,11.55,9.58,0.00,0.0,,,,
161,04/17/19 11:55:49 AM,11.55,9.58,0.00,0.0,,,,
162,04/17/19 12:05:49 PM,11.54,9.58,0.00,0.0,,,,
163,04/17/19 12:15:49 PM,11.55,9.58,0.00,0.0,,,,
164,04/17/19 12:25:49 PM,11.55,9.58,0.00,0.0,,,,
165,04/17/19 12:35:49 PM,11.55,9.56,0.00,0.0,,,,
166,04/17/19 12:45:49 PM,11.55,9.56,0.00,0.0,,,,
167,04/17/19 12:55:49 PM,11.55,9.56,0.00,0.0,,,,
168,04/17/19 01:05:49 PM,11.56,9.54,0.00,0.0,,,,
169,04/17/19 01:15:49 PM,11.55,9.54,0.00,0.0,,,,
170,04/17/19 01:25:49 PM,11.55,9.54,0.00,0.0,,,,
171,04/17/19 01:35:49 PM,11.56,9.54,0.00,0.0,,,,
172,04/17/19 01:45:49 PM,11.56,9.54,0.00,0.0,,,,
173,04/17/19 01:55:49 PM,11.56,9.54,0.00,0.0,,,,
174,04/17/19 02:05:49 PM,11.57,9.56,0.00,0.0,,,,
175,04/17/19 02:15:49 PM,11.56,9.56,0.00,0.0,,,,
176,04/17/19 02:25:49 PM,11.56,9.58,0.00,0.0,,,,
177,04/17/19 02:35:49 PM,11.57,9.60,0.00,0.0,,,,
178,04/17/19 02:45:49 PM,11.56,9.62,0.00,0.0,,,,
179,04/17/19 02:55:49 PM,11.56,9.62,0.00,0.0,,,,
180,04/17/19 03:05:49 PM,11.56,9.62,0.00,0.0,,,,
181,04/17/19 03:15:49 PM,11.55,9.64,0.00,0.0,,,,
182,04/17/19 03:25:49 PM,11.55,9.62,0.00,0.0,,,,
183,04/17/19 03:35:49 PM,11.55,9.62,0.00,0.0,,,,
184,04/17/19 03:45:49 PM,11.55,9.62,0.00,0.0,,,,
185,04/17/19 03:55:49 PM,11.55,9.62,0.00,0.0,,,,
186,04/17/19 04:05:49 PM,11.55,9.62,0.00,0.0,,,,
187,04/17/19 04:15:49 PM,11.56,9.64,0.00,0.0,,,,
188,04/17/19 04:25:49 PM,11.55,9.66,0.00,0.0,,,,
189,04/17/19 04:35:49 PM,11.55,9.68,0.00,0.0,,,,
190,04/17/19 04:45:49 PM,11.54,9.68,0.00,0.0,,,,
191,04/17/19 04:55:49 PM,11.53,9.68,0.00,0.0,,,,
192,04/17/19 05:05:49 PM,11.54,9.68,0.00,0.0,,,,
193,04/17/19 05:15:49 PM,11.54,9.68,0.00,0.0,,,,
194,04/17/19 05:25:49 PM,11.54,9.68,0.00,0.0,,,,
195,04/17/19 05:35:49 PM,11.54,9.68,0.00,0.0,,,,
196,04/17/19 05:45:49 PM,11.54,9.68,0.00,0.0,,,,
197,04/17/19 05:55:49 PM,11.52,9.68,0.00,0.0,,,,
198,04/17/19 06:05:49 PM,11.53,9.70,0.00,0.0,,,,
199,04/17/19 06:15:49 PM,11.54,9.70,0.00,0.0,,,,
200,04/17/19 06:25:49 PM,11.53,9.72,0.00,0.0,,,,
201,04/17/19 06:35:49 PM,11.53,9.72,0.00,0.0,,,,
202,04/17/19 06:45:49 PM,11.53,9.74,0.00,0.0,,,,
203,04/17/19 06:55:49 PM,11.53,9.74,0.00,0.0,,,,
204,04/17/19 07:05:49 PM,11.52,9.76,0.00,0.0,,,,
205,04/17/19 07:15:49 PM,11.51,9.76,0.00,0.0,,,,
206,04/17/19 07:25:49 PM,11.51,9.74,0.00,0.0,,,,
207,04/17/19 07:35:49 PM,11.51,9.76,0.00,0.0,,,,
208,04/17/19 07:45:49 PM,11.51,9.76,0.00,0.0,,,,
209,04/17/19 07:55:49 PM,11.51,9.76,0.00,0.0,,,,
210,04/17/19 08:05:49 PM,11.50,9.76,0.00,0.0,,,,
211,04/17/19 08:15:49 PM,11.49,9.78,0.00,0.0,,,,
212,04/17/19 08:25:49 PM,11.49,9.78,0.00,0.0,,,,
213,04/17/19 08:35:49 PM,11.48,9.78,0.00,0.0,,,,
214,04/17/19 08:45:49 PM,11.49,9.78,0.00,0.0,,,,
215,04/17/19 08:55:49 PM,11.48,9.78,0.00,0.0,,,,
216,04/17/19 09:05:49 PM,11.49,9.78,0.00,0.0,,,,
217,04/17/19 09:15:49 PM,11.48,9.78,0.00,0.0,,,,
218,04/17/19 09:25:49 PM,11.48,9.78,0.00,0.0,,,,
219,04/17/19 09:35:49 PM,11.48,9.78,0.00,0.0,,,,
220,04/17/19 09:45:49 PM,11.47,9.76,0.00,0.0,,,,
221,04/17/19 09:55:49 PM,11.47,9.76,0.00,0.0,,,,
222,04/17/19 10:05:49 PM,11.48,9.74,0.00,0.0,,,,
223,04/17/19 10:15:49 PM,11.48,9.74,0.00,0.0,,,,
224,04/17/19 10:25:49 PM,11.48,9.72,0.00,0.0,,,,
225,04/17/19 10:35:49 PM,11.49,9.70,0.00,0.0,,,,
226,04/17/19 10:45:49 PM,11.50,9.70,0.00,0.0,,,,
227,04/17/19 10:55:49 PM,11.49,9.68,0.00,0.0,,,,
228,04/17/19 11:05:49 PM,11.49,9.68,0.00,0.0,,,,
229,04/17/19 11:15:49 PM,11.49,9.68,0.00,0.0,,,,
230,04/17/19 11:25:49 PM,11.51,9.66,0.00,0.0,,,,
231,04/17/19 11:35:49 PM,11.49,9.66,0.00,0.0,,,,
232,04/17/19 11:45:49 PM,11.49,9.66,0.00,0.0,,,,
233,04/17/19 11:55:49 PM,11.50,9.64,0.00,0.0,,,,
234,04/18/19 12:05:49 AM,11.50,9.64,0.00,0.0,,,,
235,04/18/19 12:15:49 AM,11.50,9.64,0.00,0.0,,,,
236,04/18/19 12:25:49 AM,11.49,9.64,0.00,0.0,,,,
237,04/18/19 12:35:49 AM,11.50,9.62,0.00,0.0,,,,
238,04/18/19 12:45:49 AM,11.51,9.60,0.00,0.0,,,,
239,04/18/19 12:55:49 AM,11.51,9.60,0.00,0.0,,,,
240,04/18/19 01:05:49 AM,11.50,9.58,0.00,0.0,,,,
241,04/18/19 01:15:49 AM,11.50,9.58,0.00,0.0,,,,
242,04/18/19 01:25:49 AM,11.51,9.58,0.00,0.0,,,,
243,04/18/19 01:35:49 AM,11.51,9.56,0.00,0.0,,,,
244,04/18/19 01:45:49 AM,11.51,9.56,0.00,0.0,,,,
245,04/18/19 01:55:49 AM,11.51,9.56,0.00,0.0,,,,
246,04/18/19 02:05:49 AM,11.50,9.54,0.00,0.0,,,,
247,04/18/19 02:15:49 AM,11.51,9.54,0.00,0.0,,,,
248,04/18/19 02:25:49 AM,11.52,9.52,0.00,0.0,,,,
249,04/18/19 02:35:49 AM,11.51,9.52,0.00,0.0,,,,
250,04/18/19 02:45:49 AM,11.52,9.50,0.00,0.0,,,,
251,04/18/19 02:55:49 AM,11.50,9.48,0.00,0.0,,,,
252,04/18/19 03:05:49 AM,11.51,9.48,0.00,0.0,,,,
253,04/18/19 03:15:49 AM,11.52,9.46,0.00,0.0,,,,
254,04/18/19 03:25:49 AM,11.51,9.46,0.00,0.0,,,,
255,04/18/19 03:35:49 AM,11.53,9.44,0.00,0.0,,,,
256,04/18/19 03:45:49 AM,11.53,9.44,0.00,0.0,,,,
257,04/18/19 03:55:49 AM,11.54,9.42,0.00,0.0,,,,
258,04/18/19 04:05:49 AM,11.53,9.42,0.00,0.0,,,,
259,04/18/19 04:15:49 AM,11.53,9.40,0.00,0.0,,,,
260,04/18/19 04:25:49 AM,11.53,9.40,0.00,0.0,,,,
261,04/18/19 04:35:49 AM,11.54,9.38,0.00,0.0,,,,
262,04/18/19 04:45:49 AM,11.54,9.38,0.00,0.0,,,,
263,04/18/19 04:55:49 AM,11.54,9.38,0.00,0.0,,,,
264,04/18/19 05:05:49 AM,11.54,9.38,0.00,0.0,,,,
265,04/18/19 05:15:49 AM,11.53,9.38,0.00,0.0,,,,
266,04/18/19 05:25:49 AM,11.54,9.38,0.00,0.0,,,,
267,04/18/19 05:35:49 AM,11.54,9.38,0.00,0.0,,,,
268,04/18/19 05:45:49 AM,11.53,9.38,0.00,0.0,,,,
269,04/18/19 05:55:49 AM,11.54,9.36,0.00,0.0,,,,
270,04/18/19 06:05:49 AM,11.54,9.36,0.00,0.0,,,,
271,04/18/19 06:15:49 AM,11.54,9.38,0.00,0.0,,,,
272,04/18/19 06:25:49 AM,11.55,9.40,0.00,0.0,,,,
273,04/18/19 06:35:49 AM,11.53,9.42,0.00,0.0,,,,
274,04/18/19 06:45:49 AM,11.54,9.42,0.00,0.0,,,,
275,04/18/19 06:55:49 AM,11.51,9.44,0.00,0.0,,,,
276,04/18/19 07:05:49 AM,11.53,9.44,0.00,0.0,,,,
277,04/18/19 07:15:49 AM,11.53,9.44,0.00,0.0,,,,
278,04/18/19 07:25:49 AM,11.52,9.44,0.00,0.0,,,,
279,04/18/19 07:35:49 AM,11.52,9.44,0.00,0.0,,,,
280,04/18/19 07:45:49 AM,11.53,9.42,0.00,0.0,,,,
281,04/18/19 07:55:49 AM,11.52,9.42,0.00,0.0,,,,
282,04/18/19 08:05:49 AM,11.53,9.42,0.00,0.0,,,,
283,04/18/19 08:15:49 AM,11.53,9.44,0.00,0.0,,,,
284,04/18/19 08:25:49 AM,11.53,9.46,0.00,0.0,,,,
285,04/18/19 08:35:49 AM,11.53,9.50,0.00,0.0,,,,
286,04/18/19 08:45:49 AM,11.53,9.54,0.00,0.0,,,,
287,04/18/19 08:55:49 AM,11.52,9.56,0.00,0.0,,,,
288,04/18/19 09:05:49 AM,11.51,9.58,0.00,0.0,,,,
289,04/18/19 09:15:49 AM,11.52,9.62,0.00,0.0,,,,
290,04/18/19 09:25:49 AM,11.52,9.62,0.00,0.0,,,,
291,04/18/19 09:35:49 AM,11.50,9.64,0.00,0.0,,,,
292,04/18/19 09:45:49 AM,11.51,9.62,0.00,0.0,,,,
293,04/18/19 09:55:49 AM,11.50,9.62,0.00,0.0,,,,
294,04/18/19 10:05:49 AM,11.50,9.62,0.00,0.0,,,,
295,04/18/19 10:15:49 AM,11.50,9.60,0.00,0.0,,,,
296,04/18/19 10:25:49 AM,11.50,9.60,0.00,0.0,,,,
297,04/18/19 10:35:49 AM,11.50,9.60,0.00,0.0,,,,
298,04/18/19 10:45:49 AM,11.50,9.60,0.00,0.0,,,,
299,04/18/19 10:55:49 AM,11.51,9.60,0.00,0.0,,,,
300,04/18/19 11:05:49 AM,11.51,9.60,0.00,0.0,,,,
301,04/18/19 11:15:49 AM,11.51,9.62,0.00,0.0,,,,
302,04/18/19 11:25:49 AM,11.51,9.62,0.00,0.0,,,,
303,04/18/19 11:35:49 AM,11.50,9.64,0.00,0.0,,,,
304,04/18/19 11:45:49 AM,11.52,9.64,0.00,0.0,,,,
305,04/18/19 11:55:49 AM,11.50,9.66,0.00,0.0,,,,
306,04/18/19 12:05:49 PM,11.51,9.68,0.00,0.0,,,,
307,04/18/19 12:15:49 PM,11.50,9.68,0.00,0.0,,,,
308,04/18/19 12:25:49 PM,11.50,9.70,0.00,0.0,,,,
309,04/18/19 12:35:49 PM,11.50,9.70,0.00,0.0,,,,
310,04/18/19 12:45:49 PM,11.47,9.72,0.00,0.0,,,,
311,04/18/19 12:55:49 PM,11.49,9.72,0.00,0.0,,,,
312,04/18/19 01:05:49 PM,11.49,9.74,0.00,0.0,,,,
313,04/18/19 01:15:49 PM,11.48,9.74,0.00,0.0,,,,
314,04/18/19 01:25:49 PM,11.48,9.74,0.00,0.0,,,,
315,04/18/19 01:35:49 PM,11.48,9.74,0.00,0.0,,,,
316,04/18/19 01:45:49 PM,11.48,9.76,0.00,0.0,,,,
317,04/18/19 01:55:49 PM,11.47,9.76,0.00,0.0,,,,
318,04/18/19 02:05:49 PM,11.47,9.74,0.00,0.0,,,,
319,04/18/19 02:15:49 PM,11.47,9.72,0.00,0.0,,,,
320,04/18/19 02:25:49 PM,11.46,9.70,0.00,0.0,,,,
321,04/18/19 02:35:49 PM,11.47,9.68,0.00,0.0,,,,
322,04/18/19 02:45:49 PM,11.47,9.64,0.00,0.0,,,,
323,04/18/19 02:55:49 PM,11.47,9.62,0.00,0.0,,,,
324,04/18/19 03:05:49 PM,11.48,9.60,0.00,0.0,,,,
325,04/18/19 03:15:49 PM,11.47,9.58,0.00,0.0,,,,
326,04/18/19 03:25:49 PM,11.47,9.58,0.00,0.0,,,,
327,04/18/19 03:35:49 PM,11.48,9.58,0.00,0.0,,,,
328,04/18/19 03:45:49 PM,11.48,9.56,0.00,0.0,,,,
329,04/18/19 03:55:49 PM,11.48,9.56,0.00,0.0,,,,
330,04/18/19 04:05:49 PM,11.48,9.54,0.00,0.0,,,,
331,04/18/19 04:15:49 PM,11.48,9.54,0.00,0.0,,,,
332,04/18/19 04:25:49 PM,11.48,9.54,0.00,0.0,,,,
333,04/18/19 04:35:49 PM,11.47,9.54,0.00,0.0,,,,
334,04/18/19 04:45:49 PM,11.48,9.54,0.00,0.0,,,,
335,04/18/19 04:55:49 PM,11.46,9.54,0.00,0.0,,,,
336,04/18/19 05:05:49 PM,11.47,9.56,0.00,0.0,,,,
337,04/18/19 05:15:49 PM,11.48,9.56,0.00,0.0,,,,
338,04/18/19 05:25:49 PM,11.46,9.56,0.00,0.0,,,,
339,04/18/19 05:35:49 PM,11.45,9.56,0.00,0.0,,,,
340,04/18/19 05:45:49 PM,11.46,9.54,0.00,0.0,,,,
341,04/18/19 05:55:49 PM,11.46,9.56,0.00,0.0,,,,
342,04/18/19 06:05:49 PM,11.46,9.56,0.00,0.0,,,,
343,04/18/19 06:15:49 PM,11.46,9.56,0.00,0.0,,,,
344,04/18/19 06:25:49 PM,11.46,9.56,0.00,0.0,,,,
345,04/18/19 06:35:49 PM,11.46,9.58,0.00,0.0,,,,
346,04/18/19 06:45:49 PM,11.45,9.58,0.00,0.0,,,,
347,04/18/19 06:55:49 PM,11.45,9.56,0.00,0.0,,,,
348,04/18/19 07:05:49 PM,11.45,9.56,0.00,0.0,,,,
349,04/18/19 07:15:49 PM,11.46,9.56,0.00,0.0,,,,
350,04/18/19 07:25:49 PM,11.45,9.56,0.00,0.0,,,,
351,04/18/19 07:35:49 PM,11.44,9.56,0.00,0.0,,,,
352,04/18/19 07:45:49 PM,11.45,9.56,0.00,0.0,,,,
353,04/18/19 07:55:49 PM,11.46,9.56,0.00,0.0,,,,
354,04/18/19 08:05:49 PM,11.45,9.56,0.00,0.0,,,,
355,04/18/19 08:15:49 PM,11.44,9.54,0.00,0.0,,,,
356,04/18/19 08:25:49 PM,11.45,9.52,0.00,0.0,,,,
357,04/18/19 08:35:49 PM,11.44,9.52,0.00,0.0,,,,
358,04/18/19 08:45:49 PM,11.46,9.50,0.00,0.0,,,,
359,04/18/19 08:55:49 PM,11.45,9.48,0.00,0.0,,,,
360,04/18/19 09:05:49 PM,11.45,9.46,0.00,0.0,,,,
361,04/18/19 09:15:49 PM,11.46,9.46,0.00,0.0,,,,
362,04/18/19 09:25:49 PM,11.45,9.44,0.00,0.0,,,,
363,04/18/19 09:35:49 PM,11.45,9.42,0.00,0.0,,,,
364,04/18/19 09:45:49 PM,11.46,9.42,0.00,0.0,,,,
365,04/18/19 09:55:49 PM,11.47,9.40,0.00,0.0,,,,
