"Plot Title: 20454092_DO_logger"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)","Coupler Attached (LGR S/N: 20454092)","Coupler Detached (LGR S/N: 20454092)","Stopped (LGR S/N: 20454092)","End Of File (LGR S/N: 20454092)"
354,04/04/19 09:05:49 PM,11.44,9.44,0.00,0.0,,,,
355,04/04/19 09:15:49 PM,11.43,9.44,0.00,0.0,,,,
356,04/04/19 09:25:49 PM,11.43,9.46,0.00,0.0,,,,
357,04/04/19 09:35:49 PM,11.42,9.50,0.00,0.0,,,,
358,04/04/19 09:45:49 PM,11.42,9.52,0.00,0.0,,,,
359,04/04/19 09:55:49 PM,11.42,9.56,0.00,0.0,,,,
360,04/04/19 10:05:49 PM,11.41,9.58,0.00,0.0,,,,
361,04/04/19 10:15:49 PM,11.41,9.62,0.00,0.0,,,,
362,04/04/19 10:25:49 PM,11.39,9.64,0.00,0.0,,,,
363,04/04/19 10:35:49 PM,11.38,9.68,0.00,0.0,,,,
364,04/04/19 10:45:49 PM,11.39,9.70,0.00,0.0,,,,
365,04/04/19 10:55:49 PM,11.38,9.72,0.00,0.0,,,,
366,04/04/19 11:05:49 PM,11.38,9.74,0.00,0.0,,,,
367,04/04/19 11:15:49 PM,11.38,9.76,0.00,0.0,,,,
368,04/04/19 11:25:49 PM,11.37,9.76,0.00,0.0,,,,
369,04/04/19 11:35:49 PM,11.36,9.76,0.00,0.0,,,,
370,04/04/19 11:45:49 PM,11.36,9.76,0.00,0.0,,,,
371,04/04/19 11:55:49 PM,11.35,9.74,0.00,0.0,,,,
372,04/05/19 12:05:49 AM,11.37,9.74,0.00,0.0,,,,
373,04/05/19 12:15:49 AM,11.35,9.74,0.00,0.0,,,,
374,04/05/19 12:25:49 AM,11.36,9.72,0.00,0.0,,,,
375,04/05/19 12:35:49 AM,11.36,9.68,0.00,0.0,,,,
376,04/05/19 12:45:49 AM,11.36,9.66,0.00,0.0,,,,
377,04/05/19 12:55:49 AM,11.36,9.64,0.00,0.0,,,,
378,04/05/19 01:05:49 AM,11.36,9.60,0.00,0.0,,,,
379,04/05/19 01:15:49 AM,11.35,9.56,0.00,0.0,,,,
380,04/05/19 01:25:49 AM,11.36,9.52,0.00,0.0,,,,
381,04/05/19 01:35:49 AM,11.36,9.48,0.00,0.0,,,,
382,04/05/19 01:45:49 AM,11.37,9.44,0.00,0.0,,,,
383,04/05/19 01:55:49 AM,11.37,9.42,0.00,0.0,,,,
384,04/05/19 02:05:49 AM,11.37,9.38,0.00,0.0,,,,
385,04/05/19 02:15:49 AM,11.38,9.38,0.00,0.0,,,,
386,04/05/19 02:25:49 AM,11.38,9.36,0.00,0.0,,,,
387,04/05/19 02:35:49 AM,11.39,9.34,0.00,0.0,,,,
388,04/05/19 02:45:49 AM,11.41,9.32,0.00,0.0,,,,
389,04/05/19 02:55:49 AM,11.41,9.32,0.00,0.0,,,,
390,04/05/19 03:05:49 AM,11.39,9.30,0.00,0.0,,,,
391,04/05/19 03:15:49 AM,11.41,9.30,0.00,0.0,,,,
392,04/05/19 03:25:49 AM,11.39,9.28,0.00,0.0,,,,
393,04/05/19 03:35:49 AM,11.41,9.28,0.00,0.0,,,,
394,04/05/19 03:45:49 AM,11.39,9.26,0.00,0.0,,,,
395,04/05/19 03:55:49 AM,11.39,9.24,0.00,0.0,,,,
396,04/05/19 04:05:49 AM,11.39,9.22,0.00,0.0,,,,
397,04/05/19 04:15:49 AM,11.39,9.20,0.00,0.0,,,,
398,04/05/19 04:25:49 AM,11.41,9.20,0.00,0.0,,,,
399,04/05/19 04:35:49 AM,11.41,9.20,0.00,0.0,,,,
400,04/05/19 04:45:49 AM,11.41,9.18,0.00,0.0,,,,
401,04/05/19 04:55:49 AM,11.41,9.16,0.00,0.0,,,,
402,04/05/19 05:05:49 AM,11.41,9.16,0.00,0.0,,,,
403,04/05/19 05:15:49 AM,11.43,9.16,0.00,0.0,,,,
404,04/05/19 05:25:49 AM,11.44,9.18,0.00,0.0,,,,
405,04/05/19 05:35:49 AM,11.44,9.20,0.00,0.0,,,,
406,04/05/19 05:45:49 AM,11.44,9.20,0.00,0.0,,,,
407,04/05/19 05:55:49 AM,11.44,9.22,0.00,0.0,,,,
408,04/05/19 06:05:49 AM,11.43,9.24,0.00,0.0,,,,
409,04/05/19 06:15:49 AM,11.44,9.24,0.00,0.0,,,,
410,04/05/19 06:25:49 AM,11.44,9.26,0.00,0.0,,,,
411,04/05/19 06:35:49 AM,11.44,9.28,0.00,0.0,,,,
412,04/05/19 06:45:49 AM,11.43,9.28,0.00,0.0,,,,
413,04/05/19 06:55:49 AM,11.43,9.28,0.00,0.0,,,,
414,04/05/19 07:05:49 AM,11.42,9.28,0.00,0.0,,,,
415,04/05/19 07:15:49 AM,11.42,9.28,0.00,0.0,,,,
416,04/05/19 07:25:49 AM,11.42,9.28,0.00,0.0,,,,
417,04/05/19 07:35:49 AM,11.43,9.28,0.00,0.0,,,,
418,04/05/19 07:45:49 AM,11.42,9.30,0.00,0.0,,,,
419,04/05/19 07:55:49 AM,11.42,9.30,0.00,0.0,,,,
420,04/05/19 08:05:49 AM,11.43,9.32,0.00,0.0,,,,
421,04/05/19 08:15:49 AM,11.43,9.34,0.00,0.0,,,,
422,04/05/19 08:25:49 AM,11.43,9.34,0.00,0.0,,,,
423,04/05/19 08:35:49 AM,11.44,9.36,0.00,0.0,,,,
424,04/05/19 08:45:49 AM,11.42,9.38,0.00,0.0,,,,
425,04/05/19 08:55:49 AM,11.43,9.38,0.00,0.0,,,,
426,04/05/19 09:05:49 AM,11.42,9.40,0.00,0.0,,,,
427,04/05/19 09:15:49 AM,11.41,9.42,0.00,0.0,,,,
428,04/05/19 09:25:49 AM,11.42,9.44,0.00,0.0,,,,
429,04/05/19 09:35:49 AM,11.41,9.46,0.00,0.0,,,,
430,04/05/19 09:45:49 AM,11.41,9.46,0.00,0.0,,,,
431,04/05/19 09:55:49 AM,11.41,9.48,0.00,0.0,,,,
432,04/05/19 10:05:49 AM,11.39,9.50,0.00,0.0,,,,
433,04/05/19 10:15:49 AM,11.41,9.54,0.00,0.0,,,,
434,04/05/19 10:25:49 AM,11.38,9.54,0.00,0.0,,,,
435,04/05/19 10:35:49 AM,11.39,9.58,0.00,0.0,,,,
436,04/05/19 10:45:49 AM,11.39,9.60,0.00,0.0,,,,
437,04/05/19 10:55:49 AM,11.37,9.62,0.00,0.0,,,,
438,04/05/19 11:05:49 AM,11.36,9.64,0.00,0.0,,,,
439,04/05/19 11:15:49 AM,11.37,9.64,0.00,0.0,,,,
440,04/05/19 11:25:49 AM,11.36,9.66,0.00,0.0,,,,
441,04/05/19 11:35:49 AM,11.36,9.70,0.00,0.0,,,,
442,04/05/19 11:45:49 AM,11.36,9.72,0.00,0.0,,,,
443,04/05/19 11:55:49 AM,11.37,9.76,0.00,0.0,,,,
444,04/05/19 12:05:49 PM,11.35,9.78,0.00,0.0,,,,
445,04/05/19 12:15:49 PM,11.37,9.80,0.00,0.0,,,,
446,04/05/19 12:25:49 PM,11.34,9.82,0.00,0.0,,,,
447,04/05/19 12:35:49 PM,11.33,9.82,0.00,0.0,,,,
448,04/05/19 12:45:49 PM,11.32,9.80,0.00,0.0,,,,
449,04/05/19 12:55:49 PM,11.32,9.78,0.00,0.0,,,,
450,04/05/19 01:05:49 PM,11.30,9.76,0.00,0.0,,,,
451,04/05/19 01:15:49 PM,11.31,9.74,0.00,0.0,,,,
452,04/05/19 01:25:49 PM,11.32,9.72,0.00,0.0,,,,
453,04/05/19 01:35:49 PM,11.33,9.70,0.00,0.0,,,,
454,04/05/19 01:45:49 PM,11.33,9.68,0.00,0.0,,,,
455,04/05/19 01:55:49 PM,11.34,9.66,0.00,0.0,,,,
456,04/05/19 02:05:49 PM,11.35,9.64,0.00,0.0,,,,
457,04/05/19 02:15:49 PM,11.34,9.62,0.00,0.0,,,,
458,04/05/19 02:25:49 PM,11.34,9.60,0.00,0.0,,,,
459,04/05/19 02:35:49 PM,11.34,9.58,0.00,0.0,,,,
460,04/05/19 02:45:49 PM,11.33,9.54,0.00,0.0,,,,
461,04/05/19 02:55:49 PM,11.34,9.52,0.00,0.0,,,,
462,04/05/19 03:05:49 PM,11.34,9.48,0.00,0.0,,,,
463,04/05/19 03:15:49 PM,11.33,9.46,0.00,0.0,,,,
464,04/05/19 03:25:49 PM,11.35,9.42,0.00,0.0,,,,
465,04/05/19 03:35:49 PM,11.35,9.40,0.00,0.0,,,,
466,04/05/19 03:45:49 PM,11.37,9.36,0.00,0.0,,,,
467,04/05/19 03:55:49 PM,11.37,9.34,0.00,0.0,,,,
468,04/05/19 04:05:49 PM,11.36,9.32,0.00,0.0,,,,
469,04/05/19 04:15:49 PM,11.37,9.28,0.00,0.0,,,,
470,04/05/19 04:25:49 PM,11.38,9.26,0.00,0.0,,,,
471,04/05/19 04:35:49 PM,11.38,9.24,0.00,0.0,,,,
472,04/05/19 04:45:49 PM,11.39,9.20,0.00,0.0,,,,
473,04/05/19 04:55:49 PM,11.39,9.18,0.00,0.0,,,,
474,04/05/19 05:05:49 PM,11.42,9.14,0.00,0.0,,,,
475,04/05/19 05:15:49 PM,11.39,9.10,0.00,0.0,,,,
476,04/05/19 05:25:49 PM,11.42,9.08,0.00,0.0,,,,
477,04/05/19 05:35:49 PM,11.41,9.06,0.00,0.0,,,,
478,04/05/19 05:45:49 PM,11.43,9.06,0.00,0.0,,,,
479,04/05/19 05:55:49 PM,11.45,9.06,0.00,0.0,,,,
480,04/05/19 06:05:49 PM,11.47,9.10,0.00,0.0,,,,
481,04/05/19 06:15:49 PM,11.47,9.18,0.00,0.0,,,,
482,04/05/19 06:25:49 PM,11.47,9.22,0.00,0.0,,,,
483,04/05/19 06:35:49 PM,11.47,9.26,0.00,0.0,,,,
484,04/05/19 06:45:49 PM,11.48,9.32,0.00,0.0,,,,
485,04/05/19 06:55:49 PM,11.47,9.38,0.00,0.0,,,,
486,04/05/19 07:05:49 PM,11.47,9.42,0.00,0.0,,,,
487,04/05/19 07:15:49 PM,11.46,9.46,0.00,0.0,,,,
488,04/05/19 07:25:49 PM,11.44,9.48,0.00,0.0,,,,
489,04/05/19 07:35:49 PM,11.44,9.48,0.00,0.0,,,,
490,04/05/19 07:45:49 PM,11.44,9.48,0.00,0.0,,,,
491,04/05/19 07:55:49 PM,11.43,9.46,0.00,0.0,,,,
492,04/05/19 08:05:49 PM,11.42,9.44,0.00,0.0,,,,
493,04/05/19 08:15:49 PM,11.42,9.42,0.00,0.0,,,,
494,04/05/19 08:25:49 PM,11.42,9.40,0.00,0.0,,,,
495,04/05/19 08:35:49 PM,11.42,9.40,0.00,0.0,,,,
496,04/05/19 08:45:49 PM,11.42,9.38,0.00,0.0,,,,
497,04/05/19 08:55:49 PM,11.42,9.36,0.00,0.0,,,,
498,04/05/19 09:05:49 PM,11.44,9.38,0.00,0.0,,,,
499,04/05/19 09:15:49 PM,11.44,9.38,0.00,0.0,,,,
500,04/05/19 09:25:49 PM,11.43,9.40,0.00,0.0,,,,
501,04/05/19 09:35:49 PM,11.46,9.42,0.00,0.0,,,,
502,04/05/19 09:45:49 PM,11.45,9.44,0.00,0.0,,,,
503,04/05/19 09:55:49 PM,11.43,9.46,0.00,0.0,,,,
504,04/05/19 10:05:49 PM,11.45,9.48,0.00,0.0,,,,
505,04/05/19 10:15:49 PM,11.43,9.48,0.00,0.0,,,,
506,04/05/19 10:25:49 PM,11.43,9.50,0.00,0.0,,,,
507,04/05/19 10:35:49 PM,11.43,9.50,0.00,0.0,,,,
508,04/05/19 10:45:49 PM,11.44,9.50,0.00,0.0,,,,
509,04/05/19 10:55:49 PM,11.43,9.50,0.00,0.0,,,,
510,04/05/19 11:05:49 PM,11.43,9.50,0.00,0.0,,,,
511,04/05/19 11:15:49 PM,11.42,9.50,0.00,0.0,,,,
512,04/05/19 11:25:49 PM,11.43,9.50,0.00,0.0,,,,
513,04/05/19 11:35:49 PM,11.42,9.50,0.00,0.0,,,,
514,04/05/19 11:45:49 PM,11.42,9.50,0.00,0.0,,,,
515,04/05/19 11:55:49 PM,11.43,9.50,0.00,0.0,,,,
516,04/06/19 12:05:49 AM,11.42,9.50,0.00,0.0,,,,
517,04/06/19 12:15:49 AM,11.42,9.48,0.00,0.0,,,,
518,04/06/19 12:25:49 AM,11.42,9.48,0.00,0.0,,,,
519,04/06/19 12:35:49 AM,11.39,9.48,0.00,0.0,,,,
520,04/06/19 12:45:49 AM,11.42,9.46,0.00,0.0,,,,
521,04/06/19 12:55:49 AM,11.42,9.46,0.00,0.0,,,,
522,04/06/19 01:05:49 AM,11.42,9.44,0.00,0.0,,,,
523,04/06/19 01:15:49 AM,11.41,9.44,0.00,0.0,,,,
524,04/06/19 01:25:49 AM,11.42,9.42,0.00,0.0,,,,
525,04/06/19 01:35:49 AM,11.42,9.42,0.00,0.0,,,,
526,04/06/19 01:45:49 AM,11.41,9.42,0.00,0.0,,,,
527,04/06/19 01:55:49 AM,11.43,9.40,0.00,0.0,,,,
528,04/06/19 02:05:49 AM,11.42,9.40,0.00,0.0,,,,
529,04/06/19 02:15:49 AM,11.41,9.38,0.00,0.0,,,,
530,04/06/19 02:25:49 AM,11.42,9.38,0.00,0.0,,,,
531,04/06/19 02:35:49 AM,11.39,9.36,0.00,0.0,,,,
532,04/06/19 02:45:49 AM,11.41,9.34,0.00,0.0,,,,
533,04/06/19 02:55:49 AM,11.43,9.32,0.00,0.0,,,,
534,04/06/19 03:05:49 AM,11.43,9.30,0.00,0.0,,,,
535,04/06/19 03:15:49 AM,11.41,9.28,0.00,0.0,,,,
536,04/06/19 03:25:49 AM,11.42,9.28,0.00,0.0,,,,
537,04/06/19 03:35:49 AM,11.41,9.26,0.00,0.0,,,,
538,04/06/19 03:45:49 AM,11.42,9.24,0.00,0.0,,,,
539,04/06/19 03:55:49 AM,11.43,9.22,0.00,0.0,,,,
540,04/06/19 04:05:49 AM,11.43,9.20,0.00,0.0,,,,
541,04/06/19 04:15:49 AM,11.43,9.20,0.00,0.0,,,,
542,04/06/19 04:25:49 AM,11.43,9.18,0.00,0.0,,,,
543,04/06/19 04:35:49 AM,11.43,9.18,0.00,0.0,,,,
544,04/06/19 04:45:49 AM,11.43,9.18,0.00,0.0,,,,
545,04/06/19 04:55:49 AM,11.42,9.16,0.00,0.0,,,,
546,04/06/19 05:05:49 AM,11.43,9.16,0.00,0.0,,,,
547,04/06/19 05:15:49 AM,11.42,9.16,0.00,0.0,,,,
548,04/06/19 05:25:49 AM,11.42,9.14,0.00,0.0,,,,
549,04/06/19 05:35:49 AM,11.42,9.16,0.00,0.0,,,,
550,04/06/19 05:45:49 AM,11.43,9.16,0.00,0.0,,,,
551,04/06/19 05:55:49 AM,11.44,9.16,0.00,0.0,,,,
552,04/06/19 06:05:49 AM,11.43,9.16,0.00,0.0,,,,
553,04/06/19 06:15:49 AM,11.43,9.18,0.00,0.0,,,,
554,04/06/19 06:25:49 AM,11.43,9.20,0.00,0.0,,,,
555,04/06/19 06:35:49 AM,11.42,9.22,0.00,0.0,,,,
556,04/06/19 06:45:49 AM,11.42,9.24,0.00,0.0,,,,
557,04/06/19 06:55:49 AM,11.42,9.26,0.00,0.0,,,,
558,04/06/19 07:05:49 AM,11.42,9.26,0.00,0.0,,,,
559,04/06/19 07:15:49 AM,11.41,9.28,0.00,0.0,,,,
560,04/06/19 07:25:49 AM,11.41,9.30,0.00,0.0,,,,
561,04/06/19 07:35:49 AM,11.42,9.32,0.00,0.0,,,,
562,04/06/19 07:45:49 AM,11.41,9.34,0.00,0.0,,,,
563,04/06/19 07:55:49 AM,11.41,9.36,0.00,0.0,,,,
564,04/06/19 08:05:49 AM,11.39,9.36,0.00,0.0,,,,
565,04/06/19 08:15:49 AM,11.38,9.38,0.00,0.0,,,,
566,04/06/19 08:25:49 AM,11.41,9.38,0.00,0.0,,,,
567,04/06/19 08:35:49 AM,11.37,9.38,0.00,0.0,,,,
568,04/06/19 08:45:49 AM,11.37,9.40,0.00,0.0,,,,
569,04/06/19 08:55:49 AM,11.38,9.40,0.00,0.0,,,,
570,04/06/19 09:05:49 AM,11.37,9.40,0.00,0.0,,,,
571,04/06/19 09:15:49 AM,11.38,9.40,0.00,0.0,,,,
572,04/06/19 09:25:49 AM,11.37,9.40,0.00,0.0,,,,
573,04/06/19 09:35:49 AM,11.38,9.40,0.00,0.0,,,,
574,04/06/19 09:45:49 AM,11.39,9.40,0.00,0.0,,,,
575,04/06/19 09:55:49 AM,11.37,9.40,0.00,0.0,,,,
576,04/06/19 10:05:49 AM,11.38,9.40,0.00,0.0,,,,
577,04/06/19 10:15:49 AM,11.39,9.40,0.00,0.0,,,,
578,04/06/19 10:25:49 AM,11.38,9.40,0.00,0.0,,,,
579,04/06/19 10:35:49 AM,11.39,9.40,0.00,0.0,,,,
580,04/06/19 10:45:49 AM,11.39,9.40,0.00,0.0,,,,
581,04/06/19 10:55:49 AM,11.39,9.40,0.00,0.0,,,,
582,04/06/19 11:05:49 AM,11.41,9.40,0.00,0.0,,,,
583,04/06/19 11:15:49 AM,11.39,9.40,0.00,0.0,,,,
584,04/06/19 11:25:49 AM,11.41,9.40,0.00,0.0,,,,
585,04/06/19 11:35:49 AM,11.42,9.40,0.00,0.0,,,,
586,04/06/19 11:45:49 AM,11.41,9.40,0.00,0.0,,,,
587,04/06/19 11:55:49 AM,11.42,9.42,0.00,0.0,,,,
588,04/06/19 12:05:49 PM,11.43,9.42,0.00,0.0,,,,
589,04/06/19 12:15:49 PM,11.43,9.44,0.00,0.0,,,,
590,04/06/19 12:25:49 PM,11.43,9.44,0.00,0.0,,,,
591,04/06/19 12:35:49 PM,11.44,9.46,0.00,0.0,,,,
592,04/06/19 12:45:49 PM,11.44,9.46,0.00,0.0,,,,
593,04/06/19 12:55:49 PM,11.44,9.46,0.00,0.0,,,,
594,04/06/19 01:05:49 PM,11.45,9.48,0.00,0.0,,,,
595,04/06/19 01:15:49 PM,11.45,9.48,0.00,0.0,,,,
596,04/06/19 01:25:49 PM,11.46,9.50,0.00,0.0,,,,
597,04/06/19 01:35:49 PM,11.45,9.52,0.00,0.0,,,,
598,04/06/19 01:45:49 PM,11.46,9.52,0.00,0.0,,,,
599,04/06/19 01:55:49 PM,11.46,9.52,0.00,0.0,,,,
600,04/06/19 02:05:49 PM,11.46,9.52,0.00,0.0,,,,
601,04/06/19 02:15:49 PM,11.45,9.50,0.00,0.0,,,,
602,04/06/19 02:25:49 PM,11.47,9.52,0.00,0.0,,,,
603,04/06/19 02:35:49 PM,11.46,9.50,0.00,0.0,,,,
604,04/06/19 02:45:49 PM,11.47,9.50,0.00,0.0,,,,
605,04/06/19 02:55:49 PM,11.45,9.50,0.00,0.0,,,,
606,04/06/19 03:05:49 PM,11.47,9.50,0.00,0.0,,,,
607,04/06/19 03:15:49 PM,11.46,9.50,0.00,0.0,,,,
608,04/06/19 03:25:49 PM,11.47,9.50,0.00,0.0,,,,
609,04/06/19 03:35:49 PM,11.48,9.50,0.00,0.0,,,,
610,04/06/19 03:45:49 PM,11.48,9.52,0.00,0.0,,,,
611,04/06/19 03:55:49 PM,11.46,9.52,0.00,0.0,,,,
612,04/06/19 04:05:49 PM,11.47,9.52,0.00,0.0,,,,
613,04/06/19 04:15:49 PM,11.46,9.54,0.00,0.0,,,,
614,04/06/19 04:25:49 PM,11.46,9.54,0.00,0.0,,,,
615,04/06/19 04:35:49 PM,11.46,9.56,0.00,0.0,,,,
616,04/06/19 04:45:49 PM,11.45,9.56,0.00,0.0,,,,
617,04/06/19 04:55:49 PM,11.46,9.56,0.00,0.0,,,,
618,04/06/19 05:05:49 PM,11.46,9.58,0.00,0.0,,,,
619,04/06/19 05:15:49 PM,11.44,9.56,0.00,0.0,,,,
620,04/06/19 05:25:49 PM,11.44,9.54,0.00,0.0,,,,
621,04/06/19 05:35:49 PM,11.44,9.54,0.00,0.0,,,,
622,04/06/19 05:45:49 PM,11.43,9.52,0.00,0.0,,,,
623,04/06/19 05:55:49 PM,11.44,9.50,0.00,0.0,,,,
624,04/06/19 06:05:49 PM,11.45,9.48,0.00,0.0,,,,
625,04/06/19 06:15:49 PM,11.45,9.46,0.00,0.0,,,,
626,04/06/19 06:25:49 PM,11.45,9.46,0.00,0.0,,,,
627,04/06/19 06:35:49 PM,11.44,9.44,0.00,0.0,,,,
628,04/06/19 06:45:49 PM,11.45,9.42,0.00,0.0,,,,
629,04/06/19 06:55:49 PM,11.46,9.42,0.00,0.0,,,,
630,04/06/19 07:05:49 PM,11.45,9.40,0.00,0.0,,,,
631,04/06/19 07:15:49 PM,11.46,9.40,0.00,0.0,,,,
632,04/06/19 07:25:49 PM,11.46,9.40,0.00,0.0,,,,
633,04/06/19 07:35:49 PM,11.45,9.38,0.00,0.0,,,,
634,04/06/19 07:45:49 PM,11.46,9.38,0.00,0.0,,,,
635,04/06/19 07:55:49 PM,11.45,9.38,0.00,0.0,,,,
636,04/06/19 08:05:49 PM,11.45,9.36,0.00,0.0,,,,
637,04/06/19 08:15:49 PM,11.45,9.34,0.00,0.0,,,,
638,04/06/19 08:25:49 PM,11.45,9.34,0.00,0.0,,,,
639,04/06/19 08:35:49 PM,11.45,9.32,0.00,0.0,,,,
640,04/06/19 08:45:49 PM,11.45,9.30,0.00,0.0,,,,
641,04/06/19 08:55:49 PM,11.46,9.30,0.00,0.0,,,,
642,04/06/19 09:05:49 PM,11.46,9.28,0.00,0.0,,,,
643,04/06/19 09:15:49 PM,11.46,9.28,0.00,0.0,,,,
644,04/06/19 09:25:49 PM,11.46,9.26,0.00,0.0,,,,
645,04/06/19 09:35:49 PM,11.46,9.26,0.00,0.0,,,,
646,04/06/19 09:45:49 PM,11.46,9.24,0.00,0.0,,,,
647,04/06/19 09:55:49 PM,11.46,9.24,0.00,0.0,,,,
648,04/06/19 10:05:49 PM,11.46,9.24,0.00,0.0,,,,
649,04/06/19 10:15:49 PM,11.46,9.22,0.00,0.0,,,,
650,04/06/19 10:25:49 PM,11.45,9.22,0.00,0.0,,,,
651,04/06/19 10:35:49 PM,11.46,9.22,0.00,0.0,,,,
652,04/06/19 10:45:49 PM,11.45,9.20,0.00,0.0,,,,
653,04/06/19 10:55:49 PM,11.45,9.20,0.00,0.0,,,,
654,04/06/19 11:05:49 PM,11.45,9.18,0.00,0.0,,,,
655,04/06/19 11:15:49 PM,11.45,9.18,0.00,0.0,,,,
656,04/06/19 11:25:49 PM,11.44,9.16,0.00,0.0,,,,
657,04/06/19 11:35:49 PM,11.45,9.16,0.00,0.0,,,,
658,04/06/19 11:45:49 PM,11.44,9.14,0.00,0.0,,,,
659,04/06/19 11:55:49 PM,11.44,9.14,0.00,0.0,,,,
660,04/07/19 12:05:49 AM,11.46,9.12,0.00,0.0,,,,
661,04/07/19 12:15:49 AM,11.45,9.12,0.00,0.0,,,,
662,04/07/19 12:25:49 AM,11.46,9.10,0.00,0.0,,,,
663,04/07/19 12:35:49 AM,11.46,9.10,0.00,0.0,,,,
664,04/07/19 12:45:49 AM,11.46,9.10,0.00,0.0,,,,
665,04/07/19 12:55:49 AM,11.48,9.10,0.00,0.0,,,,
666,04/07/19 01:05:49 AM,11.47,9.10,0.00,0.0,,,,
667,04/07/19 01:15:49 AM,11.47,9.10,0.00,0.0,,,,
668,04/07/19 01:25:49 AM,11.47,9.10,0.00,0.0,,,,
669,04/07/19 01:35:49 AM,11.48,9.08,0.00,0.0,,,,
670,04/07/19 01:45:49 AM,11.49,9.08,0.00,0.0,,,,
671,04/07/19 01:55:49 AM,11.49,9.08,0.00,0.0,,,,
672,04/07/19 02:05:49 AM,11.51,9.08,0.00,0.0,,,,
673,04/07/19 02:15:49 AM,11.49,9.06,0.00,0.0,,,,
674,04/07/19 02:25:49 AM,11.50,9.06,0.00,0.0,,,,
675,04/07/19 02:35:49 AM,11.50,9.06,0.00,0.0,,,,
676,04/07/19 02:45:49 AM,11.49,9.06,0.00,0.0,,,,
677,04/07/19 02:55:49 AM,11.50,9.06,0.00,0.0,,,,
678,04/07/19 03:05:49 AM,11.50,9.06,0.00,0.0,,,,
679,04/07/19 03:15:49 AM,11.49,9.06,0.00,0.0,,,,
680,04/07/19 03:25:49 AM,11.49,9.04,0.00,0.0,,,,
681,04/07/19 03:35:49 AM,11.49,9.04,0.00,0.0,,,,
682,04/07/19 03:45:49 AM,11.48,9.02,0.00,0.0,,,,
683,04/07/19 03:55:49 AM,11.50,9.02,0.00,0.0,,,,
684,04/07/19 04:05:49 AM,11.48,9.02,0.00,0.0,,,,
685,04/07/19 04:15:49 AM,11.49,9.02,0.00,0.0,,,,
686,04/07/19 04:25:49 AM,11.48,9.00,0.00,0.0,,,,
687,04/07/19 04:35:49 AM,11.49,9.00,0.00,0.0,,,,
688,04/07/19 04:45:49 AM,11.48,9.00,0.00,0.0,,,,
689,04/07/19 04:55:49 AM,11.47,9.00,0.00,0.0,,,,
690,04/07/19 05:05:49 AM,11.48,9.00,0.00,0.0,,,,
691,04/07/19 05:15:49 AM,11.47,8.98,0.00,0.0,,,,
692,04/07/19 05:25:49 AM,11.47,8.98,0.00,0.0,,,,
693,04/07/19 05:35:49 AM,11.47,8.98,0.00,0.0,,,,
694,04/07/19 05:45:49 AM,11.48,8.98,0.00,0.0,,,,
695,04/07/19 05:55:49 AM,11.47,8.98,0.00,0.0,,,,
696,04/07/19 06:05:49 AM,11.47,8.98,0.00,0.0,,,,
697,04/07/19 06:15:49 AM,11.48,8.98,0.00,0.0,,,,
698,04/07/19 06:25:49 AM,11.47,8.96,0.00,0.0,,,,
699,04/07/19 06:35:49 AM,11.47,8.96,0.00,0.0,,,,
700,04/07/19 06:45:49 AM,11.49,8.96,0.00,0.0,,,,
701,04/07/19 06:55:49 AM,11.48,8.96,0.00,0.0,,,,
702,04/07/19 07:05:49 AM,11.48,8.94,0.00,0.0,,,,
703,04/07/19 07:15:49 AM,11.49,8.94,0.00,0.0,,,,
704,04/07/19 07:25:49 AM,11.49,8.94,0.00,0.0,,,,
705,04/07/19 07:35:49 AM,11.48,8.94,0.00,0.0,,,,
706,04/07/19 07:45:49 AM,11.49,8.96,0.00,0.0,,,,
707,04/07/19 07:55:49 AM,11.49,8.96,0.00,0.0,,,,
708,04/07/19 08:05:49 AM,11.51,8.96,0.00,0.0,,,,
709,04/07/19 08:15:49 AM,11.50,8.98,0.00,0.0,,,,
710,04/07/19 08:25:49 AM,11.51,8.98,0.00,0.0,,,,
711,04/07/19 08:35:49 AM,11.51,9.00,0.00,0.0,,,,
712,04/07/19 08:45:49 AM,11.51,9.00,0.00,0.0,,,,
713,04/07/19 08:55:49 AM,11.52,9.02,0.00,0.0,,,,
714,04/07/19 09:05:49 AM,11.51,9.04,0.00,0.0,,,,
715,04/07/19 09:15:49 AM,11.52,9.04,0.00,0.0,,,,
716,04/07/19 09:25:49 AM,11.51,9.06,0.00,0.0,,,,
717,04/07/19 09:35:49 AM,11.52,9.06,0.00,0.0,,,,
718,04/07/19 09:45:49 AM,11.53,9.06,0.00,0.0,,,,
719,04/07/19 09:55:49 AM,11.54,9.06,0.00,0.0,,,,
720,04/07/19 10:05:49 AM,11.53,9.08,0.00,0.0,,,,
721,04/07/19 10:15:49 AM,11.54,9.08,0.00,0.0,,,,
722,04/07/19 10:25:49 AM,11.55,9.10,0.00,0.0,,,,
723,04/07/19 10:35:49 AM,11.54,9.12,0.00,0.0,,,,
724,04/07/19 10:45:49 AM,11.55,9.16,0.00,0.0,,,,
725,04/07/19 10:55:49 AM,11.56,9.18,0.00,0.0,,,,
