"experiment","unit","unit_number","id_1","id_2","id_3","time","date","salinity","pHat25","fileName","unit_ID","alk","insituTemp","pHinsitu","dateString","treatName","treatpH","treatTemp","treatOther","dic","tankTemp"
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-02-06,28.27,7.00420324296861,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",1945.75915,8.8,7.17797013576384,"2019-02-06","Low pH",7.2,"ambient","",2061.77489327107,8.8
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-02-06,28.27,7.06828587933639,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",1945.75915,8.9,7.2446199229805,"2019-02-06","Low pH",7.2,"ambient","",2037.91142494623,8.9
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-02-06,28.27,7.51259706431663,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",1945.75915,8.7,7.73362627477362,"2019-02-06","High pH",7.8,"ambient","",1908.56686736399,8.7
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-02-06,28.27,7.52138624497184,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",1945.75915,8.7,7.74327067879773,"2019-02-06","High pH",7.8,"ambient","",1906.16444149318,8.7
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-02-06,28.27,7.52746328732959,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",1945.75915,8.7,7.74993280886997,"2019-02-06","High pH",7.8,"ambient","",1904.4984759597,8.7
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-02-06,28.27,7.53071861452324,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",1945.75915,8.7,7.75349939734406,"2019-02-06","High pH",7.8,"ambient","",1903.60431816453,8.7
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-02-06,28.27,7.51977924845657,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",1945.75915,8.7,7.74150810135208,"2019-02-06","High pH",7.8,"ambient","",1906.6043025392,8.7
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-02-06,28.27,6.99742236140671,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",1945.75915,8.8,7.17083072335365,"2019-02-06","Low pH",7.2,"ambient","",2064.44504964215,8.8
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-02-06,28.27,7.00420324296861,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",1945.75915,8.8,7.17797013576384,"2019-02-06","Low pH",7.2,"ambient","",2061.77489327107,8.8
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-02-12,29.88,7.5201429131763,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2026.8146,8.7,7.74311312280554,"2019-02-12","High pH",7.8,"ambient","",1981.82280920312,8.7
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-02-12,29.88,7.51448114371225,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2026.8146,8.7,7.73691162922515,"2019-02-12","High pH",7.8,"ambient","",1983.46022702328,8.7
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-02-12,29.88,7.06259307532481,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2026.8146,8.9,7.23940327409498,"2019-02-12","Low pH",7.2,"ambient","",2121.25989365293,8.9
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-02-12,29.88,7.07695563817072,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2026.8146,8.9,7.25473302429871,"2019-02-12","Low pH",7.2,"ambient","",2116.0051631259,8.9
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-02-12,29.88,7.52204917133582,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2026.8146,8.7,7.74520005097679,"2019-02-12","High pH",7.8,"ambient","",1981.27060251406,8.7
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-02-12,29.88,7.54184292078039,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2026.8146,8.7,7.76683743597625,"2019-02-12","High pH",7.8,"ambient","",1975.5075341341,8.7
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-02-12,29.88,7.0159793872023,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2026.8146,8.8,7.19112491719381,"2019-02-12","Low pH",7.2,"ambient","",2139.10038896279,8.8
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-02-12,29.88,7.0159793872023,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2026.8146,8.8,7.19112491719381,"2019-02-12","Low pH",7.2,"ambient","",2139.10038896279,8.8
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-02-12,29.88,7.5334609026976,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2026.8146,8.7,7.757682019632,"2019-02-12","High pH",7.8,"ambient","",1977.95475266712,8.7
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-02-12,29.88,7.53204938278615,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2026.8146,8.7,7.75613919024727,"2019-02-12","High pH",7.8,"ambient","",1978.36585994993,8.7
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-02-12,29.88,6.86570713429992,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2026.8146,8.6,7.03637454308576,"2019-02-12","Low pH",7.2,"ambient","",2206.98863314119,8.6
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-02-12,29.88,6.93667503077416,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2026.8146,8.6,7.1101662419307,"2019-02-12","Low pH",7.2,"ambient","",2172.69014050598,8.6
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-02-21,29.68,7.54979095037002,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2016.7456,7.5,7.79307496952008,"2019-02-21","High pH",7.8,"ambient","",1963.89385190851,7.5
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-02-21,29.68,7.54410765854292,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2016.7456,7.5,7.78684261607197,"2019-02-21","High pH",7.8,"ambient","",1965.54943579613,7.5
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-02-21,29.68,7.11323956083288,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2016.7456,8.6,7.29724976217425,"2019-02-21","Low pH",7.2,"ambient","",2093.16059369883,8.6
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-02-21,29.68,7.08904728736948,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2016.7456,8.6,7.27126560891409,"2019-02-21","Low pH",7.2,"ambient","",2101.60414929796,8.6
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-02-21,29.68,7.53260691638363,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2016.7456,7.5,7.77421419786459,"2019-02-21","High pH",7.8,"ambient","",1968.88491624828,7.5
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-02-21,29.68,7.53626209573106,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2016.7456,7.5,7.77823015091558,"2019-02-21","High pH",7.8,"ambient","",1967.82690019989,7.5
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-02-21,29.68,6.93709703077416,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2016.7456,8.5,7.1117325904552,"2019-02-21","Low pH",7.2,"ambient","",2162.20348091207,8.5
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-02-21,29.68,7.0164013872023,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2016.7456,8.5,7.19512388149739,"2019-02-21","Low pH",7.2,"ambient","",2128.76383012771,8.5
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-02-21,29.68,7.53513828953384,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2016.7456,7.5,7.77699565599954,"2019-02-21","High pH",7.8,"ambient","",1968.15239397478,7.5
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-02-21,29.68,7.53513828953384,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2016.7456,7.5,7.77699565599954,"2019-02-21","High pH",7.8,"ambient","",1968.15239397478,7.5
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-02-21,29.68,6.88208149187447,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2016.7456,8.7,7.05209471153076,"2019-02-21","Low pH",7.2,"ambient","",2188.2828064255,8.7
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-02-21,29.68,7.00396567862171,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2016.7456,8.7,7.17955149057785,"2019-02-21","Low pH",7.2,"ambient","",2133.72153884892,8.7
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-02-27,29.68,7.50831113512339,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2016.7456,8.4,7.73434983831301,"2019-02-27","High pH",7.8,"ambient","",1975.87306065951,8.4
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-02-27,29.68,7.52247117133582,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2016.7456,8.4,7.74988795302287,"2019-02-27","High pH",7.8,"ambient","",1971.80925412606,8.4
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-02-27,29.68,7.13763129568483,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2016.7456,8.4,7.32607915181784,"2019-02-27","Low pH",7.2,"ambient","",2084.90789431684,8.4
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-02-27,29.68,7.13368003015463,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2016.7456,8.4,7.32180603595279,"2019-02-27","Low pH",7.2,"ambient","",2086.22805780947,8.4
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-02-27,29.68,7.53142861865529,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2016.7456,8.4,7.75970182148788,"2019-02-27","High pH",7.8,"ambient","",1969.22558481812,8.4
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-02-27,29.68,7.50831113512339,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2016.7456,8.4,7.73434983831301,"2019-02-27","High pH",7.8,"ambient","",1975.87306065951,8.4
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-02-27,29.68,6.99622307969288,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2016.7456,8.5,7.17380351493561,"2019-02-27","Low pH",7.2,"ambient","",2136.85867323589,8.5
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-02-27,29.68,6.9877542642709,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2016.7456,8.5,7.16487681316518,"2019-02-27","Low pH",7.2,"ambient","",2140.335735623,8.5
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-02-27,29.68,7.51139352420837,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2016.7456,8.4,7.73773466750551,"2019-02-27","High pH",7.8,"ambient","",1974.99044862762,8.4
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-02-27,29.68,7.51666040047596,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2016.7456,8.4,7.74351518660306,"2019-02-27","High pH",7.8,"ambient","",1973.47979455901,8.4
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-02-27,29.68,6.97394005747406,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2016.7456,8.5,7.150342235043,"2019-02-27","Low pH",7.2,"ambient","",2146.11318959053,8.5
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-02-27,29.68,6.93709703077416,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2016.7456,8.5,7.1117325904552,"2019-02-27","Low pH",7.2,"ambient","",2162.20348091207,8.5
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-03-08,29.5,7.54927225852503,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2007.6835,7.9,7.78645620389349,"2019-03-08","High pH",7.8,"ambient","",1955.68599887618,7.9
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-03-08,29.5,7.54575020660783,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2007.6835,7.9,7.78259977663477,"2019-03-08","High pH",7.8,"ambient","",1956.70576901614,7.9
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-03-08,29.5,6.81962799155637,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2007.6835,8.1,6.99462783528279,"2019-03-08","Low pH",7.2,"ambient","",2211.89231561434,8.1
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-03-08,29.5,7.52942664051445,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2007.6835,7.9,7.76470004906156,"2019-03-08","High pH",7.8,"ambient","",1961.4083609198,7.9
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-03-08,29.5,6.96855811342965,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2007.6835,8.1,7.14944945289514,"2019-03-08","Low pH",7.2,"ambient","",2139.17988965604,8.1
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-03-08,29.5,7.02376048892108,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2007.6835,8.3,7.20527387356008,"2019-03-08","Low pH",7.2,"ambient","",2116.73282650693,8.3
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-03-08,29.5,7.54063499033017,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2007.6835,7.9,7.77699528571728,"2019-03-08","High pH",7.8,"ambient","",1958.18349556891,7.9
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-03-08,29.5,6.89124864448871,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2007.6835,8.1,7.06869206383253,"2019-03-08","Low pH",7.2,"ambient","",2174.41687434555,8.1
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-03-08,29.5,6.80565558750991,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2007.6835,8.1,6.98025035112222,"2019-03-08","Low pH",7.2,"ambient","",2219.83182711318,8.1
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-03-08,29.5,7.55432885000283,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2007.6835,7.9,7.7919892280459,"2019-03-08","High pH",7.8,"ambient","",1954.21854409051,7.9
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-03-08,29.5,7.54650624770097,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2007.6835,7.9,7.78342776815043,"2019-03-08","High pH",7.8,"ambient","",1956.48702562539,7.9
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-03-08,29.5,6.96582065920728,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2007.6835,8.3,7.14415477763349,"2019-03-08","Low pH",7.2,"ambient","",2140.34743555433,8.3
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-03-20,29.5,7.51827379437576,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2007.6835,8.5,7.74369464100348,"2019-03-20","High pH",7.8,"ambient","",1964.60069100569,8.5
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-03-20,29.5,7.51794656785081,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2007.6835,8.5,7.74333578527052,"2019-03-20","High pH",7.8,"ambient","",1964.69412109862,8.5
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-03-20,29.5,7.02966378907723,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2007.6835,8.7,7.20665200026546,"2019-03-20","Low pH",7.2,"ambient","",2114.4479919452,8.7
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-03-20,29.5,6.99888488123441,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2007.6835,8.7,7.17411186252187,"2019-03-20","Low pH",7.2,"ambient","",2126.59815859288,8.7
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-03-20,29.5,7.50598525732971,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2007.6835,8.5,7.73020786705029,"2019-03-20","High pH",7.8,"ambient","",1968.10084809933,8.5
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-03-20,29.5,7.5089755789321,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2007.6835,8.5,7.73349171879096,"2019-03-20","High pH",7.8,"ambient","",1967.2506681988,8.5
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333298",2019-03-20,29.5,7.00009335478601,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2007.6835,8.6,7.17659612573433,"2019-03-20","Low pH",7.2,"ambient","",2126.10973710638,8.6
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333298",2019-03-20,29.5,7.00232693689048,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2007.6835,8.6,7.17895293606727,"2019-03-20","Low pH",7.2,"ambient","",2125.20952217769,8.6
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333298",2019-03-20,29.5,7.53564905776894,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2007.6835,8.5,7.76272655980537,"2019-03-20","High pH",7.8,"ambient","",1959.62020978696,8.5
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333298",2019-03-20,29.5,7.50580815111777,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2007.6835,8.5,7.73001333757041,"2019-03-20","High pH",7.8,"ambient","",1968.1511711903,8.5
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333298",2019-03-20,29.5,6.91966960969553,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2007.6835,8.6,7.09229005497688,"2019-03-20","Low pH",7.2,"ambient","",2160.89203830662,8.6
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333298",2019-03-20,29.5,6.93747683077416,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2007.6835,8.6,7.11086800530816,"2019-03-20","Low pH",7.2,"ambient","",2152.76638152762,8.6
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-03-27,29.5,7.57138700410314,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2007.6835,8.4,7.80320279712032,"2019-03-27","High pH",7.8,"ambient","",1949.23701376222,8.4
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-03-27,29.5,7.56792474858234,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2007.6835,8.4,7.79943261646345,"2019-03-27","High pH",7.8,"ambient","",1950.25215185581,8.4
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-03-27,29.5,7.15903206420735,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2007.6835,8.5,7.34788425565014,"2019-03-27","Low pH",7.2,"ambient","",2068.90425794029,8.5
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-03-27,29.5,7.15806202841272,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2007.6835,8.5,7.346831697164,"2019-03-27","Low pH",7.2,"ambient","",2069.21856594312,8.5
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-03-27,29.5,7.61924297356218,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2007.6835,8.4,7.85510047730194,"2019-03-27","High pH",7.8,"ambient","",1934.9654541928,8.4
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-03-27,29.5,7.60248006206763,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2007.6835,8.4,7.83696800119387,"2019-03-27","High pH",7.8,"ambient","",1940.01867201481,8.4
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-03-27,29.5,6.79404348976332,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2007.6835,8.4,6.96478065421717,"2019-03-27","Low pH",7.2,"ambient","",2226.6002683586,8.4
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-03-27,29.5,6.90855980305674,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2007.6835,8.4,7.08310680136892,"2019-03-27","Low pH",7.2,"ambient","",2166.09525775445,8.4
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-03-27,29.5,7.59752046547118,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2007.6835,8.4,7.8315935731448,"2019-03-27","High pH",7.8,"ambient","",1941.50204747703,8.4
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-03-27,29.5,7.59752046547118,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2007.6835,8.4,7.8315935731448,"2019-03-27","High pH",7.8,"ambient","",1941.50204747703,8.4
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-03-27,29.5,6.89466671375864,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2007.6835,8.5,7.06747168848104,"2019-03-27","Low pH",7.2,"ambient","",2172.75262674672,8.5
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-03-27,29.5,6.81259865279672,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2007.6835,8.5,6.98267060616301,"2019-03-27","Low pH",7.2,"ambient","",2215.85909220234,8.5
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-04-02,29.6,7.53860461419045,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2012.718,8.5,7.76603142004694,"2019-04-02","High pH",7.8,"ambient","",1963.42427180402,8.5
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-04-02,29.6,7.5306569646974,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2012.718,8.5,7.75733626296492,"2019-04-02","High pH",7.8,"ambient","",1965.71855730899,8.5
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-04-02,29.6,7.08304023796679,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2012.718,8.6,7.26478628715581,"2019-04-02","Low pH",7.2,"ambient","",2099.71630851411,8.6
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-04-02,29.6,6.99148187918489,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2012.718,8.6,7.1675604931517,"2019-04-02","Low pH",7.2,"ambient","",2134.71583360708,8.6
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-04-02,29.6,7.11402852904837,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2012.718,8.6,7.29805062272551,"2019-04-02","Low pH",7.2,"ambient","",2088.88116526926,8.6
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-04-02,29.6,7.54341844488801,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2012.718,8.5,7.77129320764577,"2019-04-02","High pH",7.8,"ambient","",1962.03024023715,8.5
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-04-02,29.6,7.52921564051446,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2012.718,8.5,7.75575833541461,"2019-04-02","High pH",7.8,"ambient","",1966.1336979433,8.5
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-04-02,29.6,7.00335083875975,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2012.718,8.6,7.18007802933304,"2019-04-02","Low pH",7.2,"ambient","",2129.89317513609,8.6
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-04-02,29.6,7.00826829455402,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2012.718,8.6,7.1852714581955,"2019-04-02","Low pH",7.2,"ambient","",2127.92209806003,8.6
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-04-02,29.6,7.52791231452324,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2012.718,8.5,7.75433121328281,"2019-04-02","High pH",7.8,"ambient","",1966.50885185872,8.5
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-04-02,29.6,7.52582081512461,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2012.718,8.5,7.75204051715303,"2019-04-02","High pH",7.8,"ambient","",1967.11040751233,8.5
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-04-02,29.6,6.93041156909053,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2012.718,8.6,7.1035261984544,"2019-04-02","Low pH",7.2,"ambient","",2161.11301495511,8.6
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-04-10,29.3,7.52403512017317,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",1997.6145,8.7,7.74694984911278,"2019-04-10","High pH",7.8,"ambient","",1953.61090513894,8.7
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-04-10,29.3,6.95297081462834,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",1997.6145,8.7,7.12579889655647,"2019-04-10","Low pH",7.2,"ambient","",2135.63106353048,8.7
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-04-10,29.3,6.95064926400316,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",1997.6145,8.7,7.1233696104101,"2019-04-10","Low pH",7.2,"ambient","",2136.64404941136,8.7
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-04-10,29.3,7.55433576855534,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",1997.6145,8.7,7.78006132072596,"2019-04-10","High pH",7.8,"ambient","",1944.93547133726,8.7
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-04-10,29.3,7.55475085000283,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",1997.6145,8.7,7.78051390879695,"2019-04-10","High pH",7.8,"ambient","",1944.81569122437,8.7
