"","temp","ObservationDate","location","sensortype"
"413",9.4,2019-04-24,"salmonShed","wallUDA_salmonShed"
"414",9.4,2019-04-24,"salmonShed","wallUDA_salmonShed"
"415",9.4,2019-04-27,"salmonShed","wallUDA_salmonShed"
"416",9.4,2019-04-27,"salmonShed","wallUDA_salmonShed"
"417",9.4,2019-04-29,"salmonShed","wallUDA_salmonShed"
"418",9.4,2019-04-29,"salmonShed","wallUDA_salmonShed"
"419",9.4,2019-04-29,"salmonShed","wallUDA_salmonShed"
"420",9.4,2019-04-30,"salmonShed","wallUDA_salmonShed"
"421",9.4,2019-04-30,"salmonShed","wallUDA_salmonShed"
"422",9.4,2019-05-01,"salmonShed","wallUDA_salmonShed"
"423",9.4,2019-05-03,"salmonShed","wallUDA_salmonShed"
"424",9.5,2018-12-26,"salmonShed","wallUDA_salmonShed"
"425",9.5,2018-12-30,"salmonShed","wallUDA_salmonShed"
"426",9.5,2018-12-31,"salmonShed","wallUDA_salmonShed"
"427",9.5,2019-01-02,"salmonShed","wallUDA_salmonShed"
"428",9.5,2019-01-02,"salmonShed","wallUDA_salmonShed"
"429",9.5,2019-01-06,"salmonShed","wallUDA_salmonShed"
"430",9.5,2019-01-09,"salmonShed","wallUDA_salmonShed"
"431",9.5,2019-01-09,"salmonShed","wallUDA_salmonShed"
"432",9.5,2019-01-09,"salmonShed","wallUDA_salmonShed"
"433",9.5,2019-01-10,"salmonShed","wallUDA_salmonShed"
"434",9.5,2019-01-10,"salmonShed","wallUDA_salmonShed"
"435",9.5,2019-01-12,"salmonShed","wallUDA_salmonShed"
"436",9.5,2019-04-18,"salmonShed","wallUDA_salmonShed"
"437",9.5,2019-04-18,"salmonShed","wallUDA_salmonShed"
"438",9.5,2019-04-19,"salmonShed","wallUDA_salmonShed"
"439",9.5,2019-04-19,"salmonShed","wallUDA_salmonShed"
"440",9.5,2019-04-19,"salmonShed","wallUDA_salmonShed"
"441",9.5,2019-04-20,"salmonShed","wallUDA_salmonShed"
"442",9.5,2019-04-23,"salmonShed","wallUDA_salmonShed"
"443",9.5,2019-04-27,"salmonShed","wallUDA_salmonShed"
"444",9.5,2019-04-27,"salmonShed","wallUDA_salmonShed"
"445",9.5,2019-04-29,"salmonShed","wallUDA_salmonShed"
"446",9.5,2019-04-30,"salmonShed","wallUDA_salmonShed"
"447",9.5,2019-04-30,"salmonShed","wallUDA_salmonShed"
"448",9.5,2019-05-02,"salmonShed","wallUDA_salmonShed"
"449",9.5,2019-05-02,"salmonShed","wallUDA_salmonShed"
"450",9.5,2019-05-03,"salmonShed","wallUDA_salmonShed"
"451",9.5,2019-05-03,"salmonShed","wallUDA_salmonShed"
"452",9.6,2018-12-29,"salmonShed","wallUDA_salmonShed"
"453",9.6,2019-01-10,"salmonShed","wallUDA_salmonShed"
"454",9.6,2019-01-10,"salmonShed","wallUDA_salmonShed"
"455",9.6,2019-04-18,"salmonShed","wallUDA_salmonShed"
"456",9.6,2019-04-18,"salmonShed","wallUDA_salmonShed"
"457",9.6,2019-04-23,"salmonShed","wallUDA_salmonShed"
"458",9.6,2019-04-23,"salmonShed","wallUDA_salmonShed"
"459",9.6,2019-04-26,"salmonShed","wallUDA_salmonShed"
"460",9.6,2019-04-28,"salmonShed","wallUDA_salmonShed"
"461",9.6,2019-05-02,"salmonShed","wallUDA_salmonShed"
"462",9.6,2019-05-02,"salmonShed","wallUDA_salmonShed"
"463",9.6,2019-05-03,"salmonShed","wallUDA_salmonShed"
"464",9.7,2018-12-24,"salmonShed","wallUDA_salmonShed"
"465",9.7,2018-12-28,"salmonShed","wallUDA_salmonShed"
"466",9.7,2019-04-26,"salmonShed","wallUDA_salmonShed"
"467",9.7,2019-04-26,"salmonShed","wallUDA_salmonShed"
"468",9.7,2019-04-26,"salmonShed","wallUDA_salmonShed"
"469",9.7,2019-04-28,"salmonShed","wallUDA_salmonShed"
"470",9.7,2019-04-28,"salmonShed","wallUDA_salmonShed"
"471",9.7,2019-04-28,"salmonShed","wallUDA_salmonShed"
"472",9.8,2018-12-22,"salmonShed","wallUDA_salmonShed"
"473",9.8,2018-12-28,"salmonShed","wallUDA_salmonShed"
"474",9.8,2018-12-28,"salmonShed","wallUDA_salmonShed"
"475",9.8,2018-12-29,"salmonShed","wallUDA_salmonShed"
"476",9.8,2018-12-29,"salmonShed","wallUDA_salmonShed"
"477",9.8,2018-12-29,"salmonShed","wallUDA_salmonShed"
"478",9.8,2019-01-11,"salmonShed","wallUDA_salmonShed"
"479",9.9,2018-12-23,"salmonShed","wallUDA_salmonShed"
"480",9.9,2019-05-09,"salmonShed","wallUDA_salmonShed"
"481",9.9,2019-05-09,"salmonShed","wallUDA_salmonShed"
"482",9.9,2019-05-11,"salmonShed","wallUDA_salmonShed"
"483",9.9,2019-05-20,"salmonShed","wallUDA_salmonShed"
"484",10,2018-09-11,"salmonShed","wallUDA_salmonShed"
"485",10,2018-12-26,"salmonShed","wallUDA_salmonShed"
"486",10,2019-05-04,"salmonShed","wallUDA_salmonShed"
"487",10,2019-05-05,"salmonShed","wallUDA_salmonShed"
"488",10,2019-05-05,"salmonShed","wallUDA_salmonShed"
"489",10,2019-05-07,"salmonShed","wallUDA_salmonShed"
"490",10,2019-05-07,"salmonShed","wallUDA_salmonShed"
"491",10,2019-05-09,"salmonShed","wallUDA_salmonShed"
"492",10,2019-05-12,"salmonShed","wallUDA_salmonShed"
"493",10,2019-05-12,"salmonShed","wallUDA_salmonShed"
"494",10,2019-05-12,"salmonShed","wallUDA_salmonShed"
"495",10,2019-05-12,"salmonShed","wallUDA_salmonShed"
"496",10,2019-05-13,"salmonShed","wallUDA_salmonShed"
"497",10,2019-05-20,"salmonShed","wallUDA_salmonShed"
"498",10.1,2018-12-11,"salmonShed","wallUDA_salmonShed"
"499",10.1,2018-12-12,"salmonShed","wallUDA_salmonShed"
"500",10.1,2018-12-21,"salmonShed","wallUDA_salmonShed"
"501",10.1,2018-12-21,"salmonShed","wallUDA_salmonShed"
"502",10.1,2018-12-24,"salmonShed","wallUDA_salmonShed"
"503",10.1,2018-12-26,"salmonShed","wallUDA_salmonShed"
"504",10.1,2018-12-26,"salmonShed","wallUDA_salmonShed"
"505",10.1,2019-05-05,"salmonShed","wallUDA_salmonShed"
"506",10.1,2019-05-07,"salmonShed","wallUDA_salmonShed"
"507",10.1,2019-05-19,"salmonShed","wallUDA_salmonShed"
"508",10.1,2019-05-20,"salmonShed","wallUDA_salmonShed"
"509",10.1,2019-05-21,"salmonShed","wallUDA_salmonShed"
"510",10.1,2019-05-21,"salmonShed","wallUDA_salmonShed"
"511",10.1,2019-05-21,"salmonShed","wallUDA_salmonShed"
"512",10.1,2019-05-22,"salmonShed","wallUDA_salmonShed"
"513",10.2,2018-12-09,"salmonShed","wallUDA_salmonShed"
"514",10.2,2018-12-11,"salmonShed","wallUDA_salmonShed"
"515",10.2,2018-12-11,"salmonShed","wallUDA_salmonShed"
"516",10.2,2018-12-12,"salmonShed","wallUDA_salmonShed"
"517",10.2,2018-12-12,"salmonShed","wallUDA_salmonShed"
"518",10.2,2018-12-12,"salmonShed","wallUDA_salmonShed"
"519",10.2,2018-12-15,"salmonShed","wallUDA_salmonShed"
"520",10.2,2018-12-19,"salmonShed","wallUDA_salmonShed"
"521",10.2,2018-12-21,"salmonShed","wallUDA_salmonShed"
"522",10.2,2018-12-21,"salmonShed","wallUDA_salmonShed"
"523",10.2,2018-12-24,"salmonShed","wallUDA_salmonShed"
"524",10.2,2018-12-24,"salmonShed","wallUDA_salmonShed"
"525",10.2,2019-05-04,"salmonShed","wallUDA_salmonShed"
"526",10.2,2019-05-04,"salmonShed","wallUDA_salmonShed"
"527",10.2,2019-05-04,"salmonShed","wallUDA_salmonShed"
"528",10.2,2019-05-11,"salmonShed","wallUDA_salmonShed"
"529",10.2,2019-05-11,"salmonShed","wallUDA_salmonShed"
"530",10.2,2019-05-13,"salmonShed","wallUDA_salmonShed"
"531",10.2,2019-05-13,"salmonShed","wallUDA_salmonShed"
"532",10.2,2019-05-13,"salmonShed","wallUDA_salmonShed"
"533",10.2,2019-05-16,"salmonShed","wallUDA_salmonShed"
"534",10.2,2019-05-19,"salmonShed","wallUDA_salmonShed"
"535",10.2,2019-05-20,"salmonShed","wallUDA_salmonShed"
"536",10.2,2019-05-21,"salmonShed","wallUDA_salmonShed"
"537",10.2,2019-05-22,"salmonShed","wallUDA_salmonShed"
"538",10.3,2018-12-09,"salmonShed","wallUDA_salmonShed"
"539",10.3,2018-12-09,"salmonShed","wallUDA_salmonShed"
"540",10.3,2018-12-10,"salmonShed","wallUDA_salmonShed"
"541",10.3,2018-12-11,"salmonShed","wallUDA_salmonShed"
"542",10.3,2018-12-15,"salmonShed","wallUDA_salmonShed"
"543",10.3,2018-12-15,"salmonShed","wallUDA_salmonShed"
"544",10.3,2018-12-15,"salmonShed","wallUDA_salmonShed"
"545",10.3,2018-12-19,"salmonShed","wallUDA_salmonShed"
"546",10.3,2018-12-19,"salmonShed","wallUDA_salmonShed"
"547",10.3,2018-12-19,"salmonShed","wallUDA_salmonShed"
"548",10.3,2018-12-20,"salmonShed","wallUDA_salmonShed"
"549",10.3,2018-12-22,"salmonShed","wallUDA_salmonShed"
"550",10.3,2018-12-22,"salmonShed","wallUDA_salmonShed"
"551",10.3,2018-12-23,"salmonShed","wallUDA_salmonShed"
"552",10.3,2019-05-10,"salmonShed","wallUDA_salmonShed"
"553",10.3,2019-05-11,"salmonShed","wallUDA_salmonShed"
"554",10.3,2019-05-17,"salmonShed","wallUDA_salmonShed"
"555",10.3,2019-05-18,"salmonShed","wallUDA_salmonShed"
"556",10.3,2019-05-19,"salmonShed","wallUDA_salmonShed"
"557",10.3,2019-05-22,"salmonShed","wallUDA_salmonShed"
"558",10.3,2019-05-24,"salmonShed","wallUDA_salmonShed"
"559",10.4,2018-12-09,"salmonShed","wallUDA_salmonShed"
"560",10.4,2018-12-10,"salmonShed","wallUDA_salmonShed"
"561",10.4,2018-12-10,"salmonShed","wallUDA_salmonShed"
"562",10.4,2018-12-17,"salmonShed","wallUDA_salmonShed"
"563",10.4,2018-12-17,"salmonShed","wallUDA_salmonShed"
"564",10.4,2018-12-17,"salmonShed","wallUDA_salmonShed"
"565",10.4,2018-12-18,"salmonShed","wallUDA_salmonShed"
"566",10.4,2018-12-20,"salmonShed","wallUDA_salmonShed"
"567",10.4,2018-12-20,"salmonShed","wallUDA_salmonShed"
"568",10.4,2018-12-20,"salmonShed","wallUDA_salmonShed"
"569",10.4,2018-12-23,"salmonShed","wallUDA_salmonShed"
"570",10.4,2018-12-23,"salmonShed","wallUDA_salmonShed"
"571",10.4,2019-05-06,"salmonShed","wallUDA_salmonShed"
"572",10.4,2019-05-08,"salmonShed","wallUDA_salmonShed"
"573",10.4,2019-05-10,"salmonShed","wallUDA_salmonShed"
"574",10.4,2019-05-10,"salmonShed","wallUDA_salmonShed"
"575",10.4,2019-05-10,"salmonShed","wallUDA_salmonShed"
"576",10.4,2019-05-16,"salmonShed","wallUDA_salmonShed"
"577",10.4,2019-05-16,"salmonShed","wallUDA_salmonShed"
"578",10.4,2019-05-17,"salmonShed","wallUDA_salmonShed"
"579",10.4,2019-05-17,"salmonShed","wallUDA_salmonShed"
"580",10.4,2019-05-17,"salmonShed","wallUDA_salmonShed"
"581",10.4,2019-05-18,"salmonShed","wallUDA_salmonShed"
"582",10.4,2019-05-18,"salmonShed","wallUDA_salmonShed"
"583",10.4,2019-05-18,"salmonShed","wallUDA_salmonShed"
"584",10.4,2019-05-19,"salmonShed","wallUDA_salmonShed"
"585",10.4,2019-05-22,"salmonShed","wallUDA_salmonShed"
"586",10.4,2019-05-24,"salmonShed","wallUDA_salmonShed"
"587",10.4,2019-05-25,"salmonShed","wallUDA_salmonShed"
"588",10.4,2019-05-26,"salmonShed","wallUDA_salmonShed"
"589",10.5,2018-12-05,"salmonShed","wallUDA_salmonShed"
"590",10.5,2018-12-06,"salmonShed","wallUDA_salmonShed"
"591",10.5,2018-12-08,"salmonShed","wallUDA_salmonShed"
"592",10.5,2018-12-08,"salmonShed","wallUDA_salmonShed"
"593",10.5,2018-12-08,"salmonShed","wallUDA_salmonShed"
"594",10.5,2018-12-10,"salmonShed","wallUDA_salmonShed"
"595",10.5,2018-12-14,"salmonShed","wallUDA_salmonShed"
"596",10.5,2018-12-16,"salmonShed","wallUDA_salmonShed"
"597",10.5,2018-12-16,"salmonShed","wallUDA_salmonShed"
"598",10.5,2018-12-16,"salmonShed","wallUDA_salmonShed"
"599",10.5,2018-12-17,"salmonShed","wallUDA_salmonShed"
"600",10.5,2018-12-18,"salmonShed","wallUDA_salmonShed"
"601",10.5,2018-12-18,"salmonShed","wallUDA_salmonShed"
"602",10.5,2019-05-08,"salmonShed","wallUDA_salmonShed"
"603",10.5,2019-05-15,"salmonShed","wallUDA_salmonShed"
"604",10.5,2019-05-15,"salmonShed","wallUDA_salmonShed"
"605",10.5,2019-05-16,"salmonShed","wallUDA_salmonShed"
"606",10.5,2019-05-24,"salmonShed","wallUDA_salmonShed"
"607",10.5,2019-05-24,"salmonShed","wallUDA_salmonShed"
"608",10.5,2019-05-25,"salmonShed","wallUDA_salmonShed"
"609",10.5,2019-05-25,"salmonShed","wallUDA_salmonShed"
"610",10.5,2019-05-26,"salmonShed","wallUDA_salmonShed"
"611",10.5,2019-05-26,"salmonShed","wallUDA_salmonShed"
"612",10.5,2019-05-27,"salmonShed","wallUDA_salmonShed"
"613",10.5,2019-05-27,"salmonShed","wallUDA_salmonShed"
"614",10.5,2019-05-27,"salmonShed","wallUDA_salmonShed"
"615",10.5,2019-05-31,"salmonShed","wallUDA_salmonShed"
"616",10.5,2019-06-05,"salmonShed","wallUDA_salmonShed"
"617",10.6,2018-12-05,"salmonShed","wallUDA_salmonShed"
"618",10.6,2018-12-05,"salmonShed","wallUDA_salmonShed"
"619",10.6,2018-12-05,"salmonShed","wallUDA_salmonShed"
"620",10.6,2018-12-06,"salmonShed","wallUDA_salmonShed"
"621",10.6,2018-12-08,"salmonShed","wallUDA_salmonShed"
"622",10.6,2018-12-13,"salmonShed","wallUDA_salmonShed"
"623",10.6,2018-12-14,"salmonShed","wallUDA_salmonShed"
"624",10.6,2018-12-14,"salmonShed","wallUDA_salmonShed"
"625",10.6,2018-12-14,"salmonShed","wallUDA_salmonShed"
"626",10.6,2018-12-16,"salmonShed","wallUDA_salmonShed"
"627",10.6,2018-12-18,"salmonShed","wallUDA_salmonShed"
"628",10.6,2019-05-06,"salmonShed","wallUDA_salmonShed"
"629",10.6,2019-05-28,"salmonShed","wallUDA_salmonShed"
"630",10.6,2019-05-28,"salmonShed","wallUDA_salmonShed"
"631",10.6,2019-05-28,"salmonShed","wallUDA_salmonShed"
"632",10.6,2019-05-31,"salmonShed","wallUDA_salmonShed"
"633",10.6,2019-06-05,"salmonShed","wallUDA_salmonShed"
"634",10.7,2018-12-04,"salmonShed","wallUDA_salmonShed"
"635",10.7,2018-12-04,"salmonShed","wallUDA_salmonShed"
"636",10.7,2018-12-06,"salmonShed","wallUDA_salmonShed"
"637",10.7,2018-12-06,"salmonShed","wallUDA_salmonShed"
"638",10.7,2018-12-13,"salmonShed","wallUDA_salmonShed"
"639",10.7,2018-12-13,"salmonShed","wallUDA_salmonShed"
"640",10.7,2018-12-13,"salmonShed","wallUDA_salmonShed"
"641",10.7,2019-05-06,"salmonShed","wallUDA_salmonShed"
"642",10.7,2019-05-15,"salmonShed","wallUDA_salmonShed"
"643",10.7,2019-05-15,"salmonShed","wallUDA_salmonShed"
"644",10.7,2019-05-31,"salmonShed","wallUDA_salmonShed"
"645",10.7,2019-05-31,"salmonShed","wallUDA_salmonShed"
"646",10.7,2019-06-01,"salmonShed","wallUDA_salmonShed"
"647",10.7,2019-06-01,"salmonShed","wallUDA_salmonShed"
"648",10.7,2019-06-01,"salmonShed","wallUDA_salmonShed"
"649",10.7,2019-06-02,"salmonShed","wallUDA_salmonShed"
"650",10.7,2019-06-02,"salmonShed","wallUDA_salmonShed"
"651",10.7,2019-06-02,"salmonShed","wallUDA_salmonShed"
"652",10.7,2019-06-03,"salmonShed","wallUDA_salmonShed"
"653",10.7,2019-06-03,"salmonShed","wallUDA_salmonShed"
"654",10.7,2019-06-04,"salmonShed","wallUDA_salmonShed"
"655",10.7,2019-06-04,"salmonShed","wallUDA_salmonShed"
"656",10.7,2019-06-04,"salmonShed","wallUDA_salmonShed"
"657",10.7,2019-06-05,"salmonShed","wallUDA_salmonShed"
"658",10.7,2019-06-05,"salmonShed","wallUDA_salmonShed"
"659",10.8,2018-12-03,"salmonShed","wallUDA_salmonShed"
"660",10.8,2019-05-08,"salmonShed","wallUDA_salmonShed"
"661",10.8,2019-05-23,"salmonShed","wallUDA_salmonShed"
"662",10.8,2019-06-01,"salmonShed","wallUDA_salmonShed"
"663",10.8,2019-06-02,"salmonShed","wallUDA_salmonShed"
"664",10.8,2019-06-03,"salmonShed","wallUDA_salmonShed"
"665",10.8,2019-06-04,"salmonShed","wallUDA_salmonShed"
"666",10.8,2019-06-06,"salmonShed","wallUDA_salmonShed"
"667",10.8,2019-06-07,"salmonShed","wallUDA_salmonShed"
"668",10.8,2019-06-08,"salmonShed","wallUDA_salmonShed"
"669",10.9,2018-12-03,"salmonShed","wallUDA_salmonShed"
"670",10.9,2018-12-03,"salmonShed","wallUDA_salmonShed"
"671",10.9,2018-12-03,"salmonShed","wallUDA_salmonShed"
"672",10.9,2018-12-04,"salmonShed","wallUDA_salmonShed"
"673",10.9,2018-12-04,"salmonShed","wallUDA_salmonShed"
"674",10.9,2019-05-05,"salmonShed","wallUDA_salmonShed"
"675",10.9,2019-06-06,"salmonShed","wallUDA_salmonShed"
"676",10.9,2019-06-06,"salmonShed","wallUDA_salmonShed"
"677",10.9,2019-06-06,"salmonShed","wallUDA_salmonShed"
"678",10.9,2019-06-07,"salmonShed","wallUDA_salmonShed"
"679",10.9,2019-06-07,"salmonShed","wallUDA_salmonShed"
"680",10.9,2019-06-07,"salmonShed","wallUDA_salmonShed"
"681",10.9,2019-06-08,"salmonShed","wallUDA_salmonShed"
"682",11,2018-11-18,"salmonShed","wallUDA_salmonShed"
"683",11,2019-05-29,"salmonShed","wallUDA_salmonShed"
"684",11,2019-05-29,"salmonShed","wallUDA_salmonShed"
"685",11,2019-05-29,"salmonShed","wallUDA_salmonShed"
"686",11,2019-05-30,"salmonShed","wallUDA_salmonShed"
"687",11,2019-05-30,"salmonShed","wallUDA_salmonShed"
"688",11,2019-05-30,"salmonShed","wallUDA_salmonShed"
"689",11,2019-06-08,"salmonShed","wallUDA_salmonShed"
"690",11,2019-06-08,"salmonShed","wallUDA_salmonShed"
"691",11,2019-06-10,"salmonShed","wallUDA_salmonShed"
"692",11,2019-06-10,"salmonShed","wallUDA_salmonShed"
"693",11,2019-06-10,"salmonShed","wallUDA_salmonShed"
"694",11,2019-06-12,"salmonShed","wallUDA_salmonShed"
"695",11.06,2019-06-17,"salmonShed","wallUDA_salmonShed"
"696",11.1,2018-11-17,"salmonShed","wallUDA_salmonShed"
"697",11.1,2018-11-18,"salmonShed","wallUDA_salmonShed"
"698",11.1,2018-11-18,"salmonShed","wallUDA_salmonShed"
"699",11.1,2018-11-18,"salmonShed","wallUDA_salmonShed"
"700",11.1,2018-11-20,"salmonShed","wallUDA_salmonShed"
"701",11.1,2018-12-01,"salmonShed","wallUDA_salmonShed"
"702",11.1,2018-12-02,"salmonShed","wallUDA_salmonShed"
"703",11.1,2019-05-23,"salmonShed","wallUDA_salmonShed"
"704",11.1,2019-05-25,"salmonShed","wallUDA_salmonShed"
"705",11.1,2019-05-29,"salmonShed","wallUDA_salmonShed"
"706",11.1,2019-05-30,"salmonShed","wallUDA_salmonShed"
"707",11.1,2019-06-03,"salmonShed","wallUDA_salmonShed"
"708",11.1,2019-06-09,"salmonShed","wallUDA_salmonShed"
"709",11.1,2019-06-10,"salmonShed","wallUDA_salmonShed"
"710",11.1,2019-06-13,"salmonShed","wallUDA_salmonShed"
"711",11.14,2019-06-18,"salmonShed","wallUDA_salmonShed"
"712",11.2,2018-11-12,"salmonShed","wallUDA_salmonShed"
"713",11.2,2018-11-14,"salmonShed","wallUDA_salmonShed"
"714",11.2,2018-11-17,"salmonShed","wallUDA_salmonShed"
"715",11.2,2018-11-17,"salmonShed","wallUDA_salmonShed"
"716",11.2,2018-11-17,"salmonShed","wallUDA_salmonShed"
"717",11.2,2018-11-20,"salmonShed","wallUDA_salmonShed"
"718",11.2,2018-11-20,"salmonShed","wallUDA_salmonShed"
"719",11.2,2018-11-23,"salmonShed","wallUDA_salmonShed"
"720",11.2,2018-11-24,"salmonShed","wallUDA_salmonShed"
"721",11.2,2018-11-24,"salmonShed","wallUDA_salmonShed"
"722",11.2,2018-11-25,"salmonShed","wallUDA_salmonShed"
"723",11.2,2018-11-28,"salmonShed","wallUDA_salmonShed"
"724",11.2,2018-11-29,"salmonShed","wallUDA_salmonShed"
"725",11.2,2018-11-29,"salmonShed","wallUDA_salmonShed"
"726",11.2,2018-12-01,"salmonShed","wallUDA_salmonShed"
"727",11.2,2018-12-01,"salmonShed","wallUDA_salmonShed"
"728",11.2,2018-12-02,"salmonShed","wallUDA_salmonShed"
"729",11.2,2018-12-02,"salmonShed","wallUDA_salmonShed"
"730",11.2,2018-12-02,"salmonShed","wallUDA_salmonShed"
"731",11.2,2019-06-09,"salmonShed","wallUDA_salmonShed"
"732",11.2,2019-06-09,"salmonShed","wallUDA_salmonShed"
"733",11.2,2019-06-11,"salmonShed","wallUDA_salmonShed"
"734",11.2,2019-06-12,"salmonShed","wallUDA_salmonShed"
"735",11.2,2019-06-12,"salmonShed","wallUDA_salmonShed"
"736",11.3,2018-11-12,"salmonShed","wallUDA_salmonShed"
"737",11.3,2018-11-12,"salmonShed","wallUDA_salmonShed"
"738",11.3,2018-11-12,"salmonShed","wallUDA_salmonShed"
"739",11.3,2018-11-14,"salmonShed","wallUDA_salmonShed"
"740",11.3,2018-11-14,"salmonShed","wallUDA_salmonShed"
"741",11.3,2018-11-15,"salmonShed","wallUDA_salmonShed"
"742",11.3,2018-11-16,"salmonShed","wallUDA_salmonShed"
"743",11.3,2018-11-16,"salmonShed","wallUDA_salmonShed"
"744",11.3,2018-11-20,"salmonShed","wallUDA_salmonShed"
"745",11.3,2018-11-21,"salmonShed","wallUDA_salmonShed"
"746",11.3,2018-11-22,"salmonShed","wallUDA_salmonShed"
"747",11.3,2018-11-22,"salmonShed","wallUDA_salmonShed"
"748",11.3,2018-11-22,"salmonShed","wallUDA_salmonShed"
"749",11.3,2018-11-23,"salmonShed","wallUDA_salmonShed"
"750",11.3,2018-11-23,"salmonShed","wallUDA_salmonShed"
"751",11.3,2018-11-23,"salmonShed","wallUDA_salmonShed"
"752",11.3,2018-11-24,"salmonShed","wallUDA_salmonShed"
"753",11.3,2018-11-24,"salmonShed","wallUDA_salmonShed"
"754",11.3,2018-11-25,"salmonShed","wallUDA_salmonShed"
"755",11.3,2018-11-25,"salmonShed","wallUDA_salmonShed"
"756",11.3,2018-11-25,"salmonShed","wallUDA_salmonShed"
"757",11.3,2018-11-28,"salmonShed","wallUDA_salmonShed"
"758",11.3,2018-11-28,"salmonShed","wallUDA_salmonShed"
"759",11.3,2018-11-28,"salmonShed","wallUDA_salmonShed"
"760",11.3,2018-11-29,"salmonShed","wallUDA_salmonShed"
"761",11.3,2018-11-29,"salmonShed","wallUDA_salmonShed"
"762",11.3,2018-11-30,"salmonShed","wallUDA_salmonShed"
"763",11.3,2018-11-30,"salmonShed","wallUDA_salmonShed"
"764",11.3,2018-12-01,"salmonShed","wallUDA_salmonShed"
"765",11.3,2019-05-23,"salmonShed","wallUDA_salmonShed"
"766",11.3,2019-06-11,"salmonShed","wallUDA_salmonShed"
"767",11.3,2019-06-11,"salmonShed","wallUDA_salmonShed"
"768",11.3,2019-06-11,"salmonShed","wallUDA_salmonShed"
"769",11.3,2019-06-13,"salmonShed","wallUDA_salmonShed"
"770",11.3,2019-06-13,"salmonShed","wallUDA_salmonShed"
"771",11.3,2019-06-14,"salmonShed","wallUDA_salmonShed"
"772",11.3,2019-06-14,"salmonShed","wallUDA_salmonShed"
"773",11.3,2019-06-18,"salmonShed","wallUDA_salmonShed"
"774",11.3,2019-06-18,"salmonShed","wallUDA_salmonShed"
"775",11.3,2019-06-21,"salmonShed","wallUDA_salmonShed"
"776",11.3,2019-07-08,"salmonShed","wallUDA_salmonShed"
"777",11.4,2018-11-11,"salmonShed","wallUDA_salmonShed"
"778",11.4,2018-11-15,"salmonShed","wallUDA_salmonShed"
"779",11.4,2018-11-15,"salmonShed","wallUDA_salmonShed"
"780",11.4,2018-11-15,"salmonShed","wallUDA_salmonShed"
"781",11.4,2018-11-16,"salmonShed","wallUDA_salmonShed"
"782",11.4,2018-11-16,"salmonShed","wallUDA_salmonShed"
"783",11.4,2018-11-21,"salmonShed","wallUDA_salmonShed"
"784",11.4,2018-11-21,"salmonShed","wallUDA_salmonShed"
"785",11.4,2018-11-21,"salmonShed","wallUDA_salmonShed"
"786",11.4,2018-11-22,"salmonShed","wallUDA_salmonShed"
"787",11.4,2018-11-27,"salmonShed","wallUDA_salmonShed"
"788",11.4,2018-11-27,"salmonShed","wallUDA_salmonShed"
"789",11.4,2018-11-30,"salmonShed","wallUDA_salmonShed"
"790",11.4,2018-11-30,"salmonShed","wallUDA_salmonShed"
"791",11.4,2019-05-26,"salmonShed","wallUDA_salmonShed"
"792",11.4,2019-06-09,"salmonShed","wallUDA_salmonShed"
"793",11.4,2019-06-13,"salmonShed","wallUDA_salmonShed"
"794",11.4,2019-06-14,"salmonShed","wallUDA_salmonShed"
"795",11.4,2019-06-18,"salmonShed","wallUDA_salmonShed"
"796",11.4,2019-06-21,"salmonShed","wallUDA_salmonShed"
"797",11.4,2019-06-21,"salmonShed","wallUDA_salmonShed"
"798",11.4,2019-06-24,"salmonShed","wallUDA_salmonShed"
"799",11.4,2019-07-02,"salmonShed","wallUDA_salmonShed"
"800",11.5,2018-11-11,"salmonShed","wallUDA_salmonShed"
"801",11.5,2018-11-11,"salmonShed","wallUDA_salmonShed"
"802",11.5,2018-11-26,"salmonShed","wallUDA_salmonShed"
"803",11.5,2018-11-27,"salmonShed","wallUDA_salmonShed"
"804",11.5,2018-11-27,"salmonShed","wallUDA_salmonShed"
"805",11.5,2019-05-23,"salmonShed","wallUDA_salmonShed"
"806",11.5,2019-06-14,"salmonShed","wallUDA_salmonShed"
"807",11.5,2019-06-21,"salmonShed","wallUDA_salmonShed"
"808",11.5,2019-06-23,"salmonShed","wallUDA_salmonShed"
"809",11.5,2019-06-23,"salmonShed","wallUDA_salmonShed"
"810",11.5,2019-06-24,"salmonShed","wallUDA_salmonShed"
"811",11.5,2019-06-24,"salmonShed","wallUDA_salmonShed"
"812",11.5,2019-06-24,"salmonShed","wallUDA_salmonShed"
"813",11.5,2019-06-24,"salmonShed","wallUDA_salmonShed"
"814",11.5,2019-06-24,"salmonShed","wallUDA_salmonShed"
"815",11.5,2019-06-24,"salmonShed","wallUDA_salmonShed"
"816",11.5,2019-07-01,"salmonShed","wallUDA_salmonShed"
"817",11.5,2019-07-01,"salmonShed","wallUDA_salmonShed"
"818",11.5,2019-07-01,"salmonShed","wallUDA_salmonShed"
"819",11.5,2019-07-01,"salmonShed","wallUDA_salmonShed"
"820",11.5,2019-07-02,"salmonShed","wallUDA_salmonShed"
"821",11.5,2019-07-02,"salmonShed","wallUDA_salmonShed"
"822",11.5,2019-07-03,"salmonShed","wallUDA_salmonShed"
"823",11.6,2018-11-07,"salmonShed","wallUDA_salmonShed"
"824",11.6,2018-11-09,"salmonShed","wallUDA_salmonShed"
