"","salinity","ObservationDate","treatment","location","sensortype"
"87",24.9614,2019-05-15 08:31:00,"ambient","salmonShed","20449374"
"88",24.9615,2019-05-29 20:21:00,"ambient","salmonShed","20449374"
"89",24.9635,2019-05-21 13:11:00,"ambient","salmonShed","20449374"
"90",24.9638,2019-05-15 20:11:00,"ambient","salmonShed","20449374"
"91",24.9647,2019-05-29 10:51:00,"ambient","salmonShed","20449374"
"92",24.9647,2019-05-30 07:11:00,"ambient","salmonShed","20449374"
"93",24.9648,2019-05-29 16:51:00,"ambient","salmonShed","20449374"
"94",24.9652,2019-05-27 17:01:00,"ambient","salmonShed","20449374"
"95",24.9654,2019-05-29 10:31:00,"ambient","salmonShed","20449374"
"96",24.9658,2019-05-30 07:01:00,"ambient","salmonShed","20449374"
"97",24.9666,2019-05-15 19:41:00,"ambient","salmonShed","20449374"
"98",24.9666,2019-05-28 19:11:00,"ambient","salmonShed","20449374"
"99",24.9666,2019-05-30 10:51:00,"ambient","salmonShed","20449374"
"100",24.9674,2019-05-26 16:31:00,"ambient","salmonShed","20449374"
"101",24.9695,2019-05-29 11:01:00,"ambient","salmonShed","20449374"
"102",24.9698,2019-05-15 09:31:00,"ambient","salmonShed","20449374"
"103",24.9703,2019-05-28 17:21:00,"ambient","salmonShed","20449374"
"104",24.9703,2019-05-30 10:31:00,"ambient","salmonShed","20449374"
"105",24.9708,2019-05-29 22:01:00,"ambient","salmonShed","20449374"
"106",24.9714,2019-05-29 10:41:00,"ambient","salmonShed","20449374"
"107",24.9718,2019-05-28 16:51:00,"ambient","salmonShed","20449374"
"108",24.9719,2019-05-28 18:11:00,"ambient","salmonShed","20449374"
"109",24.9726,2019-04-17 22:21:00,"ambient","salmonShed","20449374"
"110",24.973,2019-05-31 18:51:00,"ambient","salmonShed","20449374"
"111",24.9734,2019-05-28 19:21:00,"ambient","salmonShed","20449374"
"112",24.9736,2019-05-15 11:01:00,"ambient","salmonShed","20449374"
"113",24.9746,2019-04-17 20:21:00,"ambient","salmonShed","20449374"
"114",24.9749,2019-05-29 16:41:00,"ambient","salmonShed","20449374"
"115",24.975,2019-05-16 09:51:00,"ambient","salmonShed","20449374"
"116",24.9761,2019-05-28 16:11:00,"ambient","salmonShed","20449374"
"117",24.9761,2019-05-28 20:21:00,"ambient","salmonShed","20449374"
"118",24.9762,2019-05-29 11:41:00,"ambient","salmonShed","20449374"
"119",24.9762,2019-05-30 07:31:00,"ambient","salmonShed","20449374"
"120",24.9765,2019-05-16 09:31:00,"ambient","salmonShed","20449374"
"121",24.9766,2019-04-10 04:01:00,"ambient","salmonShed","20449374"
"122",24.9766,2019-05-15 09:41:00,"ambient","salmonShed","20449374"
"123",24.9768,2019-04-09 13:51:00,"ambient","salmonShed","20449374"
"124",24.977,2019-05-21 12:41:00,"ambient","salmonShed","20449374"
"125",24.9775,2019-05-19 11:51:00,"ambient","salmonShed","20449374"
"126",24.9775,2019-05-28 18:21:00,"ambient","salmonShed","20449374"
"127",24.9793,2019-05-30 06:51:00,"ambient","salmonShed","20449374"
"128",24.9796,2019-05-16 09:41:00,"ambient","salmonShed","20449374"
"129",24.9797,2019-05-31 19:01:00,"ambient","salmonShed","20449374"
"130",24.9808,2019-05-29 21:51:00,"ambient","salmonShed","20449374"
"131",24.9818,2019-04-18 09:31:00,"ambient","salmonShed","20449374"
"132",24.982,2019-05-15 19:01:00,"ambient","salmonShed","20449374"
"133",24.9822,2019-05-29 11:21:00,"ambient","salmonShed","20449374"
"134",24.9822,2019-05-30 10:41:00,"ambient","salmonShed","20449374"
"135",24.9833,2019-05-31 18:31:00,"ambient","salmonShed","20449374"
"136",24.9834,2019-05-29 11:31:00,"ambient","salmonShed","20449374"
"137",24.9838,2019-05-28 17:11:00,"ambient","salmonShed","20449374"
"138",24.9839,2019-05-29 16:31:00,"ambient","salmonShed","20449374"
"139",24.984,2019-05-26 17:01:00,"ambient","salmonShed","20449374"
"140",24.9845,2019-05-16 09:21:00,"ambient","salmonShed","20449374"
"141",24.9848,2019-05-30 19:11:00,"ambient","salmonShed","20449374"
"142",24.9849,2019-04-09 14:01:00,"ambient","salmonShed","20449374"
"143",24.9849,2019-05-31 19:11:00,"ambient","salmonShed","20449374"
"144",24.9853,2019-05-15 19:21:00,"ambient","salmonShed","20449374"
"145",24.9853,2019-05-21 12:51:00,"ambient","salmonShed","20449374"
"146",24.986,2019-05-30 06:41:00,"ambient","salmonShed","20449374"
"147",24.9863,2019-05-30 18:31:00,"ambient","salmonShed","20449374"
"148",24.9868,2019-05-29 22:31:00,"ambient","salmonShed","20449374"
"149",24.9869,2019-05-21 13:01:00,"ambient","salmonShed","20449374"
"150",24.9869,2019-05-29 21:41:00,"ambient","salmonShed","20449374"
"151",24.9871,2019-05-15 19:31:00,"ambient","salmonShed","20449374"
"152",24.9872,2019-06-03 13:31:00,"ambient","salmonShed","20449374"
"153",24.9875,2019-05-28 18:01:00,"ambient","salmonShed","20449374"
"154",24.9889,2019-05-29 22:21:00,"ambient","salmonShed","20449374"
"155",24.9901,2019-05-23 16:01:00,"ambient","salmonShed","20449374"
"156",24.9913,2019-05-19 11:41:00,"ambient","salmonShed","20449374"
"157",24.9921,2019-05-15 20:21:00,"ambient","salmonShed","20449374"
"158",24.9932,2019-05-28 20:01:00,"ambient","salmonShed","20449374"
"159",24.994,2019-05-28 19:31:00,"ambient","salmonShed","20449374"
"160",24.9941,2019-04-18 09:21:00,"ambient","salmonShed","20449374"
"161",24.9943,2019-05-26 14:51:00,"ambient","salmonShed","20449374"
"162",24.9956,2019-04-18 09:11:00,"ambient","salmonShed","20449374"
"163",24.996,2019-04-09 13:41:00,"ambient","salmonShed","20449374"
"164",24.9962,2019-05-21 14:11:00,"ambient","salmonShed","20449374"
"165",24.9963,2019-05-28 20:41:00,"ambient","salmonShed","20449374"
"166",24.9968,2019-05-23 15:51:00,"ambient","salmonShed","20449374"
"167",24.9968,2019-05-30 11:01:00,"ambient","salmonShed","20449374"
"168",24.9972,2019-05-15 17:01:00,"ambient","salmonShed","20449374"
"169",24.9974,2019-05-15 19:11:00,"ambient","salmonShed","20449374"
"170",24.9979,2019-05-30 06:21:00,"ambient","salmonShed","20449374"
"171",24.9983,2019-05-31 19:31:00,"ambient","salmonShed","20449374"
"172",24.9987,2019-05-28 16:21:00,"ambient","salmonShed","20449374"
"173",24.9989,2019-05-21 13:31:00,"ambient","salmonShed","20449374"
"174",24.9991,2019-05-21 13:21:00,"ambient","salmonShed","20449374"
"175",25,2019-05-14 08:21:00,"ambient","salmonShed","20449374"
"176",25.0009,2019-05-29 22:11:00,"ambient","salmonShed","20449374"
"177",25.0011,2019-05-29 10:21:00,"ambient","salmonShed","20449374"
"178",25.0014,2019-05-14 08:01:00,"ambient","salmonShed","20449374"
"179",25.002,2019-05-30 11:11:00,"ambient","salmonShed","20449374"
"180",25.0024,2019-05-29 11:51:00,"ambient","salmonShed","20449374"
"181",25.0031,2019-05-28 20:51:00,"ambient","salmonShed","20449374"
"182",25.0033,2019-05-19 12:11:00,"ambient","salmonShed","20449374"
"183",25.0035,2019-05-26 15:51:00,"ambient","salmonShed","20449374"
"184",25.0035,2019-05-26 16:51:00,"ambient","salmonShed","20449374"
"185",25.0036,2019-05-28 16:41:00,"ambient","salmonShed","20449374"
"186",25.004,2019-05-15 11:41:00,"ambient","salmonShed","20449374"
"187",25.0041,2019-05-21 12:21:00,"ambient","salmonShed","20449374"
"188",25.0041,2019-05-29 16:21:00,"ambient","salmonShed","20449374"
"189",25.0042,2019-05-15 11:21:00,"ambient","salmonShed","20449374"
"190",25.0043,2019-05-21 12:31:00,"ambient","salmonShed","20449374"
"191",25.0044,2019-05-30 17:51:00,"ambient","salmonShed","20449374"
"192",25.0047,2019-05-28 16:31:00,"ambient","salmonShed","20449374"
"193",25.0051,2019-05-26 17:41:00,"ambient","salmonShed","20449374"
"194",25.0051,2019-05-28 20:31:00,"ambient","salmonShed","20449374"
"195",25.0051,2019-05-31 18:21:00,"ambient","salmonShed","20449374"
"196",25.0054,2019-05-28 20:11:00,"ambient","salmonShed","20449374"
"197",25.0054,2019-06-02 12:41:00,"ambient","salmonShed","20449374"
"198",25.0059,2019-05-27 17:11:00,"ambient","salmonShed","20449374"
"199",25.0059,2019-05-27 17:31:00,"ambient","salmonShed","20449374"
"200",25.0063,2019-05-19 12:01:00,"ambient","salmonShed","20449374"
"201",25.0063,2019-05-28 21:11:00,"ambient","salmonShed","20449374"
"202",25.0069,2019-05-15 11:31:00,"ambient","salmonShed","20449374"
