"Plot Title: 20454092_DO_logger"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)","Coupler Attached (LGR S/N: 20454092)","Stopped (LGR S/N: 20454092)","End Of File (LGR S/N: 20454092)"
360,04/24/19 10:35:49 PM,11.55,9.30,11.55,99.7,,,
361,04/24/19 10:45:49 PM,11.55,9.28,11.55,99.7,,,
362,04/24/19 10:55:49 PM,11.55,9.28,11.55,99.7,,,
363,04/24/19 11:05:49 PM,11.55,9.28,11.55,99.7,,,
364,04/24/19 11:15:49 PM,11.56,9.28,11.56,99.7,,,
365,04/24/19 11:25:49 PM,11.55,9.26,11.55,99.6,,,
366,04/24/19 11:35:49 PM,11.55,9.26,11.55,99.6,,,
367,04/24/19 11:45:49 PM,11.55,9.26,11.55,99.6,,,
368,04/24/19 11:55:49 PM,11.55,9.26,11.55,99.6,,,
369,04/25/19 12:05:49 AM,11.54,9.24,11.54,99.5,,,
370,04/25/19 12:15:49 AM,11.54,9.24,11.54,99.5,,,
371,04/25/19 12:25:49 AM,11.56,9.24,11.56,99.7,,,
372,04/25/19 12:35:49 AM,11.56,9.24,11.56,99.7,,,
373,04/25/19 12:45:49 AM,11.56,9.22,11.56,99.6,,,
374,04/25/19 12:55:49 AM,11.55,9.22,11.55,99.5,,,
375,04/25/19 01:05:49 AM,11.56,9.22,11.56,99.6,,,
376,04/25/19 01:15:49 AM,11.55,9.22,11.55,99.5,,,
377,04/25/19 01:25:49 AM,11.55,9.22,11.55,99.5,,,
378,04/25/19 01:35:49 AM,11.55,9.22,11.55,99.5,,,
379,04/25/19 01:45:49 AM,11.55,9.22,11.55,99.5,,,
380,04/25/19 01:55:49 AM,11.54,9.22,11.54,99.4,,,
381,04/25/19 02:05:49 AM,11.54,9.22,11.54,99.4,,,
382,04/25/19 02:15:49 AM,11.55,9.22,11.55,99.5,,,
383,04/25/19 02:25:49 AM,11.55,9.20,11.55,99.5,,,
384,04/25/19 02:35:49 AM,11.56,9.20,11.56,99.6,,,
385,04/25/19 02:45:49 AM,11.55,9.20,11.55,99.5,,,
386,04/25/19 02:55:49 AM,11.55,9.20,11.55,99.5,,,
387,04/25/19 03:05:49 AM,11.55,9.20,11.55,99.5,,,
388,04/25/19 03:15:49 AM,11.55,9.20,11.55,99.5,,,
389,04/25/19 03:25:49 AM,11.54,9.18,11.54,99.3,,,
390,04/25/19 03:35:49 AM,11.54,9.18,11.54,99.3,,,
391,04/25/19 03:45:49 AM,11.55,9.18,11.55,99.4,,,
392,04/25/19 03:55:49 AM,11.54,9.18,11.54,99.3,,,
393,04/25/19 04:05:49 AM,11.55,9.18,11.55,99.4,,,
394,04/25/19 04:15:49 AM,11.55,9.18,11.55,99.4,,,
395,04/25/19 04:25:49 AM,11.56,9.18,11.56,99.5,,,
396,04/25/19 04:35:49 AM,11.55,9.18,11.55,99.4,,,
397,04/25/19 04:45:49 AM,11.55,9.20,11.55,99.5,,,
398,04/25/19 04:55:49 AM,11.54,9.20,11.54,99.4,,,
399,04/25/19 05:05:49 AM,11.54,9.20,11.54,99.4,,,
400,04/25/19 05:15:49 AM,11.55,9.20,11.55,99.5,,,
401,04/25/19 05:25:49 AM,11.54,9.20,11.54,99.4,,,
402,04/25/19 05:35:49 AM,11.55,9.20,11.55,99.5,,,
403,04/25/19 05:45:49 AM,11.54,9.20,11.54,99.4,,,
404,04/25/19 05:55:49 AM,11.55,9.20,11.55,99.5,,,
405,04/25/19 06:05:49 AM,11.54,9.20,11.54,99.4,,,
406,04/25/19 06:15:49 AM,11.53,9.20,11.53,99.3,,,
407,04/25/19 06:25:49 AM,11.54,9.20,11.54,99.4,,,
408,04/25/19 06:35:49 AM,11.53,9.20,11.53,99.3,,,
409,04/25/19 06:45:49 AM,11.55,9.20,11.55,99.5,,,
410,04/25/19 06:55:49 AM,11.55,9.20,11.55,99.5,,,
411,04/25/19 07:05:49 AM,11.54,9.22,11.54,99.4,,,
412,04/25/19 07:15:49 AM,11.54,9.22,11.54,99.4,,,
413,04/25/19 07:25:49 AM,11.55,9.24,11.55,99.6,,,
414,04/25/19 07:35:49 AM,11.54,9.26,11.54,99.5,,,
415,04/25/19 07:45:49 AM,11.56,9.26,11.56,99.7,,,
416,04/25/19 07:55:49 AM,11.55,9.28,11.55,99.7,,,
417,04/25/19 08:05:49 AM,11.56,9.28,11.56,99.7,,,
418,04/25/19 08:15:49 AM,11.55,9.30,11.55,99.7,,,
419,04/25/19 08:25:49 AM,11.55,9.32,11.55,99.8,,,
420,04/25/19 08:35:49 AM,11.55,9.32,11.55,99.8,,,
421,04/25/19 08:45:49 AM,11.55,9.34,11.55,99.8,,,
422,04/25/19 08:55:49 AM,11.54,9.34,11.54,99.7,,,
423,04/25/19 09:05:49 AM,11.52,9.36,11.52,99.6,,,
424,04/25/19 09:15:49 AM,11.53,9.36,11.53,99.7,,,
425,04/25/19 09:25:49 AM,11.54,9.36,11.54,99.8,,,
426,04/25/19 09:35:49 AM,11.54,9.38,11.54,99.8,,,
427,04/25/19 09:45:49 AM,11.53,9.38,11.53,99.7,,,
428,04/25/19 09:55:49 AM,11.53,9.40,11.53,99.8,,,
429,04/25/19 10:05:49 AM,11.52,9.40,11.52,99.7,,,
430,04/25/19 10:15:49 AM,11.52,9.42,11.52,99.7,,,
431,04/25/19 10:25:49 AM,11.52,9.42,11.52,99.7,,,
432,04/25/19 10:35:49 AM,11.51,9.42,11.51,99.6,,,
433,04/25/19 10:45:49 AM,11.52,9.44,11.52,99.8,,,
434,04/25/19 10:55:49 AM,11.51,9.44,11.51,99.7,,,
435,04/25/19 11:05:49 AM,11.50,9.46,11.50,99.7,,,
436,04/25/19 11:15:49 AM,11.51,9.46,11.51,99.7,,,
437,04/25/19 11:25:49 AM,11.51,9.46,11.51,99.7,,,
438,04/25/19 11:35:49 AM,11.51,9.46,11.51,99.7,,,
439,04/25/19 11:45:49 AM,11.50,9.48,11.50,99.7,,,
440,04/25/19 11:55:49 AM,11.50,9.48,11.50,99.7,,,
441,04/25/19 12:05:49 PM,11.50,9.50,11.50,99.8,,,
442,04/25/19 12:15:49 PM,11.49,9.50,11.49,99.7,,,
443,04/25/19 12:25:49 PM,11.49,9.50,11.49,99.7,,,
444,04/25/19 12:35:49 PM,11.50,9.52,11.50,99.8,,,
445,04/25/19 12:45:49 PM,11.49,9.52,11.49,99.7,,,
446,04/25/19 12:55:49 PM,11.48,9.54,11.48,99.7,,,
447,04/25/19 01:05:49 PM,11.49,9.56,11.49,99.8,,,
448,04/25/19 01:15:49 PM,11.49,9.56,11.49,99.8,,,
449,04/25/19 01:25:49 PM,11.47,9.56,11.47,99.6,,,
450,04/25/19 01:35:49 PM,11.48,9.58,11.48,99.8,,,
451,04/25/19 01:45:49 PM,11.48,9.58,11.48,99.8,,,
452,04/25/19 01:55:49 PM,11.47,9.60,11.47,99.7,,,
453,04/25/19 02:05:49 PM,11.47,9.60,11.47,99.7,,,
454,04/25/19 02:15:49 PM,11.45,9.60,11.45,99.6,,,
455,04/25/19 02:25:49 PM,11.46,9.62,11.46,99.7,,,
456,04/25/19 02:35:49 PM,11.45,9.62,11.45,99.6,,,
457,04/25/19 02:45:49 PM,11.46,9.64,11.46,99.7,,,
458,04/25/19 02:55:49 PM,11.46,9.64,11.46,99.7,,,
459,04/25/19 03:05:49 PM,11.45,9.64,11.45,99.6,,,
460,04/25/19 03:15:49 PM,11.45,9.64,11.45,99.6,,,
461,04/25/19 03:25:49 PM,11.45,9.66,11.45,99.7,,,
462,04/25/19 03:35:49 PM,11.45,9.66,11.45,99.7,,,
463,04/25/19 03:45:49 PM,11.44,9.68,11.44,99.7,,,
464,04/25/19 03:55:49 PM,11.44,9.68,11.44,99.7,,,
465,04/25/19 04:05:49 PM,11.44,9.68,11.44,99.7,,,
466,04/25/19 04:15:49 PM,11.43,9.68,11.43,99.6,,,
467,04/25/19 04:25:49 PM,11.44,9.68,11.44,99.7,,,
468,04/25/19 04:35:49 PM,11.44,9.68,11.44,99.7,,,
469,04/25/19 04:45:49 PM,11.44,9.68,11.44,99.7,,,
470,04/25/19 04:55:49 PM,11.43,9.68,11.43,99.6,,,
471,04/25/19 05:05:49 PM,11.44,9.68,11.44,99.7,,,
472,04/25/19 05:15:49 PM,11.43,9.68,11.43,99.6,,,
473,04/25/19 05:25:49 PM,11.43,9.68,11.43,99.6,,,
474,04/25/19 05:35:49 PM,11.43,9.68,11.43,99.6,,,
475,04/25/19 05:45:49 PM,11.43,9.68,11.43,99.6,,,
476,04/25/19 05:55:49 PM,11.42,9.66,11.42,99.4,,,
477,04/25/19 06:05:49 PM,11.42,9.66,11.42,99.4,,,
478,04/25/19 06:15:49 PM,11.42,9.64,11.42,99.4,,,
479,04/25/19 06:25:49 PM,11.41,9.62,11.41,99.3,,,
480,04/25/19 06:35:49 PM,11.42,9.62,11.42,99.3,,,
481,04/25/19 06:45:49 PM,11.42,9.60,11.42,99.3,,,
482,04/25/19 06:55:49 PM,11.43,9.58,11.43,99.3,,,
483,04/25/19 07:05:49 PM,11.42,9.58,11.42,99.2,,,
484,04/25/19 07:15:49 PM,11.42,9.56,11.42,99.2,,,
485,04/25/19 07:25:49 PM,11.42,9.54,11.42,99.2,,,
486,04/25/19 07:35:49 PM,11.42,9.54,11.42,99.2,,,
487,04/25/19 07:45:49 PM,11.41,9.52,11.41,99.0,,,
488,04/25/19 07:55:49 PM,11.43,9.52,11.43,99.2,,,
489,04/25/19 08:05:49 PM,11.43,9.50,11.43,99.1,,,
490,04/25/19 08:15:49 PM,11.43,9.50,11.43,99.1,,,
491,04/25/19 08:25:49 PM,11.42,9.50,11.42,99.1,,,
492,04/25/19 08:35:49 PM,11.42,9.48,11.42,99.0,,,
493,04/25/19 08:45:49 PM,11.43,9.48,11.43,99.1,,,
494,04/25/19 08:55:49 PM,11.44,9.48,11.44,99.2,,,
495,04/25/19 09:05:49 PM,11.43,9.46,11.43,99.1,,,
496,04/25/19 09:15:49 PM,11.43,9.46,11.43,99.1,,,
497,04/25/19 09:25:49 PM,11.43,9.46,11.43,99.1,,,
498,04/25/19 09:35:49 PM,11.43,9.46,11.43,99.1,,,
499,04/25/19 09:45:49 PM,11.44,9.46,11.44,99.1,,,
500,04/25/19 09:55:49 PM,11.44,9.44,11.44,99.1,,,
501,04/25/19 10:05:49 PM,11.44,9.44,11.44,99.1,,,
502,04/25/19 10:15:49 PM,11.44,9.44,11.44,99.1,,,
503,04/25/19 10:25:49 PM,11.44,9.44,11.44,99.1,,,
504,04/25/19 10:35:49 PM,11.45,9.42,11.45,99.1,,,
505,04/25/19 10:45:49 PM,11.44,9.42,11.44,99.0,,,
506,04/25/19 10:55:49 PM,11.45,9.42,11.45,99.1,,,
507,04/25/19 11:05:49 PM,11.43,9.42,11.43,99.0,,,
508,04/25/19 11:15:49 PM,11.44,9.42,11.44,99.0,,,
509,04/25/19 11:25:49 PM,11.45,9.40,11.45,99.1,,,
510,04/25/19 11:35:49 PM,11.44,9.42,11.44,99.0,,,
511,04/25/19 11:45:49 PM,11.45,9.40,11.45,99.1,,,
512,04/25/19 11:55:49 PM,11.45,9.40,11.45,99.1,,,
513,04/26/19 12:05:49 AM,11.44,9.40,11.44,99.0,,,
514,04/26/19 12:15:49 AM,11.45,9.40,11.45,99.1,,,
515,04/26/19 12:25:49 AM,11.45,9.40,11.45,99.1,,,
516,04/26/19 12:35:49 AM,11.45,9.40,11.45,99.1,,,
517,04/26/19 12:45:49 AM,11.45,9.40,11.45,99.1,,,
518,04/26/19 12:55:49 AM,11.44,9.40,11.44,99.0,,,
519,04/26/19 01:05:49 AM,11.44,9.40,11.44,99.0,,,
520,04/26/19 01:15:49 AM,11.45,9.40,11.45,99.1,,,
521,04/26/19 01:25:49 AM,11.45,9.40,11.45,99.1,,,
522,04/26/19 01:35:49 AM,11.45,9.42,11.45,99.1,,,
523,04/26/19 01:45:49 AM,11.44,9.42,11.44,99.0,,,
524,04/26/19 01:55:49 AM,11.44,9.42,11.44,99.0,,,
525,04/26/19 02:05:49 AM,11.45,9.42,11.45,99.1,,,
526,04/26/19 02:15:49 AM,11.45,9.42,11.45,99.1,,,
527,04/26/19 02:25:49 AM,11.45,9.42,11.45,99.1,,,
528,04/26/19 02:35:49 AM,11.44,9.42,11.44,99.0,,,
529,04/26/19 02:45:49 AM,11.45,9.42,11.45,99.1,,,
530,04/26/19 02:55:49 AM,11.45,9.40,11.45,99.1,,,
531,04/26/19 03:05:49 AM,11.45,9.40,11.45,99.1,,,
532,04/26/19 03:15:49 AM,11.45,9.40,11.45,99.1,,,
533,04/26/19 03:25:49 AM,11.46,9.40,11.46,99.2,,,
534,04/26/19 03:35:49 AM,11.45,9.40,11.45,99.1,,,
535,04/26/19 03:45:49 AM,11.46,9.40,11.46,99.2,,,
536,04/26/19 03:55:49 AM,11.46,9.38,11.46,99.1,,,
537,04/26/19 04:05:49 AM,11.46,9.38,11.46,99.1,,,
538,04/26/19 04:15:49 AM,11.46,9.38,11.46,99.1,,,
539,04/26/19 04:25:49 AM,11.47,9.36,11.47,99.2,,,
540,04/26/19 04:35:49 AM,11.46,9.36,11.46,99.1,,,
541,04/26/19 04:45:49 AM,11.47,9.36,11.47,99.2,,,
542,04/26/19 04:55:49 AM,11.46,9.34,11.46,99.0,,,
543,04/26/19 05:05:49 AM,11.47,9.34,11.47,99.1,,,
544,04/26/19 05:15:49 AM,11.47,9.34,11.47,99.1,,,
545,04/26/19 05:25:49 AM,11.48,9.32,11.48,99.2,,,
546,04/26/19 05:35:49 AM,11.46,9.32,11.46,99.0,,,
547,04/26/19 05:45:49 AM,11.47,9.32,11.47,99.1,,,
548,04/26/19 05:55:49 AM,11.48,9.32,11.48,99.2,,,
549,04/26/19 06:05:49 AM,11.48,9.30,11.48,99.1,,,
550,04/26/19 06:15:49 AM,11.47,9.30,11.47,99.0,,,
551,04/26/19 06:25:49 AM,11.48,9.32,11.48,99.2,,,
552,04/26/19 06:35:49 AM,11.47,9.30,11.47,99.0,,,
553,04/26/19 06:45:49 AM,11.49,9.32,11.49,99.2,,,
554,04/26/19 06:55:49 AM,11.50,9.32,11.50,99.3,,,
555,04/26/19 07:05:49 AM,11.48,9.32,11.48,99.2,,,
556,04/26/19 07:15:49 AM,11.49,9.34,11.49,99.3,,,
557,04/26/19 07:25:49 AM,11.50,9.36,11.50,99.4,,,
558,04/26/19 07:35:49 AM,11.49,9.38,11.49,99.4,,,
559,04/26/19 07:45:49 AM,11.50,9.38,11.50,99.5,,,
560,04/26/19 07:55:49 AM,11.50,9.42,11.50,99.6,,,
561,04/26/19 08:05:49 AM,11.50,9.42,11.50,99.6,,,
562,04/26/19 08:15:49 AM,11.50,9.44,11.50,99.6,,,
563,04/26/19 08:25:49 AM,11.49,9.46,11.49,99.6,,,
564,04/26/19 08:35:49 AM,11.49,9.46,11.49,99.6,,,
565,04/26/19 08:45:49 AM,11.49,9.48,11.49,99.6,,,
566,04/26/19 08:55:49 AM,11.48,9.50,11.48,99.6,,,
567,04/26/19 09:05:49 AM,11.48,9.50,11.48,99.6,,,
568,04/26/19 09:15:49 AM,11.48,9.52,11.48,99.6,,,
569,04/26/19 09:25:49 AM,11.48,9.52,11.48,99.6,,,
570,04/26/19 09:35:49 AM,11.47,9.54,11.47,99.6,,,
571,04/26/19 09:45:49 AM,11.47,9.56,11.47,99.6,,,
572,04/26/19 09:55:49 AM,11.48,9.56,11.48,99.7,,,
573,04/26/19 10:05:49 AM,11.47,9.58,11.47,99.7,,,
574,04/26/19 10:15:49 AM,11.48,9.58,11.48,99.8,,,
575,04/26/19 10:25:49 AM,11.46,9.58,11.46,99.6,,,
576,04/26/19 10:35:49 AM,11.48,9.60,11.48,99.8,,,
577,04/26/19 10:45:49 AM,11.48,9.60,11.48,99.8,,,
578,04/26/19 10:55:49 AM,11.47,9.60,11.47,99.7,,,
579,04/26/19 11:05:49 AM,11.47,9.60,11.47,99.7,,,
580,04/26/19 11:15:49 AM,11.46,9.60,11.46,99.6,,,
581,04/26/19 11:25:49 AM,11.47,9.62,11.47,99.8,,,
582,04/26/19 11:35:49 AM,11.47,9.62,11.47,99.8,,,
583,04/26/19 11:45:49 AM,11.47,9.62,11.47,99.8,,,
584,04/26/19 11:55:49 AM,11.47,9.64,11.47,99.8,,,
585,04/26/19 12:05:49 PM,11.47,9.64,11.47,99.8,,,
586,04/26/19 12:15:49 PM,11.47,9.66,11.47,99.9,,,
587,04/26/19 12:25:49 PM,11.47,9.66,11.47,99.9,,,
588,04/26/19 12:35:49 PM,11.46,9.68,11.46,99.8,,,
589,04/26/19 12:45:49 PM,11.47,9.68,11.47,99.9,,,
590,04/26/19 12:55:49 PM,11.45,9.70,11.45,99.8,,,
591,04/26/19 01:05:49 PM,11.46,9.70,11.46,99.9,,,
592,04/26/19 01:15:49 PM,11.45,9.72,11.45,99.8,,,
593,04/26/19 01:25:49 PM,11.46,9.72,11.46,99.9,,,
594,04/26/19 01:35:49 PM,11.46,9.72,11.46,99.9,,,
595,04/26/19 01:45:49 PM,11.47,9.72,11.47,100.0,,,
596,04/26/19 01:55:49 PM,11.46,9.72,11.46,99.9,,,
597,04/26/19 02:05:49 PM,11.45,9.74,11.45,99.9,,,
598,04/26/19 02:15:49 PM,11.45,9.74,11.45,99.9,,,
599,04/26/19 02:25:49 PM,11.45,9.74,11.45,99.9,,,
600,04/26/19 02:35:49 PM,11.44,9.74,11.44,99.8,,,
601,04/26/19 02:45:49 PM,11.44,9.74,11.44,99.8,,,
602,04/26/19 02:55:49 PM,11.45,9.74,11.45,99.9,,,
603,04/26/19 03:05:49 PM,11.45,9.74,11.45,99.9,,,
604,04/26/19 03:15:49 PM,11.45,9.74,11.45,99.9,,,
605,04/26/19 03:25:49 PM,11.44,9.72,11.44,99.8,,,
606,04/26/19 03:35:49 PM,11.46,9.72,11.46,99.9,,,
607,04/26/19 03:45:49 PM,11.45,9.72,11.45,99.8,,,
608,04/26/19 03:55:49 PM,11.46,9.72,11.46,99.9,,,
609,04/26/19 04:05:49 PM,11.46,9.72,11.46,99.9,,,
610,04/26/19 04:15:49 PM,11.45,9.72,11.45,99.8,,,
611,04/26/19 04:25:49 PM,11.46,9.72,11.46,99.9,,,
612,04/26/19 04:35:49 PM,11.47,9.70,11.47,100.0,,,
613,04/26/19 04:45:49 PM,11.47,9.70,11.47,100.0,,,
614,04/26/19 04:55:49 PM,11.47,9.68,11.47,99.9,,,
615,04/26/19 05:05:49 PM,11.47,9.68,11.47,99.9,,,
616,04/26/19 05:15:49 PM,11.47,9.68,11.47,99.9,,,
617,04/26/19 05:25:49 PM,11.47,9.66,11.47,99.9,,,
618,04/26/19 05:35:49 PM,11.47,9.66,11.47,99.9,,,
619,04/26/19 05:45:49 PM,11.47,9.66,11.47,99.9,,,
620,04/26/19 05:55:49 PM,11.47,9.66,11.47,99.9,,,
621,04/26/19 06:05:49 PM,11.47,9.66,11.47,99.9,,,
622,04/26/19 06:15:49 PM,11.46,9.64,11.46,99.7,,,
623,04/26/19 06:25:49 PM,11.47,9.64,11.47,99.8,,,
624,04/26/19 06:35:49 PM,11.47,9.64,11.47,99.8,,,
625,04/26/19 06:45:49 PM,11.47,9.62,11.47,99.8,,,
626,04/26/19 06:55:49 PM,11.47,9.62,11.47,99.8,,,
627,04/26/19 07:05:49 PM,11.47,9.62,11.47,99.8,,,
628,04/26/19 07:15:49 PM,11.47,9.62,11.47,99.8,,,
629,04/26/19 07:25:49 PM,11.47,9.62,11.47,99.8,,,
630,04/26/19 07:35:49 PM,11.46,9.62,11.46,99.7,,,
631,04/26/19 07:45:49 PM,11.45,9.60,11.45,99.6,,,
632,04/26/19 07:55:49 PM,11.47,9.60,11.47,99.7,,,
633,04/26/19 08:05:49 PM,11.46,9.58,11.46,99.6,,,
634,04/26/19 08:15:49 PM,11.45,9.56,11.45,99.5,,,
635,04/26/19 08:25:49 PM,11.45,9.56,11.45,99.5,,,
636,04/26/19 08:35:49 PM,11.47,9.54,11.47,99.6,,,
637,04/26/19 08:45:49 PM,11.47,9.52,11.47,99.5,,,
638,04/26/19 08:55:49 PM,11.47,9.52,11.47,99.5,,,
639,04/26/19 09:05:49 PM,11.47,9.50,11.47,99.5,,,
640,04/26/19 09:15:49 PM,11.47,9.50,11.47,99.5,,,
641,04/26/19 09:25:49 PM,11.47,9.48,11.47,99.4,,,
642,04/26/19 09:35:49 PM,11.47,9.48,11.47,99.4,,,
643,04/26/19 09:45:49 PM,11.48,9.48,11.48,99.5,,,
644,04/26/19 09:55:49 PM,11.48,9.48,11.48,99.5,,,
645,04/26/19 10:05:49 PM,11.48,9.46,11.48,99.5,,,
646,04/26/19 10:15:49 PM,11.47,9.46,11.47,99.4,,,
647,04/26/19 10:25:49 PM,11.49,9.46,11.49,99.6,,,
648,04/26/19 10:35:49 PM,11.47,9.46,11.47,99.4,,,
649,04/26/19 10:45:49 PM,11.47,9.46,11.47,99.4,,,
650,04/26/19 10:55:49 PM,11.48,9.46,11.48,99.5,,,
651,04/26/19 11:05:49 PM,11.47,9.46,11.47,99.4,,,
652,04/26/19 11:15:49 PM,11.48,9.46,11.48,99.5,,,
653,04/26/19 11:25:49 PM,11.48,9.44,11.48,99.4,,,
654,04/26/19 11:35:49 PM,11.48,9.44,11.48,99.4,,,
655,04/26/19 11:45:49 PM,11.48,9.44,11.48,99.4,,,
656,04/26/19 11:55:49 PM,11.48,9.44,11.48,99.4,,,
657,04/27/19 12:05:49 AM,11.48,9.44,11.48,99.4,,,
658,04/27/19 12:15:49 AM,11.47,9.44,11.47,99.4,,,
659,04/27/19 12:25:49 AM,11.48,9.46,11.48,99.5,,,
660,04/27/19 12:35:49 AM,11.48,9.46,11.48,99.5,,,
661,04/27/19 12:45:49 AM,11.47,9.46,11.47,99.4,,,
662,04/27/19 12:55:49 AM,11.47,9.44,11.47,99.4,,,
663,04/27/19 01:05:49 AM,11.47,9.44,11.47,99.4,,,
664,04/27/19 01:15:49 AM,11.48,9.44,11.48,99.4,,,
665,04/27/19 01:25:49 AM,11.49,9.44,11.49,99.5,,,
666,04/27/19 01:35:49 AM,11.48,9.44,11.48,99.4,,,
667,04/27/19 01:45:49 AM,11.48,9.44,11.48,99.4,,,
668,04/27/19 01:55:49 AM,11.47,9.44,11.47,99.4,,,
669,04/27/19 02:05:49 AM,11.48,9.44,11.48,99.4,,,
670,04/27/19 02:15:49 AM,11.49,9.42,11.49,99.5,,,
671,04/27/19 02:25:49 AM,11.47,9.42,11.47,99.3,,,
672,04/27/19 02:35:49 AM,11.47,9.42,11.47,99.3,,,
673,04/27/19 02:45:49 AM,11.47,9.44,11.47,99.4,,,
674,04/27/19 02:55:49 AM,11.48,9.44,11.48,99.4,,,
675,04/27/19 03:05:49 AM,11.47,9.46,11.47,99.4,,,
676,04/27/19 03:15:49 AM,11.47,9.46,11.47,99.4,,,
677,04/27/19 03:25:49 AM,11.47,9.46,11.47,99.4,,,
678,04/27/19 03:35:49 AM,11.47,9.46,11.47,99.4,,,
679,04/27/19 03:45:49 AM,11.48,9.46,11.48,99.5,,,
680,04/27/19 03:55:49 AM,11.47,9.46,11.47,99.4,,,
681,04/27/19 04:05:49 AM,11.47,9.46,11.47,99.4,,,
682,04/27/19 04:15:49 AM,11.47,9.44,11.47,99.4,,,
683,04/27/19 04:25:49 AM,11.46,9.44,11.46,99.3,,,
684,04/27/19 04:35:49 AM,11.48,9.42,11.48,99.4,,,
685,04/27/19 04:45:49 AM,11.48,9.42,11.48,99.4,,,
686,04/27/19 04:55:49 AM,11.48,9.42,11.48,99.4,,,
687,04/27/19 05:05:49 AM,11.48,9.40,11.48,99.3,,,
688,04/27/19 05:15:49 AM,11.47,9.40,11.47,99.3,,,
689,04/27/19 05:25:49 AM,11.48,9.40,11.48,99.3,,,
690,04/27/19 05:35:49 AM,11.49,9.40,11.49,99.4,,,
691,04/27/19 05:45:49 AM,11.48,9.38,11.48,99.3,,,
692,04/27/19 05:55:49 AM,11.49,9.38,11.49,99.4,,,
693,04/27/19 06:05:49 AM,11.48,9.38,11.48,99.3,,,
694,04/27/19 06:15:49 AM,11.47,9.38,11.47,99.2,,,
695,04/27/19 06:25:49 AM,11.48,9.38,11.48,99.3,,,
696,04/27/19 06:35:49 AM,11.48,9.38,11.48,99.3,,,
697,04/27/19 06:45:49 AM,11.49,9.38,11.49,99.4,,,
698,04/27/19 06:55:49 AM,11.49,9.38,11.49,99.4,,,
699,04/27/19 07:05:49 AM,11.48,9.38,11.48,99.3,,,
700,04/27/19 07:15:49 AM,11.49,9.38,11.49,99.4,,,
701,04/27/19 07:25:49 AM,11.50,9.38,11.50,99.5,,,
702,04/27/19 07:35:49 AM,11.50,9.40,11.50,99.5,,,
703,04/27/19 07:45:49 AM,11.52,9.40,11.52,99.7,,,
704,04/27/19 07:55:49 AM,11.50,9.42,11.50,99.6,,,
705,04/27/19 08:05:49 AM,11.50,9.44,11.50,99.6,,,
706,04/27/19 08:15:49 AM,11.50,9.44,11.50,99.6,,,
707,04/27/19 08:25:49 AM,11.49,9.46,11.49,99.6,,,
708,04/27/19 08:35:49 AM,11.50,9.46,11.50,99.7,,,
709,04/27/19 08:45:49 AM,11.48,9.46,11.48,99.5,,,
710,04/27/19 08:55:49 AM,11.49,9.46,11.49,99.6,,,
711,04/27/19 09:05:49 AM,11.48,9.46,11.48,99.5,,,
712,04/27/19 09:15:49 AM,11.48,9.46,11.48,99.5,,,
713,04/27/19 09:25:49 AM,11.48,9.46,11.48,99.5,,,
714,04/27/19 09:35:49 AM,11.48,9.46,11.48,99.5,,,
715,04/27/19 09:45:49 AM,11.49,9.46,11.49,99.6,,,
716,04/27/19 09:55:49 AM,11.48,9.46,11.48,99.5,,,
717,04/27/19 10:05:49 AM,11.48,9.46,11.48,99.5,,,
718,04/27/19 10:15:49 AM,11.48,9.46,11.48,99.5,,,
719,04/27/19 10:25:49 AM,11.48,9.46,11.48,99.5,,,
720,04/27/19 10:35:49 AM,11.48,9.46,11.48,99.5,,,
721,04/27/19 10:45:49 AM,11.48,9.46,11.48,99.5,,,
722,04/27/19 10:55:49 AM,11.48,9.46,11.48,99.5,,,
723,04/27/19 11:05:49 AM,11.47,9.46,11.47,99.4,,,
724,04/27/19 11:15:49 AM,11.48,9.46,11.48,99.5,,,
725,04/27/19 11:25:49 AM,11.48,9.46,11.48,99.5,,,
726,04/27/19 11:35:49 AM,11.48,9.46,11.48,99.5,,,
727,04/27/19 11:45:49 AM,11.49,9.46,11.49,99.6,,,
728,04/27/19 11:55:49 AM,11.49,9.48,11.49,99.6,,,
729,04/27/19 12:05:49 PM,11.47,9.48,11.47,99.4,,,
730,04/27/19 12:15:49 PM,11.48,9.48,11.48,99.5,,,
731,04/27/19 12:25:49 PM,11.47,9.48,11.47,99.4,,,
732,04/27/19 12:35:49 PM,11.47,9.48,11.47,99.4,,,
733,04/27/19 12:45:49 PM,11.48,9.48,11.48,99.5,,,
734,04/27/19 12:55:49 PM,11.47,9.48,11.47,99.4,,,
735,04/27/19 01:05:49 PM,11.46,9.50,11.46,99.4,,,
736,04/27/19 01:15:49 PM,11.47,9.50,11.47,99.5,,,
737,04/27/19 01:25:49 PM,11.46,9.50,11.46,99.4,,,
738,04/27/19 01:35:49 PM,11.46,9.50,11.46,99.4,,,
739,04/27/19 01:45:49 PM,11.46,9.50,11.46,99.4,,,
740,04/27/19 01:55:49 PM,11.46,9.50,11.46,99.4,,,
741,04/27/19 02:05:49 PM,11.47,9.52,11.47,99.5,,,
742,04/27/19 02:15:49 PM,11.47,9.52,11.47,99.5,,,
