#,"Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)"
140,2/26/19 9:15,11.63,8.44,,
141,2/26/19 9:25,11.63,8.44,,
142,2/26/19 9:35,11.63,8.46,,
143,2/26/19 9:45,11.63,8.46,,
144,2/26/19 9:55,11.64,8.46,,
145,2/26/19 10:05,11.61,8.46,,
146,2/26/19 10:15,11.58,8.48,,
147,2/26/19 10:25,11.55,8.48,,
148,2/26/19 10:35,11.52,8.5,,
149,2/26/19 10:45,11.51,8.5,,
150,2/26/19 10:55,11.49,8.52,,
151,2/26/19 11:05,11.48,8.52,,
152,2/26/19 11:15,11.48,8.54,,
153,2/26/19 11:25,11.46,8.54,,
154,2/26/19 11:35,11.46,8.54,,
155,2/26/19 11:45,11.46,8.56,,
156,2/26/19 11:55,11.45,8.56,,
157,2/26/19 12:05,11.46,8.56,,
158,2/26/19 12:15,11.45,8.58,,
159,2/26/19 12:25,11.47,8.58,,
160,2/26/19 12:35,11.48,8.6,,
161,2/26/19 12:45,11.5,8.6,,
162,2/26/19 12:55,11.51,8.6,,
163,2/26/19 13:05,11.53,8.6,,
164,2/26/19 13:15,11.53,8.62,,
165,2/26/19 13:25,11.53,8.62,,
166,2/26/19 13:35,11.54,8.62,,
167,2/26/19 13:45,11.55,8.62,,
168,2/26/19 13:55,11.56,8.62,,
169,2/26/19 14:05,11.56,8.62,,
170,2/26/19 14:15,11.58,8.58,,
171,2/26/19 14:25,11.63,8.52,,
172,2/26/19 14:35,11.66,8.46,,
173,2/26/19 14:45,11.71,8.4,,
174,2/26/19 14:55,11.77,8.32,,
175,2/26/19 15:05,11.8,8.26,,
176,2/26/19 15:15,11.83,8.2,,
177,2/26/19 15:25,11.86,8.16,,
178,2/26/19 15:35,11.87,8.12,,
179,2/26/19 15:45,11.87,8.1,,
180,2/26/19 15:55,11.87,8.08,,
181,2/26/19 16:05,11.87,8.06,,
182,2/26/19 16:15,11.86,8.06,,
183,2/26/19 16:25,11.85,8.08,,
184,2/26/19 16:35,11.83,8.08,,
185,2/26/19 16:45,11.81,8.12,,
186,2/26/19 16:55,11.79,8.16,,
187,2/26/19 17:05,11.76,8.2,,
188,2/26/19 17:15,11.73,8.24,,
189,2/26/19 17:25,11.71,8.28,,
190,2/26/19 17:35,11.7,8.32,,
