"Plot Title: UA-002-64Temp/LightLogger2_CrabWAll"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20454915, SEN S/N: 20454915)","Intensity, lum/ft² (LGR S/N: 20454915, SEN S/N: 20454915)","Coupler Attached (LGR S/N: 20454915)","Stopped (LGR S/N: 20454915)","End Of File (LGR S/N: 20454915)"
762,03/09/19 04:17:52 PM,9.077,3.0,,,
763,03/09/19 04:27:52 PM,8.978,3.0,,,
764,03/09/19 04:37:52 PM,8.879,3.0,,,
765,03/09/19 04:47:52 PM,8.879,3.0,,,
766,03/09/19 04:57:52 PM,8.779,3.0,,,
767,03/09/19 05:07:52 PM,8.680,3.0,,,
768,03/09/19 05:17:52 PM,8.581,3.0,,,
769,03/09/19 05:27:52 PM,8.382,3.0,,,
770,03/09/19 05:37:52 PM,8.282,3.0,,,
771,03/09/19 05:47:52 PM,8.182,3.0,,,
772,03/09/19 05:57:52 PM,7.983,3.0,,,
773,03/09/19 06:07:52 PM,7.782,3.0,,,
774,03/09/19 06:17:52 PM,7.582,3.0,,,
775,03/09/19 06:27:52 PM,7.481,0.0,,,
776,03/09/19 06:37:52 PM,7.381,0.0,,,
777,03/09/19 06:47:52 PM,7.280,0.0,,,
778,03/09/19 06:57:52 PM,7.079,0.0,,,
779,03/09/19 07:07:52 PM,6.978,0.0,,,
780,03/09/19 07:17:52 PM,6.978,0.0,,,
781,03/09/19 07:27:52 PM,6.877,0.0,,,
782,03/09/19 07:37:52 PM,6.775,0.0,,,
783,03/09/19 07:47:52 PM,6.775,0.0,,,
784,03/09/19 07:57:52 PM,6.877,0.0,,,
785,03/09/19 08:07:52 PM,6.775,0.0,,,
786,03/09/19 08:17:52 PM,6.674,0.0,,,
787,03/09/19 08:27:52 PM,6.674,0.0,,,
788,03/09/19 08:37:52 PM,6.573,0.0,,,
789,03/09/19 08:47:52 PM,6.471,0.0,,,
790,03/09/19 08:57:52 PM,6.471,0.0,,,
791,03/09/19 09:07:52 PM,6.370,0.0,,,
792,03/09/19 09:17:52 PM,6.268,0.0,,,
793,03/09/19 09:27:52 PM,6.166,0.0,,,
794,03/09/19 09:37:52 PM,6.064,0.0,,,
795,03/09/19 09:47:52 PM,5.962,0.0,,,
796,03/09/19 09:57:52 PM,5.757,0.0,,,
797,03/09/19 10:07:52 PM,5.655,0.0,,,
798,03/09/19 10:17:52 PM,5.552,0.0,,,
799,03/09/19 10:27:52 PM,5.552,0.0,,,
800,03/09/19 10:37:52 PM,5.347,0.0,,,
801,03/09/19 10:47:52 PM,5.450,0.0,,,
802,03/09/19 10:57:52 PM,5.347,0.0,,,
803,03/09/19 11:07:52 PM,5.141,0.0,,,
804,03/09/19 11:17:52 PM,5.141,0.0,,,
805,03/09/19 11:27:52 PM,5.141,0.0,,,
806,03/09/19 11:37:52 PM,5.037,0.0,,,
807,03/09/19 11:47:52 PM,5.037,0.0,,,
808,03/09/19 11:57:52 PM,5.037,0.0,,,
809,03/10/19 12:07:52 AM,5.037,0.0,,,
810,03/10/19 12:17:52 AM,4.934,0.0,,,
811,03/10/19 12:27:52 AM,4.831,0.0,,,
812,03/10/19 12:37:52 AM,4.831,0.0,,,
813,03/10/19 12:47:52 AM,4.831,0.0,,,
814,03/10/19 12:57:52 AM,4.831,0.0,,,
815,03/10/19 01:07:52 AM,4.831,0.0,,,
816,03/10/19 01:17:52 AM,4.727,0.0,,,
817,03/10/19 01:27:52 AM,4.623,0.0,,,
818,03/10/19 01:37:52 AM,4.519,0.0,,,
819,03/10/19 01:47:52 AM,4.519,0.0,,,
820,03/10/19 01:57:52 AM,4.519,0.0,,,
821,03/10/19 02:07:52 AM,4.623,0.0,,,
822,03/10/19 02:17:52 AM,4.519,0.0,,,
823,03/10/19 02:27:52 AM,4.519,0.0,,,
824,03/10/19 02:37:52 AM,4.519,0.0,,,
825,03/10/19 02:47:52 AM,4.415,0.0,,,
826,03/10/19 02:57:52 AM,4.415,0.0,,,
827,03/10/19 03:07:52 AM,4.519,0.0,,,
828,03/10/19 03:17:52 AM,4.415,0.0,,,
829,03/10/19 03:27:52 AM,4.311,0.0,,,
830,03/10/19 03:37:52 AM,4.207,0.0,,,
831,03/10/19 03:47:52 AM,4.207,0.0,,,
832,03/10/19 03:57:52 AM,4.207,0.0,,,
833,03/10/19 04:07:52 AM,4.207,0.0,,,
834,03/10/19 04:17:52 AM,4.102,0.0,,,
835,03/10/19 04:27:52 AM,3.998,0.0,,,
836,03/10/19 04:37:52 AM,3.998,0.0,,,
837,03/10/19 04:47:52 AM,3.893,0.0,,,
838,03/10/19 04:57:52 AM,3.893,0.0,,,
839,03/10/19 05:07:52 AM,3.893,0.0,,,
840,03/10/19 05:17:52 AM,3.893,0.0,,,
841,03/10/19 05:27:52 AM,3.893,0.0,,,
842,03/10/19 05:37:52 AM,3.788,0.0,,,
843,03/10/19 05:47:52 AM,3.788,0.0,,,
844,03/10/19 05:57:52 AM,3.893,0.0,,,
845,03/10/19 06:07:52 AM,3.893,0.0,,,
846,03/10/19 06:17:52 AM,3.893,0.0,,,
847,03/10/19 06:27:52 AM,3.788,0.0,,,
848,03/10/19 06:37:52 AM,3.788,0.0,,,
849,03/10/19 06:47:52 AM,3.788,0.0,,,
850,03/10/19 06:57:52 AM,3.788,0.0,,,
851,03/10/19 07:07:52 AM,3.788,0.0,,,
852,03/10/19 07:17:52 AM,3.788,0.0,,,
853,03/10/19 07:27:52 AM,3.788,0.0,,,
854,03/10/19 07:37:52 AM,3.683,0.0,,,
855,03/10/19 07:47:52 AM,3.683,0.0,,,
856,03/10/19 07:57:52 AM,3.788,0.0,,,
857,03/10/19 08:07:52 AM,3.788,0.0,,,
858,03/10/19 08:17:52 AM,3.893,0.0,,,
859,03/10/19 08:27:52 AM,4.102,0.0,,,
860,03/10/19 08:37:52 AM,4.311,0.0,,,
861,03/10/19 08:47:52 AM,4.623,0.0,,,
862,03/10/19 08:57:52 AM,5.037,4.0,,,
863,03/10/19 09:07:52 AM,5.450,4.0,,,
864,03/10/19 09:17:52 AM,5.757,3.0,,,
865,03/10/19 09:27:52 AM,5.962,3.0,,,
866,03/10/19 09:37:52 AM,6.268,3.0,,,
867,03/10/19 09:47:52 AM,6.471,3.0,,,
868,03/10/19 09:57:52 AM,6.674,3.0,,,
869,03/10/19 10:07:52 AM,6.877,3.0,,,
870,03/10/19 10:17:52 AM,6.978,3.0,,,
871,03/10/19 10:27:52 AM,7.179,3.0,,,
872,03/10/19 10:37:52 AM,7.280,3.0,,,
873,03/10/19 10:47:52 AM,7.481,3.0,,,
874,03/10/19 10:57:52 AM,7.782,3.0,,,
875,03/10/19 11:07:52 AM,7.983,3.0,,,
876,03/10/19 11:17:52 AM,8.082,3.0,,,
877,03/10/19 11:27:52 AM,8.282,3.0,,,
878,03/10/19 11:37:52 AM,8.382,3.0,,,
879,03/10/19 11:47:52 AM,8.581,3.0,,,
880,03/10/19 11:57:52 AM,8.879,3.0,,,
881,03/10/19 12:07:52 PM,9.176,3.0,,,
882,03/10/19 12:17:52 PM,9.472,3.0,,,
883,03/10/19 12:27:52 PM,9.571,3.0,,,
884,03/10/19 12:37:52 PM,9.866,3.0,,,
885,03/10/19 12:47:52 PM,10.063,3.0,,,
886,03/10/19 12:57:52 PM,10.259,3.0,,,
887,03/10/19 01:07:52 PM,10.455,3.0,,,
888,03/10/19 01:17:52 PM,10.553,3.0,,,
889,03/10/19 01:27:52 PM,10.651,3.0,,,
890,03/10/19 01:37:52 PM,10.553,3.0,,,
891,03/10/19 01:47:52 PM,10.748,3.0,,,
892,03/10/19 01:57:52 PM,11.041,3.0,,,
893,03/10/19 02:07:52 PM,11.431,3.0,,,
894,03/10/19 02:17:52 PM,11.722,3.0,,,
895,03/10/19 02:27:52 PM,11.916,3.0,,,
896,03/10/19 02:37:52 PM,12.013,3.0,,,
897,03/10/19 02:47:52 PM,12.013,3.0,,,
898,03/10/19 02:57:52 PM,12.110,3.0,,,
899,03/10/19 03:07:52 PM,12.207,3.0,,,
900,03/10/19 03:17:52 PM,12.013,3.0,,,
901,03/10/19 03:27:52 PM,11.819,3.0,,,
902,03/10/19 03:37:52 PM,11.431,3.0,,,
903,03/10/19 03:47:52 PM,11.139,3.0,,,
904,03/10/19 03:57:52 PM,10.944,3.0,,,
905,03/10/19 04:07:52 PM,10.846,3.0,,,
906,03/10/19 04:17:52 PM,10.748,3.0,,,
907,03/10/19 04:27:52 PM,10.553,3.0,,,
908,03/10/19 04:37:52 PM,10.455,3.0,,,
909,03/10/19 04:47:52 PM,10.259,3.0,,,
910,03/10/19 04:57:52 PM,10.161,3.0,,,
911,03/10/19 05:07:52 PM,10.259,3.0,,,
912,03/10/19 05:17:52 PM,10.357,3.0,,,
913,03/10/19 05:27:52 PM,10.259,3.0,,,
914,03/10/19 05:37:52 PM,9.965,3.0,,,
915,03/10/19 05:47:52 PM,9.768,3.0,,,
916,03/10/19 05:57:52 PM,9.571,3.0,,,
917,03/10/19 06:07:52 PM,9.373,3.0,,,
918,03/10/19 06:17:52 PM,8.978,3.0,,,
919,03/10/19 06:27:52 PM,8.680,0.0,,,
920,03/10/19 06:37:52 PM,8.481,0.0,,,
921,03/10/19 06:47:52 PM,8.382,0.0,,,
922,03/10/19 06:57:52 PM,8.182,0.0,,,
923,03/10/19 07:07:52 PM,7.983,0.0,,,
924,03/10/19 07:17:52 PM,7.782,0.0,,,
925,03/10/19 07:27:52 PM,7.582,0.0,,,
926,03/10/19 07:37:52 PM,7.381,0.0,,,
927,03/10/19 07:47:52 PM,7.280,0.0,,,
928,03/10/19 07:57:52 PM,7.079,0.0,,,
929,03/10/19 08:07:52 PM,6.877,0.0,,,
930,03/10/19 08:17:52 PM,6.775,0.0,,,
931,03/10/19 08:27:52 PM,6.674,0.0,,,
932,03/10/19 08:37:52 PM,6.674,0.0,,,
933,03/10/19 08:47:52 PM,6.573,0.0,,,
934,03/10/19 08:57:52 PM,6.471,0.0,,,
935,03/10/19 09:07:52 PM,6.370,0.0,,,
936,03/10/19 09:17:52 PM,6.268,0.0,,,
937,03/10/19 09:27:52 PM,6.166,0.0,,,
938,03/10/19 09:37:52 PM,6.064,0.0,,,
939,03/10/19 09:47:52 PM,5.962,0.0,,,
940,03/10/19 09:57:52 PM,5.860,0.0,,,
941,03/10/19 10:07:52 PM,5.860,0.0,,,
942,03/10/19 10:17:52 PM,5.757,0.0,,,
943,03/10/19 10:27:52 PM,5.757,0.0,,,
944,03/10/19 10:37:52 PM,5.655,0.0,,,
945,03/10/19 10:47:52 PM,5.552,0.0,,,
946,03/10/19 10:57:52 PM,5.552,0.0,,,
947,03/10/19 11:07:52 PM,5.552,0.0,,,
948,03/10/19 11:17:52 PM,5.450,0.0,,,
949,03/10/19 11:27:52 PM,5.450,0.0,,,
950,03/10/19 11:37:52 PM,5.450,0.0,,,
951,03/10/19 11:47:52 PM,5.450,0.0,,,
952,03/10/19 11:57:52 PM,5.552,0.0,,,
953,03/11/19 12:07:52 AM,5.450,0.0,,,
954,03/11/19 12:17:52 AM,5.347,0.0,,,
955,03/11/19 12:27:52 AM,5.347,0.0,,,
956,03/11/19 12:37:52 AM,5.347,0.0,,,
957,03/11/19 12:47:52 AM,5.244,0.0,,,
958,03/11/19 12:57:52 AM,5.141,0.0,,,
959,03/11/19 01:07:52 AM,5.141,0.0,,,
960,03/11/19 01:17:52 AM,5.141,0.0,,,
961,03/11/19 01:27:52 AM,5.141,0.0,,,
962,03/11/19 01:37:52 AM,5.037,0.0,,,
963,03/11/19 01:47:52 AM,5.037,0.0,,,
964,03/11/19 01:57:52 AM,5.037,0.0,,,
965,03/11/19 02:07:52 AM,4.934,0.0,,,
966,03/11/19 02:17:52 AM,4.934,0.0,,,
967,03/11/19 02:27:52 AM,4.831,0.0,,,
968,03/11/19 02:37:52 AM,4.831,0.0,,,
969,03/11/19 02:47:52 AM,4.831,0.0,,,
970,03/11/19 02:57:52 AM,4.727,0.0,,,
971,03/11/19 03:07:52 AM,4.727,0.0,,,
972,03/11/19 03:17:52 AM,4.831,0.0,,,
973,03/11/19 03:27:52 AM,4.831,0.0,,,
974,03/11/19 03:37:52 AM,4.934,0.0,,,
975,03/11/19 03:47:52 AM,5.037,0.0,,,
976,03/11/19 03:57:52 AM,5.141,0.0,,,
977,03/11/19 04:07:52 AM,5.244,0.0,,,
978,03/11/19 04:17:52 AM,5.347,0.0,,,
979,03/11/19 04:27:52 AM,5.347,0.0,,,
980,03/11/19 04:37:52 AM,5.347,0.0,,,
981,03/11/19 04:47:52 AM,5.244,0.0,,,
982,03/11/19 04:57:52 AM,5.141,0.0,,,
983,03/11/19 05:07:52 AM,5.141,0.0,,,
984,03/11/19 05:17:52 AM,5.141,0.0,,,
985,03/11/19 05:27:52 AM,5.141,0.0,,,
986,03/11/19 05:37:52 AM,5.141,0.0,,,
987,03/11/19 05:47:52 AM,5.037,0.0,,,
988,03/11/19 05:57:52 AM,4.934,0.0,,,
989,03/11/19 06:07:52 AM,4.831,0.0,,,
990,03/11/19 06:17:52 AM,4.934,0.0,,,
991,03/11/19 06:27:52 AM,4.934,0.0,,,
992,03/11/19 06:37:52 AM,5.037,0.0,,,
993,03/11/19 06:47:52 AM,5.244,0.0,,,
994,03/11/19 06:57:52 AM,5.244,0.0,,,
995,03/11/19 07:07:52 AM,5.347,0.0,,,
996,03/11/19 07:17:52 AM,5.962,2.0,,,
997,03/11/19 07:19:09 AM,,,Logged,,
998,03/11/19 07:19:12 AM,,,,Logged,Logged
