"Plot Title: SalmonShedLight/TempLogger_ChaseCorner"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20454914, SEN S/N: 20454914)","Intensity, lum/ft² (LGR S/N: 20454914, SEN S/N: 20454914)","Coupler Attached (LGR S/N: 20454914)","Coupler Detached (LGR S/N: 20454914)","Stopped (LGR S/N: 20454914)","End Of File (LGR S/N: 20454914)"
658,12/01/18 02:48:55 AM,8.182,0.0,,,,
659,12/01/18 02:58:55 AM,8.182,0.0,,,,
660,12/01/18 03:08:55 AM,8.282,0.0,,,,
661,12/01/18 03:18:55 AM,8.382,0.0,,,,
662,12/01/18 03:28:55 AM,8.382,0.0,,,,
663,12/01/18 03:38:55 AM,8.382,0.0,,,,
664,12/01/18 03:48:55 AM,8.382,0.0,,,,
665,12/01/18 03:58:55 AM,8.382,0.0,,,,
666,12/01/18 04:08:55 AM,8.182,0.0,,,,
667,12/01/18 04:18:55 AM,8.182,0.0,,,,
668,12/01/18 04:28:55 AM,8.282,0.0,,,,
669,12/01/18 04:38:55 AM,8.382,0.0,,,,
670,12/01/18 04:48:55 AM,8.282,0.0,,,,
671,12/01/18 04:58:55 AM,8.182,0.0,,,,
672,12/01/18 05:08:55 AM,8.082,0.0,,,,
673,12/01/18 05:18:55 AM,7.983,0.0,,,,
674,12/01/18 05:28:55 AM,7.983,0.0,,,,
675,12/01/18 05:38:55 AM,7.983,0.0,,,,
676,12/01/18 05:48:55 AM,8.082,0.0,,,,
677,12/01/18 05:58:55 AM,8.182,0.0,,,,
678,12/01/18 06:08:55 AM,8.182,0.0,,,,
679,12/01/18 06:18:55 AM,8.282,0.0,,,,
680,12/01/18 06:28:55 AM,8.382,0.0,,,,
681,12/01/18 06:38:55 AM,8.382,0.0,,,,
682,12/01/18 06:48:55 AM,8.282,0.0,,,,
683,12/01/18 06:58:55 AM,8.082,0.0,,,,
684,12/01/18 07:08:55 AM,7.983,0.0,,,,
685,12/01/18 07:18:55 AM,7.882,0.0,,,,
686,12/01/18 07:28:55 AM,7.782,0.0,,,,
687,12/01/18 07:38:55 AM,7.682,0.0,,,,
688,12/01/18 07:48:55 AM,7.582,0.0,,,,
689,12/01/18 07:58:55 AM,7.582,0.0,,,,
690,12/01/18 08:08:55 AM,7.481,0.0,,,,
691,12/01/18 08:18:55 AM,7.481,0.0,,,,
692,12/01/18 08:28:55 AM,7.481,1.0,,,,
693,12/01/18 08:38:55 AM,7.582,2.0,,,,
694,12/01/18 08:48:55 AM,7.682,2.0,,,,
695,12/01/18 08:58:55 AM,7.782,2.0,,,,
696,12/01/18 09:08:55 AM,7.782,2.0,,,,
697,12/01/18 09:18:55 AM,7.882,2.0,,,,
698,12/01/18 09:28:55 AM,7.983,2.0,,,,
699,12/01/18 09:38:55 AM,8.082,2.0,,,,
700,12/01/18 09:48:55 AM,8.182,2.0,,,,
701,12/01/18 09:58:55 AM,8.282,2.0,,,,
702,12/01/18 10:08:55 AM,8.382,2.0,,,,
703,12/01/18 10:18:55 AM,8.581,2.0,,,,
704,12/01/18 10:28:55 AM,8.779,2.0,,,,
705,12/01/18 10:38:55 AM,8.879,2.0,,,,
706,12/01/18 10:48:55 AM,8.978,2.0,,,,
707,12/01/18 10:58:55 AM,9.275,2.0,,,,
708,12/01/18 11:08:55 AM,9.373,2.0,,,,
709,12/01/18 11:18:55 AM,9.373,2.0,,,,
710,12/01/18 11:28:55 AM,9.373,2.0,,,,
711,12/01/18 11:38:55 AM,9.176,2.0,,,,
712,12/01/18 11:48:55 AM,9.275,2.0,,,,
713,12/01/18 11:58:55 AM,9.472,2.0,,,,
714,12/01/18 12:08:55 PM,9.669,2.0,,,,
715,12/01/18 12:18:55 PM,9.866,2.0,,,,
716,12/01/18 12:28:55 PM,9.965,3.0,,,,
717,12/01/18 12:38:55 PM,10.063,2.0,,,,
718,12/01/18 12:48:55 PM,10.161,2.0,,,,
719,12/01/18 12:58:55 PM,10.259,2.0,,,,
720,12/01/18 01:08:55 PM,10.651,2.0,,,,
721,12/01/18 01:18:55 PM,11.139,3.0,,,,
722,12/01/18 01:28:55 PM,11.528,2.0,,,,
723,12/01/18 01:38:55 PM,11.431,2.0,,,,
724,12/01/18 01:48:55 PM,11.334,3.0,,,,
725,12/01/18 01:58:55 PM,11.431,3.0,,,,
726,12/01/18 02:08:55 PM,11.528,3.0,,,,
727,12/01/18 02:18:55 PM,11.528,2.0,,,,
728,12/01/18 02:28:55 PM,11.431,2.0,,,,
729,12/01/18 02:38:55 PM,11.334,2.0,,,,
730,12/01/18 02:48:55 PM,11.236,3.0,,,,
731,12/01/18 02:58:55 PM,11.334,3.0,,,,
732,12/01/18 03:08:55 PM,11.334,2.0,,,,
733,12/01/18 03:18:55 PM,11.334,2.0,,,,
734,12/01/18 03:28:55 PM,11.236,2.0,,,,
735,12/01/18 03:38:55 PM,11.139,2.0,,,,
736,12/01/18 03:48:55 PM,10.944,2.0,,,,
737,12/01/18 03:58:55 PM,10.846,2.0,,,,
738,12/01/18 04:08:55 PM,10.748,2.0,,,,
739,12/01/18 04:18:55 PM,10.651,2.0,,,,
740,12/01/18 04:28:55 PM,10.651,2.0,,,,
741,12/01/18 04:38:55 PM,10.455,0.0,,,,
742,12/01/18 04:48:55 PM,10.259,2.0,,,,
743,12/01/18 04:58:55 PM,10.063,1.0,,,,
744,12/01/18 05:08:55 PM,9.866,1.0,,,,
745,12/01/18 05:18:55 PM,9.768,1.0,,,,
746,12/01/18 05:28:55 PM,9.669,1.0,,,,
747,12/01/18 05:38:55 PM,9.669,1.0,,,,
748,12/01/18 05:48:55 PM,9.571,1.0,,,,
749,12/01/18 05:58:55 PM,9.472,1.0,,,,
750,12/01/18 06:08:55 PM,9.373,1.0,,,,
751,12/01/18 06:18:55 PM,9.275,2.0,,,,
752,12/01/18 06:28:55 PM,9.176,2.0,,,,
753,12/01/18 06:38:55 PM,8.978,1.0,,,,
754,12/01/18 06:48:55 PM,8.879,1.0,,,,
755,12/01/18 06:58:55 PM,8.779,1.0,,,,
756,12/01/18 07:08:55 PM,8.779,2.0,,,,
757,12/01/18 07:18:55 PM,8.779,1.0,,,,
758,12/01/18 07:28:55 PM,8.680,1.0,,,,
759,12/01/18 07:38:55 PM,8.680,1.0,,,,
760,12/01/18 07:48:55 PM,8.680,1.0,,,,
761,12/01/18 07:58:55 PM,8.779,1.0,,,,
762,12/01/18 08:08:55 PM,8.779,1.0,,,,
763,12/01/18 08:18:55 PM,8.879,1.0,,,,
764,12/01/18 08:28:55 PM,8.879,1.0,,,,
765,12/01/18 08:38:55 PM,8.879,1.0,,,,
766,12/01/18 08:48:55 PM,8.978,1.0,,,,
767,12/01/18 08:58:55 PM,9.077,1.0,,,,
768,12/01/18 09:08:55 PM,9.077,1.0,,,,
769,12/01/18 09:18:55 PM,9.077,1.0,,,,
770,12/01/18 09:28:55 PM,9.176,1.0,,,,
771,12/01/18 09:38:55 PM,9.176,1.0,,,,
772,12/01/18 09:48:55 PM,9.176,1.0,,,,
773,12/01/18 09:58:55 PM,9.176,1.0,,,,
774,12/01/18 10:08:55 PM,9.176,1.0,,,,
775,12/01/18 10:18:55 PM,9.176,1.0,,,,
776,12/01/18 10:28:55 PM,9.176,2.0,,,,
777,12/01/18 10:38:55 PM,9.077,1.0,,,,
778,12/01/18 10:48:55 PM,9.077,2.0,,,,
779,12/01/18 10:58:55 PM,9.077,1.0,,,,
780,12/01/18 11:08:55 PM,9.077,1.0,,,,
781,12/01/18 11:18:55 PM,9.077,1.0,,,,
782,12/01/18 11:28:55 PM,9.077,1.0,,,,
783,12/01/18 11:38:55 PM,9.077,1.0,,,,
784,12/01/18 11:48:55 PM,9.077,1.0,,,,
785,12/01/18 11:58:55 PM,9.077,1.0,,,,
786,12/02/18 12:08:55 AM,9.077,1.0,,,,
787,12/02/18 12:18:55 AM,9.077,1.0,,,,
788,12/02/18 12:28:55 AM,9.077,1.0,,,,
789,12/02/18 12:38:55 AM,9.077,1.0,,,,
790,12/02/18 12:48:55 AM,8.978,1.0,,,,
791,12/02/18 12:58:55 AM,8.879,1.0,,,,
792,12/02/18 01:08:55 AM,8.779,1.0,,,,
793,12/02/18 01:18:55 AM,8.779,1.0,,,,
794,12/02/18 01:28:55 AM,8.779,0.0,,,,
795,12/02/18 01:38:55 AM,8.779,0.0,,,,
796,12/02/18 01:48:55 AM,8.779,0.0,,,,
797,12/02/18 01:58:55 AM,8.680,0.0,,,,
798,12/02/18 02:08:55 AM,8.779,0.0,,,,
799,12/02/18 02:18:55 AM,8.779,0.0,,,,
800,12/02/18 02:28:55 AM,8.779,0.0,,,,
801,12/02/18 02:38:55 AM,8.779,0.0,,,,
802,12/02/18 02:48:55 AM,8.779,0.0,,,,
803,12/02/18 02:58:55 AM,8.879,0.0,,,,
804,12/02/18 03:08:55 AM,8.879,0.0,,,,
805,12/02/18 03:18:55 AM,8.879,0.0,,,,
806,12/02/18 03:28:55 AM,8.879,0.0,,,,
807,12/02/18 03:38:55 AM,8.879,0.0,,,,
808,12/02/18 03:48:55 AM,8.879,0.0,,,,
809,12/02/18 03:58:55 AM,8.779,0.0,,,,
810,12/02/18 04:08:55 AM,8.680,0.0,,,,
811,12/02/18 04:18:55 AM,8.581,0.0,,,,
812,12/02/18 04:28:55 AM,8.581,0.0,,,,
813,12/02/18 04:38:55 AM,8.581,0.0,,,,
814,12/02/18 04:48:55 AM,8.680,0.0,,,,
815,12/02/18 04:58:55 AM,8.680,0.0,,,,
816,12/02/18 05:08:55 AM,8.581,0.0,,,,
817,12/02/18 05:18:55 AM,8.581,0.0,,,,
818,12/02/18 05:28:55 AM,8.481,0.0,,,,
819,12/02/18 05:38:55 AM,8.382,0.0,,,,
820,12/02/18 05:48:55 AM,8.382,0.0,,,,
821,12/02/18 05:58:55 AM,8.282,0.0,,,,
822,12/02/18 06:08:55 AM,8.182,0.0,,,,
823,12/02/18 06:18:55 AM,8.182,0.0,,,,
824,12/02/18 06:28:55 AM,8.082,0.0,,,,
825,12/02/18 06:38:55 AM,7.983,0.0,,,,
826,12/02/18 06:48:55 AM,7.983,0.0,,,,
827,12/02/18 06:58:55 AM,7.983,0.0,,,,
828,12/02/18 07:08:55 AM,8.082,0.0,,,,
829,12/02/18 07:18:55 AM,8.082,0.0,,,,
830,12/02/18 07:28:55 AM,8.182,0.0,,,,
831,12/02/18 07:38:55 AM,8.182,0.0,,,,
832,12/02/18 07:48:55 AM,8.182,0.0,,,,
833,12/02/18 07:58:55 AM,8.182,0.0,,,,
834,12/02/18 08:08:55 AM,8.282,0.0,,,,
835,12/02/18 08:18:55 AM,8.282,0.0,,,,
836,12/02/18 08:28:55 AM,8.282,2.0,,,,
837,12/02/18 08:38:55 AM,8.382,2.0,,,,
838,12/02/18 08:48:55 AM,8.382,2.0,,,,
839,12/02/18 08:58:55 AM,8.382,2.0,,,,
840,12/02/18 09:08:55 AM,8.481,2.0,,,,
841,12/02/18 09:18:55 AM,8.581,2.0,,,,
842,12/02/18 09:28:55 AM,8.680,2.0,,,,
843,12/02/18 09:38:55 AM,8.779,2.0,,,,
844,12/02/18 09:48:55 AM,8.879,2.0,,,,
845,12/02/18 09:58:55 AM,9.077,2.0,,,,
846,12/02/18 10:08:55 AM,9.176,2.0,,,,
847,12/02/18 10:18:55 AM,9.373,2.0,,,,
848,12/02/18 10:28:55 AM,9.373,2.0,,,,
849,12/02/18 10:38:55 AM,9.472,2.0,,,,
850,12/02/18 10:48:55 AM,9.571,2.0,,,,
851,12/02/18 10:58:55 AM,9.669,2.0,,,,
852,12/02/18 11:08:55 AM,9.768,3.0,,,,
853,12/02/18 11:18:55 AM,9.768,2.0,,,,
854,12/02/18 11:28:55 AM,9.866,2.0,,,,
855,12/02/18 11:38:55 AM,9.965,2.0,,,,
856,12/02/18 11:48:55 AM,10.063,2.0,,,,
857,12/02/18 11:58:55 AM,10.161,2.0,,,,
858,12/02/18 12:08:55 PM,10.161,2.0,,,,
859,12/02/18 12:18:55 PM,10.161,2.0,,,,
860,12/02/18 12:28:55 PM,10.259,2.0,,,,
861,12/02/18 12:38:55 PM,10.161,3.0,,,,
862,12/02/18 12:48:55 PM,10.161,2.0,,,,
863,12/02/18 12:58:55 PM,10.161,2.0,,,,
864,12/02/18 01:08:55 PM,10.063,2.0,,,,
865,12/02/18 01:18:55 PM,10.063,2.0,,,,
866,12/02/18 01:28:55 PM,10.063,2.0,,,,
867,12/02/18 01:38:55 PM,10.063,2.0,,,,
868,12/02/18 01:48:55 PM,9.965,2.0,,,,
869,12/02/18 01:58:55 PM,9.965,3.0,,,,
870,12/02/18 02:08:55 PM,9.866,2.0,,,,
871,12/02/18 02:18:55 PM,9.768,2.0,,,,
872,12/02/18 02:28:55 PM,9.768,2.0,,,,
873,12/02/18 02:38:55 PM,9.866,2.0,,,,
874,12/02/18 02:48:55 PM,9.965,2.0,,,,
875,12/02/18 02:58:55 PM,10.063,3.0,,,,
876,12/02/18 03:08:55 PM,10.161,2.0,,,,
877,12/02/18 03:18:55 PM,10.259,2.0,,,,
878,12/02/18 03:28:55 PM,10.357,3.0,,,,
879,12/02/18 03:38:55 PM,10.357,2.0,,,,
880,12/02/18 03:48:55 PM,10.161,2.0,,,,
881,12/02/18 03:58:55 PM,10.063,2.0,,,,
882,12/02/18 04:08:55 PM,10.063,2.0,,,,
883,12/02/18 04:18:55 PM,9.965,3.0,,,,
884,12/02/18 04:28:55 PM,9.965,2.0,,,,
885,12/02/18 04:38:55 PM,9.965,0.0,,,,
886,12/02/18 04:48:55 PM,9.768,1.0,,,,
887,12/02/18 04:58:55 PM,9.571,2.0,,,,
888,12/02/18 05:08:55 PM,9.472,1.0,,,,
889,12/02/18 05:18:55 PM,9.373,2.0,,,,
890,12/02/18 05:28:55 PM,9.275,1.0,,,,
891,12/02/18 05:38:55 PM,9.275,1.0,,,,
892,12/02/18 05:48:55 PM,9.176,1.0,,,,
893,12/02/18 05:58:55 PM,9.077,1.0,,,,
894,12/02/18 06:08:55 PM,8.978,1.0,,,,
895,12/02/18 06:18:55 PM,8.879,2.0,,,,
896,12/02/18 06:28:55 PM,8.779,2.0,,,,
897,12/02/18 06:38:55 PM,8.581,1.0,,,,
898,12/02/18 06:48:55 PM,8.581,1.0,,,,
899,12/02/18 06:58:55 PM,8.382,1.0,,,,
900,12/02/18 07:08:55 PM,8.282,1.0,,,,
901,12/02/18 07:18:55 PM,8.182,2.0,,,,
902,12/02/18 07:28:55 PM,7.983,2.0,,,,
903,12/02/18 07:38:55 PM,7.882,1.0,,,,
904,12/02/18 07:48:55 PM,7.782,1.0,,,,
905,12/02/18 07:58:55 PM,7.782,2.0,,,,
906,12/02/18 08:08:55 PM,7.882,2.0,,,,
907,12/02/18 08:18:55 PM,7.782,1.0,,,,
908,12/02/18 08:28:55 PM,7.682,1.0,,,,
909,12/02/18 08:38:55 PM,7.782,1.0,,,,
910,12/02/18 08:48:55 PM,7.882,2.0,,,,
911,12/02/18 08:58:55 PM,8.082,1.0,,,,
912,12/02/18 09:08:55 PM,8.182,1.0,,,,
913,12/02/18 09:18:55 PM,8.082,2.0,,,,
914,12/02/18 09:28:55 PM,7.882,2.0,,,,
915,12/02/18 09:38:55 PM,7.882,1.0,,,,
916,12/02/18 09:48:55 PM,7.782,1.0,,,,
917,12/02/18 09:58:55 PM,7.682,2.0,,,,
918,12/02/18 10:08:55 PM,7.782,1.0,,,,
919,12/02/18 10:18:55 PM,7.682,2.0,,,,
920,12/02/18 10:28:55 PM,7.481,1.0,,,,
921,12/02/18 10:38:55 PM,7.381,1.0,,,,
922,12/02/18 10:48:55 PM,7.280,2.0,,,,
923,12/02/18 10:58:55 PM,7.079,2.0,,,,
924,12/02/18 11:08:55 PM,7.079,1.0,,,,
925,12/02/18 11:18:55 PM,6.978,1.0,,,,
926,12/02/18 11:28:55 PM,6.877,1.0,,,,
927,12/02/18 11:38:55 PM,6.775,1.0,,,,
928,12/02/18 11:48:55 PM,6.775,1.0,,,,
929,12/02/18 11:58:55 PM,6.775,1.0,,,,
930,12/03/18 12:08:55 AM,6.877,1.0,,,,
931,12/03/18 12:18:55 AM,6.877,1.0,,,,
932,12/03/18 12:28:55 AM,6.877,2.0,,,,
933,12/03/18 12:38:55 AM,6.877,1.0,,,,
934,12/03/18 12:48:55 AM,6.877,1.0,,,,
935,12/03/18 12:58:55 AM,6.978,1.0,,,,
936,12/03/18 01:08:55 AM,6.978,1.0,,,,
937,12/03/18 01:18:55 AM,6.978,1.0,,,,
938,12/03/18 01:28:55 AM,7.079,0.0,,,,
939,12/03/18 01:38:55 AM,7.179,0.0,,,,
940,12/03/18 01:48:55 AM,7.179,0.0,,,,
941,12/03/18 01:58:55 AM,7.079,0.0,,,,
942,12/03/18 02:08:55 AM,7.179,0.0,,,,
943,12/03/18 02:18:55 AM,7.280,0.0,,,,
944,12/03/18 02:28:55 AM,7.179,0.0,,,,
945,12/03/18 02:38:55 AM,7.079,0.0,,,,
946,12/03/18 02:48:55 AM,7.079,0.0,,,,
947,12/03/18 02:58:55 AM,6.775,0.0,,,,
948,12/03/18 03:08:55 AM,6.573,0.0,,,,
949,12/03/18 03:18:55 AM,6.471,0.0,,,,
950,12/03/18 03:28:55 AM,6.370,0.0,,,,
951,12/03/18 03:38:55 AM,6.268,0.0,,,,
952,12/03/18 03:48:55 AM,6.064,0.0,,,,
953,12/03/18 03:58:55 AM,5.962,0.0,,,,
954,12/03/18 04:08:55 AM,6.064,0.0,,,,
955,12/03/18 04:18:55 AM,6.268,0.0,,,,
956,12/03/18 04:28:55 AM,6.370,0.0,,,,
957,12/03/18 04:38:55 AM,6.471,0.0,,,,
958,12/03/18 04:48:55 AM,6.471,0.0,,,,
959,12/03/18 04:58:55 AM,6.573,0.0,,,,
960,12/03/18 05:08:55 AM,6.573,0.0,,,,
961,12/03/18 05:18:55 AM,6.573,0.0,,,,
962,12/03/18 05:28:55 AM,6.573,0.0,,,,
963,12/03/18 05:38:55 AM,6.573,0.0,,,,
964,12/03/18 05:48:55 AM,6.471,0.0,,,,
965,12/03/18 05:58:55 AM,6.370,0.0,,,,
966,12/03/18 06:08:55 AM,6.370,0.0,,,,
967,12/03/18 06:18:55 AM,6.268,0.0,,,,
968,12/03/18 06:28:55 AM,6.166,0.0,,,,
969,12/03/18 06:38:55 AM,5.962,0.0,,,,
970,12/03/18 06:48:55 AM,5.860,0.0,,,,
971,12/03/18 06:58:55 AM,5.860,0.0,,,,
972,12/03/18 07:08:55 AM,5.860,0.0,,,,
973,12/03/18 07:18:55 AM,5.757,0.0,,,,
974,12/03/18 07:28:55 AM,5.655,0.0,,,,
975,12/03/18 07:38:55 AM,5.655,0.0,,,,
976,12/03/18 07:48:55 AM,5.552,0.0,,,,
977,12/03/18 07:58:55 AM,5.552,0.0,,,,
978,12/03/18 08:08:55 AM,5.552,0.0,,,,
979,12/03/18 08:18:55 AM,5.450,0.0,,,,
980,12/03/18 08:28:55 AM,5.450,2.0,,,,
981,12/03/18 08:38:55 AM,5.450,2.0,,,,
982,12/03/18 08:48:55 AM,5.552,2.0,,,,
983,12/03/18 08:58:55 AM,5.552,2.0,,,,
984,12/03/18 09:08:55 AM,5.655,2.0,,,,
985,12/03/18 09:18:55 AM,5.655,5.0,,,,
986,12/03/18 09:28:55 AM,5.655,4.0,,,,
987,12/03/18 09:38:55 AM,5.655,5.0,,,,
988,12/03/18 09:48:55 AM,5.860,5.0,,,,
989,12/03/18 09:58:55 AM,6.268,5.0,,,,
990,12/03/18 10:08:55 AM,6.674,5.0,,,,
991,12/03/18 10:18:55 AM,6.775,4.0,,,,
992,12/03/18 10:28:55 AM,6.775,5.0,,,,
993,12/03/18 10:38:55 AM,6.775,5.0,,,,
994,12/03/18 10:48:55 AM,6.775,5.0,,,,
995,12/03/18 10:58:55 AM,6.775,4.0,,,,
996,12/03/18 11:08:55 AM,6.775,5.0,,,,
997,12/03/18 11:18:55 AM,6.877,5.0,,,,
998,12/03/18 11:28:55 AM,6.978,4.0,,,,
999,12/03/18 11:38:55 AM,7.079,5.0,,,,
1000,12/03/18 11:48:55 AM,7.179,4.0,,,,
1001,12/03/18 11:58:55 AM,7.280,5.0,,,,
1002,12/03/18 12:08:55 PM,7.280,5.0,,,,
1003,12/03/18 12:18:55 PM,7.280,5.0,,,,
1004,12/03/18 12:28:55 PM,7.481,5.0,,,,
1005,12/03/18 12:38:55 PM,7.782,5.0,,,,
1006,12/03/18 12:48:55 PM,7.882,5.0,,,,
1007,12/03/18 12:58:55 PM,7.882,4.0,,,,
1008,12/03/18 01:01:59 PM,,,Logged,,,
1009,12/03/18 01:02:08 PM,,,,Logged,,
1010,12/03/18 01:02:16 PM,,,Logged,,,
1011,12/03/18 01:02:20 PM,,,,,Logged,Logged
