"Plot Title: 20432185_TidbiTv2_LOGGER1"
"#","Date Time, GMT-07:00","Avg: Temperature, °C (LGR S/N: 20432185)","Coupler Detached (LGR S/N: 20432185)","Coupler Attached (LGR S/N: 20432185)","Stopped (LGR S/N: 20432185)","End Of File (LGR S/N: 20432185)"
123,11/27/18 09:14:00 AM,11.516,,,,
124,11/27/18 09:24:00 AM,11.516,,,,
125,11/27/18 09:34:00 AM,11.516,,,,
126,11/27/18 09:44:00 AM,11.516,,,,
127,11/27/18 09:54:00 AM,11.516,,,,
128,11/27/18 10:04:00 AM,11.540,,,,
129,11/27/18 10:14:00 AM,11.540,,,,
130,11/27/18 10:24:00 AM,11.540,,,,
131,11/27/18 10:34:00 AM,11.540,,,,
132,11/27/18 10:44:00 AM,11.540,,,,
133,11/27/18 10:54:00 AM,11.540,,,,
134,11/27/18 11:04:00 AM,11.540,,,,
135,11/27/18 11:14:00 AM,11.565,,,,
136,11/27/18 11:24:00 AM,11.565,,,,
137,11/27/18 11:34:00 AM,11.565,,,,
138,11/27/18 11:44:00 AM,11.589,,,,
139,11/27/18 11:54:00 AM,11.589,,,,
140,11/27/18 12:04:00 PM,11.613,,,,
141,11/27/18 12:14:00 PM,11.613,,,,
142,11/27/18 12:24:00 PM,11.637,,,,
143,11/27/18 12:34:00 PM,11.637,,,,
144,11/27/18 12:44:00 PM,11.637,,,,
145,11/27/18 12:54:00 PM,11.662,,,,
146,11/27/18 01:04:00 PM,11.662,,,,
147,11/27/18 01:14:00 PM,11.686,,,,
148,11/27/18 01:24:00 PM,11.686,,,,
149,11/27/18 01:34:00 PM,11.686,,,,
150,11/27/18 01:44:00 PM,11.686,,,,
151,11/27/18 01:54:00 PM,11.686,,,,
152,11/27/18 02:04:00 PM,11.686,,,,
153,11/27/18 02:14:00 PM,11.686,,,,
154,11/27/18 02:24:00 PM,11.686,,,,
155,11/27/18 02:34:00 PM,11.686,,,,
156,11/27/18 02:44:00 PM,11.662,,,,
157,11/27/18 02:54:00 PM,11.662,,,,
158,11/27/18 03:04:00 PM,11.662,,,,
159,11/27/18 03:14:00 PM,11.637,,,,
160,11/27/18 03:24:00 PM,11.637,,,,
161,11/27/18 03:34:00 PM,11.637,,,,
162,11/27/18 03:44:00 PM,11.613,,,,
163,11/27/18 03:54:00 PM,11.613,,,,
164,11/27/18 04:04:00 PM,11.613,,,,
165,11/27/18 04:14:00 PM,11.613,,,,
166,11/27/18 04:24:00 PM,11.589,,,,
167,11/27/18 04:34:00 PM,11.589,,,,
168,11/27/18 04:44:00 PM,11.565,,,,
169,11/27/18 04:54:00 PM,11.565,,,,
170,11/27/18 05:04:00 PM,11.565,,,,
171,11/27/18 05:14:00 PM,11.565,,,,
172,11/27/18 05:24:00 PM,11.565,,,,
173,11/27/18 05:34:00 PM,11.540,,,,
174,11/27/18 05:44:00 PM,11.540,,,,
175,11/27/18 05:54:00 PM,11.540,,,,
176,11/27/18 06:04:00 PM,11.540,,,,
177,11/27/18 06:14:00 PM,11.540,,,,
178,11/27/18 06:24:00 PM,11.540,,,,
179,11/27/18 06:34:00 PM,11.540,,,,
180,11/27/18 06:44:00 PM,11.516,,,,
181,11/27/18 06:54:00 PM,11.516,,,,
182,11/27/18 07:04:00 PM,11.516,,,,
183,11/27/18 07:14:00 PM,11.516,,,,
184,11/27/18 07:24:00 PM,11.516,,,,
185,11/27/18 07:34:00 PM,11.516,,,,
186,11/27/18 07:44:00 PM,11.492,,,,
187,11/27/18 07:54:00 PM,11.492,,,,
188,11/27/18 08:04:00 PM,11.492,,,,
189,11/27/18 08:14:00 PM,11.492,,,,
190,11/27/18 08:24:00 PM,11.492,,,,
191,11/27/18 08:34:00 PM,11.492,,,,
192,11/27/18 08:44:00 PM,11.492,,,,
193,11/27/18 08:54:00 PM,11.492,,,,
194,11/27/18 09:04:00 PM,11.492,,,,
195,11/27/18 09:14:00 PM,11.467,,,,
196,11/27/18 09:24:00 PM,11.467,,,,
197,11/27/18 09:34:00 PM,11.467,,,,
198,11/27/18 09:44:00 PM,11.443,,,,
199,11/27/18 09:54:00 PM,11.443,,,,
200,11/27/18 10:04:00 PM,11.419,,,,
201,11/27/18 10:14:00 PM,11.419,,,,
202,11/27/18 10:24:00 PM,11.394,,,,
203,11/27/18 10:34:00 PM,11.394,,,,
204,11/27/18 10:44:00 PM,11.394,,,,
205,11/27/18 10:54:00 PM,11.394,,,,
206,11/27/18 11:04:00 PM,11.394,,,,
207,11/27/18 11:14:00 PM,11.370,,,,
