experiment,unit,unit_number,id_1,id_2,id_3,time,date,salinity,pHat25,fileName,unit_ID,alk,insituTemp,pHinsitu,dateString
Juvenile,Tank,5,NA,NA,NA,0.458333333,2/21/19,29.68,7.53513829,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2016.7456,NA,NA,2/21/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,2/21/19,29.68,7.53513829,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2016.7456,NA,NA,2/21/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,2/21/19,29.68,6.882081492,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2016.7456,NA,NA,2/21/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,2/21/19,29.68,7.003965679,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2016.7456,NA,NA,2/21/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,2/27/19,29.68,7.508311135,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,2016.7456,NA,NA,2/27/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,2/27/19,29.68,7.522471171,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,2016.7456,NA,NA,2/27/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,2/27/19,29.68,7.137631296,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,2016.7456,NA,NA,2/27/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,2/27/19,29.68,7.13368003,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,2016.7456,NA,NA,2/27/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,2/27/19,29.68,7.531428619,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,2016.7456,NA,NA,2/27/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,2/27/19,29.68,7.508311135,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,2016.7456,NA,NA,2/27/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,2/27/19,29.68,6.99622308,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,2016.7456,NA,NA,2/27/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,2/27/19,29.68,6.987754264,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,2016.7456,NA,NA,2/27/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,2/27/19,29.68,7.511393524,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2016.7456,NA,NA,2/27/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,2/27/19,29.68,7.5166604,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2016.7456,NA,NA,2/27/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,2/27/19,29.68,6.973940057,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2016.7456,NA,NA,2/27/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,2/27/19,29.68,6.937097031,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2016.7456,NA,NA,2/27/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,3/8/19,29.5,7.549272259,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2007.6835,NA,NA,3/8/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,3/8/19,29.5,7.545750207,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2007.6835,NA,NA,3/8/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,3/8/19,29.5,6.819627992,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,2007.6835,NA,NA,3/8/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,3/8/19,29.5,7.529426641,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,2007.6835,NA,NA,3/8/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,3/8/19,29.5,6.968558113,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,2007.6835,NA,NA,3/8/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,3/8/19,29.5,7.023760489,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2007.6835,NA,NA,3/8/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,3/8/19,29.5,7.54063499,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,2007.6835,NA,NA,3/8/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,3/8/19,29.5,6.891248644,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,2007.6835,NA,NA,3/8/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,3/8/19,29.5,6.805655588,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,2007.6835,NA,NA,3/8/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,3/8/19,29.5,7.55432885,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,2007.6835,NA,NA,3/8/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,3/8/19,29.5,7.546506248,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,2007.6835,NA,NA,3/8/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,3/8/19,29.5,6.965820659,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2007.6835,NA,NA,3/8/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,3/20/19,29.5,7.518273794,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,2007.6835,NA,NA,3/20/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,3/20/19,29.5,7.517946568,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,2007.6835,NA,NA,3/20/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,3/20/19,29.5,7.029663789,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,2007.6835,NA,NA,3/20/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,3/20/19,29.5,6.998884881,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,2007.6835,NA,NA,3/20/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,3/20/19,29.5,7.505985257,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,2007.6835,NA,NA,3/20/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,3/20/19,29.5,7.508975579,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,2007.6835,NA,NA,3/20/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,3/20/19,29.5,7.000093355,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,2007.6835,NA,NA,3/20/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,3/20/19,29.5,7.002326937,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,2007.6835,NA,NA,3/20/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,3/20/19,29.5,7.535649058,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2007.6835,NA,NA,3/20/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,3/20/19,29.5,7.505808151,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2007.6835,NA,NA,3/20/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,3/20/19,29.5,6.91966961,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2007.6835,NA,NA,3/20/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,3/20/19,29.5,6.937476831,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2007.6835,NA,NA,3/20/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,3/27/19,29.5,7.571387004,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,2007.6835,NA,NA,3/27/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,3/27/19,29.5,7.567924749,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,2007.6835,NA,NA,3/27/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,3/27/19,29.5,7.159032064,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,2007.6835,NA,NA,3/27/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,3/27/19,29.5,7.158062028,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,2007.6835,NA,NA,3/27/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,3/27/19,29.5,7.619242974,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,2007.6835,NA,NA,3/27/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,3/27/19,29.5,7.602480062,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,2007.6835,NA,NA,3/27/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,3/27/19,29.5,6.79404349,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,2007.6835,NA,NA,3/27/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,3/27/19,29.5,6.908559803,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,2007.6835,NA,NA,3/27/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,3/27/19,29.5,7.597520465,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2007.6835,NA,NA,3/27/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,3/27/19,29.5,7.597520465,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2007.6835,NA,NA,3/27/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,3/27/19,29.5,6.894666714,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2007.6835,NA,NA,3/27/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,3/27/19,29.5,6.812598653,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2007.6835,NA,NA,3/27/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,4/2/19,29.6,7.538604614,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,2012.718,NA,NA,4/2/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,4/2/19,29.6,7.530656965,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,2012.718,NA,NA,4/2/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,4/2/19,29.6,7.083040238,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,2012.718,NA,NA,4/2/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,4/2/19,29.6,6.991481879,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2012.718,NA,NA,4/2/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,4/2/19,29.6,7.114028529,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,2012.718,NA,NA,4/2/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,4/2/19,29.6,7.543418445,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,2012.718,NA,NA,4/2/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,4/2/19,29.6,7.529215641,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,2012.718,NA,NA,4/2/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,4/2/19,29.6,7.003350839,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,2012.718,NA,NA,4/2/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,4/2/19,29.6,7.008268295,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,2012.718,NA,NA,4/2/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,4/2/19,29.6,7.527912315,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2012.718,NA,NA,4/2/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,4/2/19,29.6,7.525820815,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2012.718,NA,NA,4/2/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,4/2/19,29.6,6.930411569,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2012.718,NA,NA,4/2/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,4/10/19,29.3,7.52403512,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,1997.6145,NA,NA,4/10/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,4/10/19,29.3,6.952970815,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,1997.6145,NA,NA,4/10/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,4/10/19,29.3,6.950649264,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,1997.6145,NA,NA,4/10/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,4/10/19,29.3,7.554335769,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,1997.6145,NA,NA,4/10/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,4/10/19,29.3,7.55475085,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,1997.6145,NA,NA,4/10/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,4/10/19,29.3,6.916065451,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,1997.6145,NA,NA,4/10/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,4/10/19,29.3,6.959012065,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,1997.6145,NA,NA,4/10/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,4/10/19,29.3,7.58547948,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,1997.6145,NA,NA,4/10/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,4/10/19,29.3,7.565215032,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,1997.6145,NA,NA,4/10/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,4/10/19,29.3,6.973140527,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,1997.6145,NA,NA,4/10/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,4/10/19,29.3,7.031690524,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,1997.6145,NA,NA,4/10/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,4/19/19,29.4,7.609619216,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,2002.649,NA,NA,4/19/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,4/19/19,29.4,7.612692892,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,2002.649,NA,NA,4/19/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,4/19/19,29.4,6.869751748,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,2002.649,NA,NA,4/19/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,4/19/19,29.4,6.817016742,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,2002.649,NA,NA,4/19/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,4/19/19,29.4,7.606295878,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,2002.649,NA,NA,4/19/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,4/19/19,29.4,7.611185464,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,2002.649,NA,NA,4/19/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,4/19/19,29.4,6.970908212,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,2002.649,NA,NA,4/19/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,4/19/19,29.4,6.988345064,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,2002.649,NA,NA,4/19/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,4/19/19,29.4,7.603065229,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2002.649,NA,NA,4/19/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,4/19/19,29.4,7.596672202,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2002.649,NA,NA,4/19/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,4/19/19,29.4,6.937687831,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2002.649,NA,NA,4/19/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,4/19/19,29.4,6.984810541,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2002.649,NA,NA,4/19/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,4/23/19,29.2,7.606717878,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,1992.58,NA,NA,4/23/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,4/23/19,29.2,7.603113062,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,1992.58,NA,NA,4/23/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,4/23/19,29.2,6.944588225,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,1992.58,NA,NA,4/23/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,4/23/19,29.2,6.957788845,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,1992.58,NA,NA,4/23/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,4/23/19,29.2,7.610041216,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,1992.58,NA,NA,4/23/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,4/23/19,29.2,7.625040415,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,1992.58,NA,NA,4/23/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,4/23/19,29.2,6.923455197,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,1992.58,NA,NA,4/23/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,4/23/19,29.2,6.959223065,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,1992.58,NA,NA,4/23/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,4/23/19,29.2,7.603113062,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,1992.58,NA,NA,4/23/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,4/23/19,29.2,7.39743801,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,1992.58,NA,NA,4/23/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,4/23/19,29.2,7.065110653,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,1992.58,NA,NA,4/23/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,4/23/19,29.2,7.076533458,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,1992.58,NA,NA,4/23/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,5/1/19,29.87,7.588164189,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,2026.31115,NA,NA,5/1/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,5/1/19,29.87,7.594096231,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,2026.31115,NA,NA,5/1/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,5/1/19,29.87,6.987353364,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,2026.31115,NA,NA,5/1/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,5/1/19,29.87,7.022979789,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,2026.31115,NA,NA,5/1/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,5/1/19,29.87,7.600364436,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,2026.31115,NA,NA,5/1/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,5/1/19,29.87,7.595874875,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,2026.31115,NA,NA,5/1/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,5/1/19,29.87,7.605304178,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,2026.31115,NA,NA,5/1/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,5/1/19,29.87,7.603718941,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,2026.31115,NA,NA,5/1/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,5/1/19,29.87,6.907779103,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,2026.31115,NA,NA,5/1/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,5/1/19,29.87,6.969916512,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,2026.31115,NA,NA,5/1/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,5/1/19,29.87,6.781692237,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,2026.31115,NA,NA,5/1/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,5/1/19,29.87,7.190357645,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,2026.31115,NA,NA,5/1/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,5/1/19,29.87,7.588334121,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2026.31115,NA,NA,5/1/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,5/1/19,29.87,7.597588962,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2026.31115,NA,NA,5/1/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,5/1/19,29.87,7.362763498,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2026.31115,NA,NA,5/1/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,5/1/19,29.87,7.616837001,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2026.31115,NA,NA,5/1/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,5/1/19,29.87,7.005397928,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2026.31115,NA,NA,5/1/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,5/1/19,29.87,7.043511335,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2026.31115,NA,NA,5/1/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,5/8/19,29.5,7.613933759,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,2007.6835,NA,NA,5/8/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,5/8/19,29.5,7.604499641,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,2007.6835,NA,NA,5/8/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,5/8/19,29.5,7.015443817,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,2007.6835,NA,NA,5/8/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,5/8/19,29.5,7.021084409,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,2007.6835,NA,NA,5/8/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,5/8/19,29.5,7.630901596,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,2007.6835,NA,NA,5/8/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,5/8/19,29.5,7.622287558,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,2007.6835,NA,NA,5/8/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,5/8/19,29.5,6.856162353,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,2007.6835,NA,NA,5/8/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,5/8/19,29.5,6.965820659,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,2007.6835,NA,NA,5/8/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,5/8/19,29.5,7.614814315,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2007.6835,NA,NA,5/8/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,5/8/19,29.5,6.963882712,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2007.6835,NA,NA,5/8/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,5/8/19,29.5,7.017096371,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2007.6835,NA,NA,5/8/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,5/22/19,29.5,7.617985176,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,2007.6835,NA,NA,5/22/19
Juvenile,Tank,1,NA,NA,NA,0.458333333,5/22/19,29.5,7.604499641,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_1,2007.6835,NA,NA,5/22/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,5/22/19,29.5,6.973152687,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,2007.6835,NA,NA,5/22/19
Juvenile,Tank,2,NA,NA,NA,0.458333333,5/22/19,29.5,7.021084409,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_2,2007.6835,NA,NA,5/22/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,5/22/19,29.5,7.61533309,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,2007.6835,NA,NA,5/22/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,5/22/19,29.5,7.606084878,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,2007.6835,NA,NA,5/22/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,5/22/19,29.5,6.922822197,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,2007.6835,NA,NA,5/22/19
Juvenile,Tank,4,NA,NA,NA,0.458333333,5/22/19,29.5,6.901568451,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_4,2007.6835,NA,NA,5/22/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,5/22/19,29.5,7.656175796,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2007.6835,NA,NA,5/22/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,5/22/19,29.5,7.683713846,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2007.6835,NA,NA,5/22/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,5/22/19,29.5,6.841259783,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2007.6835,NA,NA,5/22/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,5/22/19,29.5,7.226637847,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2007.6835,NA,NA,5/22/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,5/29/19,29.5,7.159919433,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2007.6835,NA,NA,5/29/19
Juvenile,Tank,6,NA,NA,NA,0.458333333,5/29/19,29.5,7.031268524,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_6,2007.6835,NA,NA,5/29/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,5/29/19,29.5,7.613933759,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,2007.6835,NA,NA,5/29/19
Juvenile,Tank,3,NA,NA,NA,0.458333333,5/29/19,29.5,7.593029996,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_3,2007.6835,NA,NA,5/29/19
Juvenile,Tank,5,NA,NA,NA,0.458333333,5/29/19,29.5,7.591110744,2021.01.05_masterSPECsalmonshedTANKdata.xlsx,Tank_5,2007.6835,NA,NA,5/29/19
